Symbol,casTLE_Effect,pvalue
G6pc,0,0.79
G6pc2,0,0.79
G6pc3,-7.8,0.0128
G6pdx,-0.4,0.529
Gaa,2.1,0.323
Gab1,-0.1,0.645
Gabarapl2,5.3,0.0368
Gabbr1,0.9,0.506
Gabbr2,0,0.79
Gabpa,0,0.824
Gabpb2,0,0.824
Gabra1,0,0.79
Gabra2,0.7,0.522
Gabra3,0,0.79
Gabra4,0,0.79
Gabra5,-5.9,0.062
Gabra6,5.1,0.149
Gabrb1,-0.9,0.322
Gabrb2,0,0.79
Gabrb3,-0.9,0.387
Gabrd,0.2,0.746
Gabrg1,-6.8,0.0831
Gabrg2,-7.5,0.354
Gabrg3,-2.7,0.257
Gabrp,-0.1,0.744
Gabrq,-0.3,0.687
Gabrr1,5.9,0.0625
Gabrr2,-8.1,0.272
Gabrr3,0.7,0.589
Gad1,-8.1,0.363
Gadd45a,0,0.697
Gadd45b,0,0.697
Gadd45g,2.6,0.0869
Gadd45gip1,0,0.697
Gadl1,0.9,0.553
Gal3st1,-0.7,0.236
Gale,-7.8,0.0722
Galk1,-0.9,0.474
Galk2,-0.6,0.548
Galm,-3,0.0951
Galns,0,0.697
Galnt1,-0.1,0.789
Galnt10,3,0.0448
Galnt17,0,0.697
Galnt4,-0.1,0.65
Galnt5,0.8,0.353
Galnt6,0.5,0.527
Galntl5,-0.5,0.392
Galntl6,0,0.697
Galt,3.5,0.0207
Gamt,3.4,0.0734
Ganab,0,0.697
Gapdh,-0.6,0.568
Gapdhs,-0.4,0.559
Garnl3,1.4,0.187
Gart,-7.9,0.284
Gas1,2.9,0.249
Gas2,6.6,0.0126
Gas2l1,0,0.697
Gas2l2,0,0.697
Gas2l3,2.3,0.346
Gas6,0,0.697
Gas7,-6.9,0.00825
Gast,0,0.697
Gata1,-4.2,0.00502
Gata2,6.1,0.0185
Gata3,2.7,0.154
Gata4,-0.9,0.178
Gata5,0,0.824
Gata6,-0.4,0.532
Gatad1,0.6,0.697
Gatad2b,-0.2,0.718
Gatm,0,0.79
Gba,0.4,0.718
Gbgt1,-0.5,0.462
Gbx1,-4.5,0.0326
Gbx2,-2.8,0.0775
Gca,2,0.353
Gcat,1.8,0.0963
Gcdh,0,0.79
Gcfc2,-0.5,0.5
Gcgr,0,0.79
Gch1,0.7,0.64
Gck,-0.7,0.419
Gclm,-0.6,0.339
Gcm1,4.5,0.15
Gcm2,-4.8,0.0542
Gcnt1,-0.1,0.654
Gcnt4,0.1,0.693
Gcsh,-0.4,0.658
Gda,0,0.697
Gdf11,0,0.824
Gdf15,3.5,0.0559
Gdf6,-0.4,0.508
Gdi1,6.4,0.287
Gemin2,-0.1,0.82
Gemin5,0.1,0.82
Gemin6,0,0.824
Gemin7,-0.8,0.52
Gen1,-0.7,0.411
Gfap,1,0.52
Gfer,-0.4,0.658
Gfi1,4.7,0.256
Gfi1b,-0.1,0.626
Gfm1,-6.5,0.204
Gfod1,6.9,0.235
Gfra1,-0.4,0.493
Gfral,0,0.697
Ggcx,1.8,0.425
Ggt1,-0.2,0.615
Ggt5,0,0.697
Ghr,0.9,0.54
Ghrh,0,0.697
Ghrhr,0,0.79
Gigyf1,5.3,0.0416
Gin1,-0.1,0.81
Gins1,-0.3,0.615
Gins2,-1.2,0.236
Gins4,-0.4,0.579
Git1,0.4,0.557
Git2,0,0.824
Gja1,-2.8,0.0129
Gk2,0,0.79
Gk5,-0.3,0.654
Gkap1,0.1,0.786
Gla,0.5,0.642
Glcci1,0,0.697
Gldc,0.7,0.496
Gli1,2.9,0.637
Gli3,0,0.697
Glipr2,5.3,0.193
Glis1,2.7,0.237
Glis2,-0.4,0.589
Glis3,0.1,0.777
Glo1,0,0.697
Glp1r,1.7,0.368
Glp2r,-7.6,0.294
Glra1,0.7,0.544
Glra2,1.4,0.558
Glra3,-2,0.279
Glrb,0.7,0.511
Glrx,4.4,0.116
Glrx2,-0.6,0.503
Gls,-5.8,0.132
Gls2,3.6,0.128
Glt1d1,0,0.697
Glt6d1,0.2,0.681
Gltp,0.7,0.567
Glud1,-0.3,0.583
Glul,5.1,0.0557
Glyat,4.4,0.169
Glyr1,2.6,0.472
Gm10324,2.2,0.0727
Gm10591,-4.3,0.0047
Gm10639,-0.3,0.612
Gm11127,4.5,0.0286
Gm13212,-2.1,0.184
Gm13304,-4.3,0.0047
Gm13305,0,0.79
Gm14305,0.1,0.814
Gm14308,-0.5,0.675
Gm14325,0.6,0.574
Gm14326,1.9,0.144
Gm14391,-1.5,0.233
Gm14412,0,0.824
Gm14434,-0.5,0.675
Gm2026,-0.5,0.675
Gm21541,-4.3,0.0047
Gm29254,-4.8,0.0606
Gm2a,-7.2,0.236
Gm3055,-0.9,0.357
Gm45837,-0.3,0.529
Gm4724,-0.5,0.675
Gm4836,-1.2,0.236
Gm5483,0,0.697
Gm6710,-1.5,0.233
Gm7030,0,0.697
Gm7173,-0.2,0.606
Gm8909,-0.3,0.687
Gmcl1,0,0.697
Gmds,-0.7,0.52
Gmeb1,-0.1,0.823
Gmeb2,-2.9,0.0158
Gml,-1,0.213
Gml2,-0.7,0.392
Gmnn,4.5,0.0403
Gmpr,0.8,0.484
Gmpr2,1.3,0.267
Gmps,0,0.697
Gna12,0,0.697
Gnai1,-0.6,0.321
Gnas,4.6,0.0394
Gnat1,1.4,0.437
Gnat3,0.2,0.727
Gnb1,0,0.79
Gnb2,0,0.697
Gnb5,4.3,0.492
Gng10,2,0.104
Gng11,1.9,0.141
Gng2,-0.2,0.656
Gng3,4.7,0.0695
Gng7,0.3,0.662
Gng8,5.1,0.153
Gngt1,3.4,0.069
Gnl1,-0.5,0.45
Gnmt,0,0.79
Gnpda1,3,0.0297
Gnpda2,0.2,0.629
Gnrh1,1.9,0.139
Gnrhr,1.1,0.637
Golga5,3,0.0744
Gon4l,-4.9,0.0684
Gopc,-0.7,0.331
Got1,4.5,0.0772
Got2,0,0.79
Gp1ba,-8,0.468
Gp9,1.1,0.428
Gpatch1,0,0.824
Gpatch3,-0.3,0.694
Gpatch8,-0.4,0.693
Gpbp1,1.8,0.276
Gpc3,0,0.697
Gpc6,6.5,0.0252
Gpd1,-0.2,0.635
Gphn,0,0.697
Gpi1,5.2,0.219
Gpld1,-0.1,0.648
Gpn1,0,0.824
Gpr132,2.1,0.219
Gpr155,0,0.824
Gpr158,1.5,0.5
Gpr18,-6.3,0.648
Gpr34,1.4,0.26
Gprasp1,0,0.697
Gprc5a,5.6,0.0108
Gprin1,0.7,0.591
Gps1,-0.4,0.474
Gps2,10.4,0.00477
Gpt,-0.3,0.579
Gpt2,1.8,0.377
Gpx1,0.2,0.704
Gpx2,-3.4,0.0631
Gpx3,0,0.79
Gpx4,-0.4,0.557
Gpx5,0,0.79
Gpx7,0,0.79
Gpx8,0,0.79
Grap2,-0.2,0.601
Grb10,3.8,0.307
Grem1,0,0.697
Grem2,5,0.0442
Grhl1,5.4,0.206
Grhl2,0.2,0.745
Grhl3,2.3,0.112
Grhpr,-0.3,0.514
Gria1,-7.4,0.0858
Gria2,-0.6,0.496
Gria3,-2.7,0.113
Gria4,-0.8,0.332
Grid1,-0.7,0.363
Grid2,0,0.79
Grik1,1.4,0.433
Grik2,0.3,0.682
Grik3,-0.8,0.417
Grik4,-6.5,0.00394
Grik5,0,0.79
Grin1,-0.3,0.687
Grin2a,2.9,0.106
Grin2b,-0.5,0.429
Grin2c,0,0.79
Grin2d,3.1,0.346
Grin3a,-7.8,0.447
Grin3b,3.8,0.138
Grk1,0.7,0.499
Grk2,-0.4,0.629
Grk3,0,0.79
Grk4,-6.3,0.0611
Grk5,5.9,0.0191
Grk6,-0.4,0.592
Grm1,3.5,0.0507
Grm2,1.5,0.476
Grm3,0,0.697
Grm4,-0.4,0.538
Grm5,-0.4,0.441
Grm6,0.8,0.427
Grm7,0.6,0.55
Grm8,-6,0.149
Grp,0.8,0.307
Grwd1,0,0.824
Gsc,2.4,0.375
Gsc2,-1.4,0.0284
Gse1,4.1,0.164
Gsk3a,0,0.79
Gsk3b,-3.9,0.387
Gsn,-0.2,0.608
Gspt1,0,0.697
Gspt2,0,0.697
Gsr,-0.1,0.751
Gss,-0.2,0.666
Gsta1,2.2,0.319
Gsta2,0,0.79
Gsta3,1.3,0.45
Gstk1,-2,0.234
Gstm1,-0.9,0.271
Gstm2,1.2,0.346
Gstm4,2.1,0.377
Gstm5,2,0.335
Gstm7,0,0.697
Gsto1,-6,0.564
Gsto2,-0.1,0.785
Gstp1,0,0.697
Gstp2,0,0.697
Gstz1,0,0.697
Gsx1,0,0.824
Gsx2,-2.4,0.228
Gtf2a1,3.7,0.113
Gtf2a1l,0.9,0.604
Gtf2a2,0.7,0.635
Gtf2b,-0.5,0.536
Gtf2f1,-7.6,0.00727
Gtf2h1,1.5,0.298
Gtf2h2,-0.2,0.643
Gtf2h3,0,0.697
Gtf2h4,0,0.697
Gtf2h5,-0.1,0.645
Gtf2i,0.9,0.382
Gtf2ird1,-1.3,0.108
Gtf3a,0,0.824
Gtf3c4,2.3,0.495
Guca1a,-5.2,0.169
Gucy1a2,0,0.697
Gucy1b1,0.9,0.494
Gucy2c,-4.4,0.0177
Gucy2e,-0.2,0.643
Gucy2f,2.6,0.26
Gusb,-6.7,0.345
Gyg,-7.9,0.152
Gykl1,-0.1,0.754
Gzf1,-3.1,0.407
H1f0,0.7,0.503
H1foo,0,0.824
H2-Aa,2.4,0.276
H2-Ab1,-7.5,0.157
H2-Bl,2,0.453
H2-D1,0,0.79
H2-Eb1,-0.8,0.432
H2-K1,-8.2,0.268
H2-Ke6,6.6,0.226
H2-M3,2.8,0.0588
H2-Q1,-0.1,0.787
H2-Q2,-3.3,0.116
H2-Q4,-0.7,0.52
H2-Q6,2.7,0.345
H2-Q7,2.6,0.184
H2afb1,0,0.824
H2afb2,-2.8,0.644
H2afb3,1.5,0.276
H2afj,0,0.824
H2afx,0.9,0.307
H2afy,0,0.824
H2afy2,-5.3,0.216
H3f3b,-0.6,0.349
H6pd,0,0.79
Habp4,1.9,0.23
Hacd2,1.6,0.391
Hacd4,0.5,0.589
Hadh,-7.9,0.274
Hadha,-2.1,0.249
Hadhb,5.1,0.0162
Hagh,-2.3,0.0994
Haghl,0,0.697
Hal,1,0.513
Hand2,0,0.824
Hao1,0,0.79
Hao2,-7.6,0.0259
Hapln1,0,0.697
Hars,-0.5,0.614
Has3,1.9,0.238
Haspin,-0.8,0.327
Hat1,0,0.824
Haus2,-0.6,0.441
Haus5,0,0.697
Hax1,0.7,0.554
Hba-a1,0.9,0.393
Hba-a2,0.2,0.678
Hbb-bs,2.6,0.373
Hbb-bt,2.1,0.509
Hbp1,3,0.184
Hbs1l,0.4,0.627
Hc,2.1,0.443
Hcfc1,0.3,0.642
Hcfc2,1.6,0.273
Hck,-0.5,0.614
Hcn2,-7.6,0.481
Hcrt,1.7,0.318
Hcst,-1,0.157
Hdac1,1.2,0.249
Hdac10,0,0.697
Hdac11,1,0.772
Hdac2,3.3,0.075
Hdac4,0,0.697
Hdac5,0.7,0.463
Hdac6,0,0.697
Hdac7,0,0.697
Hdac8,-0.4,0.56
Hdac9,0,0.697
Hdc,-0.4,0.586
Hdgfl2,0,0.824
Hdx,-0.4,0.631
Hecw1,0,0.697
Helb,0,0.824
Hells,0.7,0.492
Helq,1.8,0.405
Helt,-5,0.516
Helz,2.3,0.106
Helz2,0.5,0.527
Henmt1,-0.7,0.448
Hepacam,-0.2,0.609
Heph,3.3,0.144
Herc2,0,0.697
Hes2,-9.2,0.0144
Hes3,1.8,0.15
Hes5,1.4,0.376
Hes6,-0.5,0.562
Hes7,-0.5,0.5
Hexb,0,0.79
Hexim1,-0.4,0.696
Hexim2,-3.3,0.315
Hey1,-0.4,0.512
Heyl,-0.4,0.465
Hgf,0,0.697
Hhex,-0.6,0.617
Hibadh,1.2,0.38
Hibch,0.2,0.738
Hic1,-0.7,0.292
Hic2,-5.3,0.485
Hif1a,4.7,0.0764
Hif1an,-0.6,0.507
Hif3a,-3.7,0.0583
Hinfp,0.7,0.614
Hint1,-3.6,0.0129
Hip1,0,0.697
Hipk1,0,0.79
Hipk2,0,0.79
Hipk3,3.5,0.0961
Hipk4,0,0.79
Hira,1.1,0.213
Hirip3,0.2,0.772
Hist1h1c,-0.5,0.495
Hist1h1t,0.2,0.749
Hist1h2ae,-0.1,0.769
Hist1h2bp,2.9,0.203
Hist1h3c,-0.8,0.397
Hist1h3e,2.4,0.0617
Hist1h4c,0.1,0.817
Hist1h4d,0.3,0.696
Hist1h4f,-1.8,0.106
Hist1h4h,2.4,0.127
Hist1h4i,2.3,0.0631
Hist1h4j,-2.1,0.113
Hist1h4k,-2,0.302
Hist1h4m,0,0.824
Hist1h4n,0,0.824
Hist2h2aa1,-0.7,0.448
Hist2h2aa2,-0.7,0.448
Hist2h4,0,0.824
Hist3h2a,0,0.824
Hist3h2ba,0,0.824
Hist4h4,1.9,0.0659
Hivep1,0,0.824
Hivep2,4.3,0.147
Hk1,4.4,0.0224
Hk2,0,0.79
Hk3,-1.3,0.371
Hlcs,0,0.79
Hlf,0.3,0.622
Hlx,-0.7,0.392
Hmbs,0,0.697
Hmg20a,0.5,0.605
Hmg20b,0,0.697
Hmga1,0,0.697
Hmga1b,-0.4,0.404
Hmgb2,-0.8,0.242
Hmgb4,5,0.136
Hmgcl,1.8,0.421
Hmgxb3,-0.7,0.487
Hmox1,2.3,0.117
Hmox2,0.1,0.789
Hmx1,0,0.824
Hmx2,0,0.824
Hmx3,-0.1,0.776
Hn1,0.6,0.392
Hnf1a,0,0.697
Hnf1b,-0.4,0.526
Hnf4a,-2.8,0.0186
Hnmt,3,0.0465
Hnrnpa0,0,0.697
Hnrnpa2b1,0,0.697
Hnrnpab,0.3,0.744
Hnrnph3,1.8,0.436
Hnrnpm,0,0.824
Hnrnpr,-0.5,0.541
Hnrnpul1,-8.6,0.0074
Homer1,0.3,0.746
Homer2,1.2,0.43
Homer3,-0.5,0.6
Homez,0,0.824
Hook1,0,0.697
Hopx,-1.6,0.136
Hoxa1,-3,0.0502
Hoxa10,3.3,0.294
Hoxa11,-0.2,0.632
Hoxa13,-0.1,0.69
Hoxa2,-8.5,0.00756
Hoxa3,-0.4,0.604
Hoxa4,-0.9,0.473
Hoxa5,0,0.824
Hoxa6,-3.2,0.153
Hoxa7,-0.8,0.344
Hoxa9,0,0.697
Hoxb13,1.8,0.271
Hoxb2,0,0.824
Hoxb3,-3.7,0.43
Hoxb4,0,0.824
Hoxb5,0,0.824
Hoxb6,-1.4,0.237
Hoxb7,3.4,0.0492
Hoxb8,-2.1,0.321
Hoxc10,2.2,0.386
Hoxc11,0,0.697
Hoxc12,-3.4,0.13
Hoxc13,0,0.697
Hoxc4,6.2,0.0305
Hoxc5,-4.2,0.321
Hoxc6,-0.8,0.315
Hoxc8,0.6,0.534
Hoxc9,2.5,0.364
Hoxd1,0,0.824
Hoxd10,-0.9,0.398
Hoxd11,0,0.697
Hoxd12,-4.6,0.405
Hoxd13,0.9,0.52
Hoxd3,2.1,0.642
Hoxd8,0.4,0.68
Hoxd9,0,0.824
Hp1bp3,5,0.501
Hpca,-0.1,0.663
Hpcal4,2.9,0.275
Hpd,1.4,0.426
Hpgd,1,0.323
Hpgds,0,0.79
Hpn,-5.1,0.495
Hprt,-2.9,0.182
Hpse,-0.6,0.367
Hpse2,-0.3,0.584
Hpx,-0.2,0.678
Hr,-7.9,0.00288
Hras,0,0.697
Hrasls,0,0.697
Hrh1,0,0.79
Hrh2,-0.7,0.532
Hrh3,-0.5,0.481
Hrh4,3.5,0.337
Hs2st1,0.1,0.672
Hs3st3a1,1.1,0.457
Hs3st5,0,0.697
Hs6st1,-0.2,0.644
Hs6st3,1.3,0.46
Hsd11b1,-0.6,0.37
Hsd11b2,-6.5,0.062
Hsd17b1,0,0.697
Hsd17b11,0.6,0.534
Hsd17b2,2.6,0.257
Hsd17b3,0,0.697
Hsd17b4,0,0.697
Hsd17b6,0,0.79
Hsd3b1,0,0.697
Hsd3b2,-1.8,0.0368
Hsd3b3,0,0.697
Hsd3b6,0,0.697
Hsf4,-5.5,0.457
Hsf5,-4.5,0.135
Hsfy2,1,0.461
Hsp90aa1,0,0.697
Hsp90ab1,0,0.697
Hspa1a,-0.1,0.684
Hspa2,2,0.623
Hspa8,0,0.697
Hspb1,-0.1,0.663
Hspb8,3.7,0.274
Hspbap1,1.2,0.239
Hspg2,1.9,0.477
Htatip2,-0.7,0.325
Htr1a,0.6,0.636
Htr1b,-0.1,0.748
Htr1d,-4.5,0.0093
Htr1f,0.6,0.653
Htr2a,3,0.264
Htr2b,2.4,0.261
Htr2c,0,0.79
Htr3a,4.2,0.304
Htr4,-6.4,0.184
Htr5a,0.6,0.634
Htr6,2.4,0.3
Htr7,4.9,0.0205
Hunk,0,0.824
Hus1b,-0.8,0.268
Ibtk,-5.2,0.0199
Icam1,-0.1,0.671
Icam5,0,0.697
Ick,1.1,0.427
Id1,2.5,0.202
Id2,0.5,0.507
Id3,-0.1,0.815
Id4,-0.6,0.373
Ide,0,0.79
Idh1,0,0.697
Idh2,0,0.697
Idh3a,1.3,0.437
Idh3b,1,0.53
Idh3g,-0.1,0.786
Idi1,0,0.697
Ido1,-0.2,0.607
Ido2,-0.2,0.631
Idua,0.9,0.423
Ier3,5.1,0.141
Ier5l,0,0.697
Ifi202b,3.2,0.586
Ifi203,3.4,0.227
Ifi204,1.3,0.251
Ifi205,0,0.697
Ifi206,6.9,0.0833
Ifi207,-0.1,0.642
Ifi209,-0.7,0.392
Ifi213,0,0.697
Ifi214,-0.5,0.376
Ifih1,0.2,0.761
Ifnar1,-0.4,0.472
Ifnar2,3.1,0.0452
Ifnb1,0,0.697
Ifng,-0.8,0.24
Ifngr1,0,0.79
Ifngr2,0,0.79
Ift43,2.4,0.208
Ift57,3.5,0.322
Ift88,3.2,0.0621
Igf1,6.5,0.0354
Igf1r,2.7,0.403
Igf2,0,0.697
Igf2bp1,-0.7,0.197
Igf2bp2,-2.8,0.0665
Igf2bp3,0,0.824
Igf2r,5.6,0.0611
Igfals,4.9,0.311
Igfbp1,4.9,0.0119
Igfbp2,-0.1,0.672
Igfbp3,0,0.697
Igfbp5,0,0.697
Igfbp6,-0.5,0.328
Igsf10,0,0.79
Ik,-0.8,0.421
Ikbke,0,0.79
Ikzf1,6.5,0.0683
Ikzf2,-1.7,0.109
Ikzf3,0,0.697
Ikzf4,-0.1,0.772
Ikzf5,-1.7,0.265
Il10,-0.5,0.532
Il10ra,-1.5,0.08
Il10rb,0,0.697
Il11ra2,0,0.79
Il12a,0,0.697
Il12b,0,0.697
Il13,0,0.697
Il13ra2,0,0.697
Il15,0,0.697
Il17a,-0.1,0.681
Il17b,0,0.697
Il17d,0,0.697
Il18,4.2,0.0972
Il19,0.8,0.377
Il1a,2.9,0.175
Il1b,-0.7,0.344
Il1r1,0,0.697
Il1rapl1,0,0.697
Il1rn,-0.2,0.581
Il2,2.7,0.0764
Il21r,0,0.697
Il24,3.8,0.0845
Il2ra,-0.6,0.367
Il2rb,-0.6,0.492
Il2rg,0,0.79
Il31ra,0,0.697
Il3ra,0,0.79
Il4,1.4,0.313
Il4i1,-4.9,0.497
Il5,-0.2,0.678
Il6ra,-6.3,0.299
Il6st,0,0.697
Il7r,0,0.697
Ilk,0,0.79
Impa1,-8.6,0.218
Impa2,0,0.697
Impact,-0.6,0.514
Impdh1,5.1,0.0764
Incenp,-0.7,0.279
Inf2,-0.4,0.475
Ing1,-1,0.446
Ing4,-7.8,0.474
Ing5,-0.9,0.356
Inha,2.2,0.267
Inhba,0,0.697
Inhbb,0.3,0.606
Inhbe,3.1,0.235
Inmt,3.3,0.213
Ino80,0,0.824
Inpp4a,0.7,0.362
Inpp4b,-3.2,0.109
Inpp5a,5.6,0.341
Inpp5b,0,0.79
Inpp5d,3.4,0.0492
Inpp5e,-0.2,0.645
Inpp5f,-2.5,0.179
Inpp5j,-6.3,0.532
Inpp5k,-9,0.132
Inppl1,0,0.79
Ins2,-0.3,0.618
Insc,0,0.697
Insl3,-3.6,0.0103
Insl5,1,0.316
Insm1,-2.3,0.196
Insm2,1.8,0.483
Insr,-5.6,0.309
Insrr,-0.4,0.431
Ints1,-0.2,0.638
Ip6k1,-0.1,0.775
Ip6k2,0,0.79
Ip6k3,-7.4,0.165
Ipmk,3.7,0.182
Ipo11,0,0.697
Ipo5,-0.6,0.34
Ippk,3.4,0.146
Irak1,-8.9,0.147
Irak1bp1,-4.6,0.0656
Irak2,-8.4,0.169
Irak3,7.1,0.00646
Irak4,0,0.79
Ireb2,-0.2,0.63
Irf1,1.1,0.32
Irf2,-0.1,0.81
Irf2bp1,-5.2,0.529
Irf2bp2,0,0.824
Irf2bpl,-0.7,0.26
Irf4,0,0.697
Irf5,-1.7,0.296
Irf6,-0.7,0.378
Irf7,0.8,0.586
Irf9,2.7,0.357
Irgc1,-2.8,0.067
Irs1,-0.1,0.664
Irs2,3.4,0.145
Irx1,0,0.824
Irx2,2.7,0.0887
Irx3,2.3,0.23
Irx4,0.2,0.74
Irx6,1.8,0.528
Isg20,4.7,0.128
Islr,1.1,0.477
Ispd,0,0.79
Isx,-2.6,0.302
Isyna1,0,0.79
Itga2b,-0.3,0.675
Itga4,-6.2,0.29
Itga5,-0.4,0.493
Itga8,1.9,0.146
Itgal,-6.8,0.255
Itgav,0,0.697
Itgb1,5.9,0.0129
Itgb1bp1,-0.4,0.524
Itgb1bp2,0,0.824
Itgb2,-0.2,0.609
Itgb3,-0.2,0.607
Itgb3bp,0,0.697
Itgb5,3.4,0.0769
Itk,4.8,0.473
Itm2a,0.7,0.505
Itpa,-6,0.291
Itpka,2.6,0.477
Itpkb,-6.2,0.577
Itpkc,0,0.79
Itpr1,0,0.697
Itpr2,2.1,0.0487
Ivd,1.1,0.229
Iyd,3.9,0.179
Jag2,0.8,0.442
Jak3,-7.8,0.362
Jarid2,0.2,0.758
Jazf1,3.5,0.337
Jdp2,-2.7,0.325
Jkamp,0.2,0.687
Jmjd1c,-5.4,0.331
Jmjd4,0,0.824
Jmjd6,-0.5,0.645
Jmjd7,0,0.697
Jmy,1.1,0.547
Jph3,-0.3,0.561
Jrkl,0.2,0.756
Jtb,0,0.697
Jun,3.9,0.0585
Junb,0,0.697
Jund,0,0.697
Jup,-0.2,0.625
Kalrn,0,0.79
Kank1,1.5,0.42
Kansl1l,-1.5,0.258
Kars,0.9,0.589
Kat14,4.9,0.0721
Kat2a,0,0.79
Kat2b,3.1,0.0972
Kat5,-1.9,0.22
Kat7,0,0.697
Katna1,-0.9,0.356
Katnal1,-6.6,0.0182
Katnb1,1.5,0.366
Katnbl1,2.9,0.537
Kazald1,0.2,0.763
Kcmf1,1.3,0.468
Kcna1,-0.6,0.473
Kcna4,2.3,0.338
Kcnb1,0,0.697
Kcnc4,-7.4,0.234
Kcnd2,3.2,0.349
Kcnd3,-0.1,0.717
Kcnh1,0,0.824
Kcnh2,-6,0.385
Kcnh3,3.3,0.254
Kcnh4,1.1,0.467
Kcnh5,0,0.824
Kcnh6,0,0.79
Kcnh7,3.7,0.242
Kcnh8,-0.2,0.774
Kcnip1,0,0.697
Kcnj1,6.5,0.279
Kcnj11,1,0.5
Kcnj12,2.5,0.255
Kcnj3,0,0.79
Kcnj5,-1.7,0.0676
Kcnj6,0,0.79
Kcnj8,-0.2,0.64
Kcnk1,-6.1,0.31
Kcnk2,0,0.79
Kcnk3,-6.3,0.391
Kcnk6,2.4,0.264
Kcnk9,1.8,0.354
Kcnma1,0.7,0.719
Kcnmb1,-6.4,0.069
Kcnmb2,5.6,0.479
Kcnmb3,-6.7,0.382
Kcnmb4,-0.6,0.447
Kcnn1,0,0.79
Kcnn3,4.3,0.263
Kcnn4,0,0.79
Kcnq1,-0.3,0.583
Kcnq2,2.1,0.325
Kcnq3,0,0.79
Kctd11,0,0.697
Kdelr2,0,0.697
Kdm1a,0,0.697
Kdm3a,-3,0.403
Kdm3b,1.3,0.354
Kdm4a,0.2,0.727
Kdm4b,5.3,0.0712
Kdm4d,0.7,0.564
Kdm5a,1.9,0.416
Kdm5b,-2.4,0.016
Kdm6a,2.6,0.0348
Kdm6b,-0.1,0.679
Kdm8,0.2,0.75
Kdr,1.2,0.4
Keap1,7.9,0.0144
Kel,5.2,0.0478
Khdrbs2,2,0.403
Khdrbs3,0,0.824
Khk,1.9,0.421
Kidins220,3.2,0.659
Kif11,-0.6,0.485
Kif13a,-0.3,0.688
Kif14,0,0.697
Kif15,-0.2,0.624
Kif18a,0.6,0.388
Kif1a,1,0.439
Kif22,-0.5,0.552
Kif2a,5.9,0.0575
Kif2b,4.5,0.315
Kif2c,0,0.697
Kif3b,0,0.79
Kif3c,-3.1,0.425
Kif5b,0,0.79
Kifc1,0.1,0.678
Kifc5b,1.8,0.255
Kit,3.3,0.231
Kitl,1.1,0.454
Kl,-0.4,0.456
Klf1,-1,0.405
Klf10,1.2,0.321
Klf11,-1.9,0.321
Klf12,-2.8,0.487
Klf13,0.1,0.76
Klf14,-2.3,0.223
Klf15,0.2,0.758
Klf17,0,0.824
Klf2,-0.3,0.59
Klf3,-0.3,0.743
Klf4,0.6,0.518
Klf5,0.8,0.524
Klf6,2.5,0.208
Klf7,5.7,0.0102
Klf8,0.7,0.539
Klf9,0,0.824
Klhdc8a,-4.8,0.00233
Klhl4,0,0.697
Klk1,-0.1,0.642
Klk10,0,0.697
Klk1b1,-0.3,0.592
Klk1b11,0,0.697
Klk1b16,0,0.697
Klk1b21,0,0.697
Klk1b22,3.3,0.219
Klk1b24,5.7,0.079
Klk1b26,0,0.697
Klk1b27,0,0.697
Klk1b3,-0.1,0.68
Klk1b4,1.8,0.357
Klk1b8,-0.2,0.622
Klk1b9,0,0.697
Klk6,0.3,0.683
Klk7,1.2,0.251
Klrk1,3,0.594
Kmt5a,0.6,0.663
Kmt5b,-0.7,0.442
Kmt5c,-5.7,0.441
Kndc1,0,0.697
Kng1,0,0.697
Kng2,-0.7,0.258
Knl1,-0.7,0.352
Knstrn,0,0.697
Kntc1,0,0.697
Kpna2,0,0.697
Kpna6,0.6,0.59
Krba1,-0.4,0.647
Kri1,0,0.824
Krit1,0.5,0.575
Krr1,-0.2,0.748
Krt12,-3.4,0.184
Krt18,4.9,0.126
Krt7,-0.3,0.645
Krt8,0,0.79
Krtap14,-0.2,0.623
Ksr1,0,0.79
Ksr2,-0.7,0.344
Ksr2,0,0.79
Kyat1,0,0.79
Kynu,2,0.321
L1cam,-0.2,0.614
L3hypdh,2,0.32
L3mbtl1,0,0.79
L3mbtl2,-1.4,0.246
L3mbtl4,-0.4,0.494
Lalba,-0.4,0.629
Lama1,1.7,0.196
Lama2,0,0.697
Lama3,0,0.697
Lama4,1,0.301
Lama5,0.2,0.671
Lamb1,1,0.62
Lamb3,5.9,0.0604
Lamc1,-0.3,0.575
Lamc3,0,0.697
Lamp1,0.2,0.655
Lamtor3,0,0.79
Lamtor4,3.2,0.0422
Lamtor5,4.6,0.0307
Lancl2,-0.3,0.542
Lap3,0.2,0.761
Larp1,-6.4,0.0523
Larp4,0,0.824
Larp4b,-3.9,0.15
Larp6,0.8,0.59
Larp7,-0.5,0.53
Lasp1,1.6,0.238
Lat,-7.8,0.407
Lats1,0,0.79
Lats2,3.4,0.121
Lbh,0,0.824
Lbx1,-0.7,0.472
Lbx2,0,0.824
Lck,4.4,0.318
Lcmt2,0,0.79
Lcn2,0,0.79
Lcn9,-3.3,0.182
Lcor,0,0.824
Lcorl,-0.4,0.712
Lcp1,-0.8,0.305
Lct,-6,0.0488
Lctl,0.8,0.504
Ldb2,0,0.824
Ldha,0,0.697
Ldhb,0,0.697
Ldhc,-2.2,0.156
Ldlr,0,0.697
Lef1,0.1,0.681
