Symbol,casTLE_Effect,pvalue
Ndrg1,2.2,0.528
Nfkb2,-0.6,0.528
Odf2,3.2,0.528
Olfr701,-0.4,0.528
Pde3a,1.1,0.528
Rptn,-1,0.528
Ski,3.3,0.528
Snrpd3,1.7,0.528
Twsg1,3.4,0.528
Urah,-0.4,0.528
Ccdc60,1.6,0.529
Cdyl,-0.7,0.529
Cnnm1,0.9,0.529
Cyb561a3,-0.2,0.529
Dgkk,0.6,0.529
Epc2,-0.5,0.529
Fbxl21,0.8,0.529
Gabbr2,-0.7,0.529
Gkn3,1,0.529
Ifi214,-0.5,0.529
Igkv12-98,2.2,0.529
Krtap4-9,-4.2,0.529
Lama1,1.3,0.529
Mrgprh,1.1,0.529
Olfr1051,1.1,0.529
Olfr854,0.9,0.529
Phka1,-0.7,0.529
Rmnd1,-0.6,0.529
Rsph9,-0.8,0.529
Slc6a20b,2.9,0.529
Slfn8,3,0.529
Tmbim6,-1.3,0.529
Vmn1r238,1.2,0.529
Zfp322a,-2.6,0.529
ENSMUSG00000096204,0.9,0.529
11-Sep,0.9,0.53
Abca12,-2.7,0.53
Arf5,-0.9,0.53
Ccl11,0.9,0.53
Cd79a,-0.5,0.53
Cpeb3,-1.1,0.53
Ctsc,1.9,0.53
Efcab3,0.9,0.53
Fam49b,0.7,0.53
Gjb5,0.6,0.53
Itpa,2.3,0.53
Morn1,-0.9,0.53
Myo3a,0.6,0.53
Pop7,-1.2,0.53
Prag1,2.8,0.53
Slc22a30,-0.2,0.53
Slc26a3,-0.8,0.53
Spata5,3.9,0.53
Tarm1,0.9,0.53
Tmem106a,2.4,0.53
Tnfsf10,-0.5,0.53
Uts2b,-0.2,0.53
Wdr74,0.7,0.53
Ankrd34b,-2.2,0.531
Apoc2,1,0.531
Fbxw11,1.1,0.531
Mfsd4b5,1.2,0.531
Mme,-1,0.531
Myct1,0.9,0.531
Nrn1,1.5,0.531
Osbpl3,1.1,0.531
P2ry4,-0.2,0.531
Pla1a,-2.2,0.531
Ppard,0.8,0.531
Rnf122,4,0.531
Slc30a2,0.9,0.531
Slc41a2,2.3,0.531
Slc8a3,1.7,0.531
Smco1,0.9,0.531
Thbd,-0.5,0.531
Thsd1,-0.2,0.531
Zmynd15,-0.2,0.531
ENSMUSG00000095352,0.5,0.531
2200002D01Rik,0.8,0.532
AI467606,0.4,0.532
Gm16253,-1,0.532
Gm28038,4.1,0.532
Gm5434,1.3,0.532
Gm6665,-9.8,0.532
Hdgfl3,0.4,0.532
Klf14,-1.5,0.532
Mid1-ps1,-1.5,0.532
Nr2c2ap,-0.5,0.532
Pgr,-0.5,0.532
Ppp1r9a,-0.5,0.532
Prss1,3.6,0.532
Ramp3,-3.2,0.532
Serpina3b,1.6,0.532
Tcrg-V5,-0.5,0.532
Zfyve27,-1,0.532
4932414N04Rik,0.6,0.533
Arl4c,3.9,0.533
Armc3,0.9,0.533
Atp6v1e2,1.3,0.533
Cabp4,0.4,0.533
Cmtm5,-0.3,0.533
Csn1s2a,1.5,0.533
E4f1,-0.5,0.533
Elf4,1.5,0.533
Fes,1.6,0.533
Gm826,2.8,0.533
Grm2,1.3,0.533
Grxcr1,-0.3,0.533
Lamp5,-0.3,0.533
Mab21l3,-0.3,0.533
Nfkbia,-0.5,0.533
Olfr1201,0.9,0.533
Olfr1340,1.2,0.533
Olfr153,3.6,0.533
Orai3,-0.2,0.533
P2rx1,0.9,0.533
Pcdhb22,0.9,0.533
Pdzd3,-0.2,0.533
Pla2g4a,0.8,0.533
Prr15l,-0.3,0.533
Rapgef4,-0.9,0.533
Rps6kc1,-1.4,0.533
Shank3,1.3,0.533
Tmtc4,1.5,0.533
Tnfaip8l1,3.9,0.533
Trim14,1.1,0.533
Trmt2a,-1.3,0.533
Tyrp1,0.9,0.533
Zfp36,-0.8,0.533
ENSMUSG00000053277,-0.4,0.533
4930415O20Rik,2.3,0.534
A230083G16Rik,1.8,0.534
Atp5b,1.4,0.534
Fgf5,-0.6,0.534
Gm9989,2.2,0.534
Gpr83,-0.2,0.534
Hes6,7,0.534
Ighv1-7,-0.9,0.534
Itga2,-7.1,0.534
Ncs1,-0.6,0.534
Nudt14,-0.6,0.534
Pde4c,-0.9,0.534
Pnma2,0.5,0.534
Ppp1r8,2.2,0.534
Ptger1,-6.9,0.534
Ptpn21,-0.5,0.534
Pusl1,3.4,0.534
Slc25a16,-1.7,0.534
Styx,-0.6,0.534
Tcaf1,1,0.534
Teddm1b,-9.3,0.534
Tmed1,-1.5,0.534
Wdcp,-0.6,0.534
Zfp629,-2.2,0.534
3110021N24Rik,-0.4,0.535
Adam23,-0.6,0.535
Ceacam9,12.3,0.535
Crisp1,-0.6,0.535
Cwc25,0.5,0.535
Dpy19l4,0.5,0.535
Eno3,-0.6,0.535
Gm26596,1.7,0.535
Hao1,-1,0.535
Hist1h3c,-0.9,0.535
Il27,0.2,0.535
Mmp20,-2.1,0.535
Pabpc1,1.3,0.535
Trim45,1.3,0.535
ENSMUSG00000021206,2.6,0.535
2810032G03Rik,1.7,0.536
5730460C07Rik,-9.8,0.536
Gm16432,4.1,0.536
Gm9996,-6.4,0.536
Lrpprc,-0.5,0.536
Myh8,1.3,0.536
Ncald,-0.5,0.536
Ncoa7,-4,0.536
Nrtn,0.8,0.536
Obox7,0.6,0.536
Olfr1313,2.7,0.536
Parp2,-0.4,0.536
Pemt,1.7,0.536
Sparcl1,0.9,0.536
Spdye4c,1.2,0.536
Vmn2r33,0.7,0.536
ENSMUSG00000058762,0.8,0.536
ENSMUSG00000062501,2.1,0.536
ENSMUSG00000096115,2.2,0.536
Asb17,0.9,0.537
C030037F17Rik,2.1,0.537
Ccnh,0.8,0.537
Dhrs7,-0.6,0.537
Gm9112,2,0.537
Gsto1,-2.3,0.537
H13,-0.5,0.537
H2-M5,0.6,0.537
Il17rd,1.1,0.537
Izumo1,0.4,0.537
Knstrn,-0.7,0.537
Mapk7,-0.4,0.537
Mycbpap,1.9,0.537
Olfr101,-0.2,0.537
Prss16,1.8,0.537
Wfdc17,2.7,0.537
Adamts1,1.1,0.538
Cenpp,-0.8,0.538
Cox11,-6.5,0.538
Eme2,5.1,0.538
Hbb-bs,-0.6,0.538
Mroh2b,0.6,0.538
Pla2g2c,-0.8,0.538
Rnf17,1.3,0.538
Sirt4,1.5,0.538
Sox30,1.9,0.538
Tas2r117,0.8,0.538
Tmc6,0.7,0.538
Tmprss11f,3.9,0.538
Baat,0.6,0.539
Cnih2,4.9,0.539
Eps8l2,-1.4,0.539
Foxi2,10.4,0.539
Haus2,-0.6,0.539
Kcnf1,1.7,0.539
Lrrn2,0.3,0.539
Oit3,0.3,0.539
Olfr19,0.4,0.539
Olfr986,0.2,0.539
Psph,-6.2,0.539
Sh3gl2,2,0.539
Slc35b1,-2.2,0.539
Snapc2,2.2,0.539
Amotl1,0.5,0.54
Asb1,3.1,0.54
Cdh11,0.8,0.54
Ceacam15,0.8,0.54
Chrnb3,1.1,0.54
Erc2,2,0.54
Fmo3,3,0.54
Foxk2,9.2,0.54
Gm6489,2.1,0.54
Hoxb1,1.4,0.54
Ly6l,0.9,0.54
Mtmr7,1.1,0.54
Npas3,-1.1,0.54
Rnf151,0.8,0.54
Serpina1b,-0.5,0.54
Sval1,0.5,0.54
Trav16d-dv11,1.8,0.54
Vmn2r111,0.7,0.54
Vmn2r20,-0.5,0.54
Vmn2r21,-0.5,0.54
Actl6b,0.4,0.541
Akr1b7,0.7,0.541
Atp6v1e1,-1.1,0.541
Cd48,-0.8,0.541
Chn2,3.9,0.541
Ckap4,1.3,0.541
Clec4g,0.3,0.541
Cyp2c68,1,0.541
Dtl,-1.1,0.541
E2f8,0.6,0.541
Eps8,1.3,0.541
Etv6,-1.1,0.541
Fthl17f,3.6,0.541
Got2,-1,0.541
Gtf2b,-1.1,0.541
Ighv1-63,2.1,0.541
Ighv3-6,-1.3,0.541
Mllt1,-1.1,0.541
Mmp28,0.9,0.541
Pter,-0.5,0.541
Sema6a,3.1,0.541
Slpi,0.6,0.541
Smg8,-2.2,0.541
Snx16,1.5,0.541
St6galnac2,1.3,0.541
Tmod2,1.6,0.541
Wdr90,2.1,0.541
Cdsn,2.7,0.542
Chaf1b,2.4,0.542
Dbr1,2.2,0.542
Fam240a,2.3,0.542
Gm3286,-0.5,0.542
Gm5065,1.9,0.542
Gm6686,-0.5,0.542
Gsx1,-1.1,0.542
Igkv7-33,-4,0.542
Kansl1l,-0.8,0.542
Micu2,-2.4,0.542
Odf2l,0.7,0.542
Olfr103,-0.5,0.542
Olfr620,-5.8,0.542
Olfr859,-0.5,0.542
Pah,-6.8,0.542
Ppp1r3f,4.6,0.542
Rab31,-0.5,0.542
Reg3d,0.8,0.542
Scarf1,1.4,0.542
Zdhhc18,0.5,0.542
Zfp94,-0.5,0.542
Zfp995,-0.5,0.542
ENSMUSG00000075089,-0.2,0.542
ENSMUSG00000095855,-0.5,0.542
8030462N17Rik,0.6,0.543
Adam11,0.7,0.543
Agtrap,5.4,0.543
B4galt3,-2.2,0.543
Dusp2,-4.8,0.543
Fgfr3,1.3,0.543
Galm,-1.9,0.543
Gyg,-0.6,0.543
Hdx,3.6,0.543
Hspb9,2.6,0.543
Lyl1,-0.6,0.543
Olfr1102,0.7,0.543
Padi3,-0.8,0.543
Pipox,0.8,0.543
Rbbp5,-1.2,0.543
Rpl36-ps3,2.1,0.543
Rsrp1,4,0.543
Scgb3a1,-0.6,0.543
Sdr39u1,1,0.543
Tacstd2,0.8,0.543
Tatdn1,0.8,0.543
ENSMUSG00000064243,-7.6,0.543
Adgrg7,-0.3,0.544
Arg2,-0.5,0.544
Arl10,-0.3,0.544
Cd244,-0.3,0.544
Clec4f,1.3,0.544
Cyp2d34,3.3,0.544
D17H6S53E,-0.3,0.544
Dcaf7,0.7,0.544
Dlgap2,-0.3,0.544
Fam19a4,-0.3,0.544
Frat2,0.9,0.544
Gipc3,3.9,0.544
Gm11563,-0.3,0.544
Gm12695,-0.3,0.544
Gm6625,-1,0.544
Gmeb1,-1.8,0.544
Idnk,-0.5,0.544
Ighv9-4,-1,0.544
Il13ra1,-0.6,0.544
Kcnk13,1.8,0.544
Mgea5,-0.4,0.544
Nova2,1.1,0.544
Olfr1006,-0.3,0.544
Olfr45,1.9,0.544
Pdzd9,-0.3,0.544
Pmfbp1,1.1,0.544
Rbm27,-2,0.544
Stx6,1.3,0.544
Thsd7b,0.5,0.544
Tnmd,-0.3,0.544
Vmn1r-ps123,2.6,0.544
Vps33b,-0.8,0.544
Zfp281,1.6,0.544
Zfp532,-0.3,0.544
ENSMUSG00000093872,0.8,0.544
9-Mar,3.8,0.545
Crtac1,-0.2,0.545
Fmo9,-0.4,0.545
Ighv1-5,1.8,0.545
Klk7,0.7,0.545
Krtap19-5,-0.7,0.545
L3mbtl2,-0.7,0.545
Mael,11.7,0.545
Myo5b,0.8,0.545
Nkg7,0.3,0.545
Nnt,2,0.545
Npas2,-2.3,0.545
Olfr131,-0.5,0.545
Pif1,-1.2,0.545
Plcd3,1.1,0.545
Ppfia4,-0.5,0.545
Rab6a,2.5,0.545
Rufy4,0.5,0.545
Sema3e,1.4,0.545
Timm21,-6,0.545
Vmn2r75,0.9,0.545
Zfp940,-0.5,0.545
ENSMUSG00000073623,-5.7,0.545
ENSMUSG00000090340,-0.8,0.545
2700062C07Rik,0.6,0.546
Adhfe1,-0.4,0.546
Amer2,-0.5,0.546
Cdan1,-0.6,0.546
Cdkl4,-0.7,0.546
Cyp2b23,3.6,0.546
Dlst,-0.6,0.546
Fam124a,0.3,0.546
Fancb,-0.6,0.546
Gm6377,1.9,0.546
Klhdc1,3.6,0.546
Mrps6,-1,0.546
Ncaph,-0.6,0.546
Ncoa2,1.1,0.546
Nsrp1,0.4,0.546
Polr3k,-0.6,0.546
Rars,-5.5,0.546
Samd10,0.7,0.546
Slc10a6,-0.2,0.546
Slc17a3,0.7,0.546
Slc25a54,0.9,0.546
Slc35e4,-0.3,0.546
Smim26,-0.4,0.546
Tacr2,-0.5,0.546
Tssc4,-0.4,0.546
Tubgcp2,-0.6,0.546
Zfp758,-0.5,0.546
BC034090,0.6,0.547
Ciapin1,0.6,0.547
Crygc,-0.6,0.547
Fgfr1op2,3.5,0.547
Gm10382,2.6,0.547
Gm21732,3.3,0.547
Gm5449,-1.4,0.547
Gnpda2,1.7,0.547
Hrasls5,0.4,0.547
Igkv4-69,1.6,0.547
Lingo3,0.4,0.547
Myot,-5.2,0.547
Ncf2,1.2,0.547
Nfix,-0.8,0.547
Noc4l,-2.3,0.547
Paqr5,1.8,0.547
Scnn1g,1.2,0.547
Tln2,1.4,0.547
Tnfrsf13c,0.4,0.547
Tradd,0.9,0.547
Ttc16,-0.9,0.547
BC031181,0.9,0.548
Cxcl14,-0.4,0.548
Fkbp15,-0.7,0.548
Gm17175,-1,0.548
Hexim2,1.2,0.548
Igsf5,0.8,0.548
Ino80e,0.6,0.548
Kcna5,0.8,0.548
Ky,-4.2,0.548
Lclat1,0.8,0.548
Nckap5l,-0.3,0.548
Nfkbie,0.9,0.548
Ptbp3,2.5,0.548
Rab4b,-1.9,0.548
Sema4g,1.5,0.548
Sgk3,0.6,0.548
Sik3,-0.5,0.548
Slc25a14,2.2,0.548
Slc25a30,-0.7,0.548
Slc44a2,-0.2,0.548
Taf8,-1.2,0.548
Tas2r138,0.8,0.548
Tmem55b,1.3,0.548
Trpm1,0.8,0.548
Vmn2r24,0.4,0.548
Zfp563,-0.6,0.548
Ankk1,-0.7,0.549
Cacnb4,0.7,0.549
Cbx3,3.8,0.549
D930028M14Rik,2.1,0.549
Engase,-0.5,0.549
Gm8369,-9.8,0.549
Gpx2,2.7,0.549
Kdelr1,1.2,0.549
Krt73,1.1,0.549
Nop16,-0.8,0.549
Otog,0.3,0.549
Pnliprp1,2.4,0.549
Pou3f1,-0.4,0.549
Proser2,1.4,0.549
Spint5,0.6,0.549
Vmn1r1,0.6,0.549
Adam33,2.3,0.55
Atp5c1,-0.8,0.55
BC080695,-0.4,0.55
Cadps,-1,0.55
Cd209d,1.1,0.55
Ddit3,-0.4,0.55
Gm5160,-1.1,0.55
Gm5169,1.1,0.55
Gm6430,2,0.55
Hdac4,-0.3,0.55
Henmt1,-0.6,0.55
Iqcm,-0.6,0.55
Irs4,1.1,0.55
Krt90,1.1,0.55
Lrrc4b,0.2,0.55
Ncoa1,0.7,0.55
Samhd1,-0.4,0.55
Sdc1,0.4,0.55
Tssk2,1.5,0.55
Txndc2,0.7,0.55
1700024G13Rik,-0.6,0.551
4933440M02Rik,-2.6,0.551
B3galt1,1.3,0.551
Cd300ld2,-1,0.551
Clcnka,1.8,0.551
Edn2,-0.6,0.551
Efemp1,-0.2,0.551
Emilin1,-0.6,0.551
Icosl,-0.6,0.551
Klhl3,3.8,0.551
Lamtor2,-0.6,0.551
Olfr1033,-0.4,0.551
Olfr202,-0.4,0.551
Olfr872,-0.4,0.551
Olfr935,-0.2,0.551
Parp16,-0.6,0.551
Prss40,-0.6,0.551
Rnls,-0.6,0.551
Shisa6,-0.4,0.551
Srarp,-0.5,0.551
Swap70,-0.6,0.551
Tom1,0.7,0.551
Zfp846,-0.6,0.551
Arfgap2,-4,0.552
Atxn10,-0.5,0.552
Dhrs4,0.6,0.552
Dyrk2,-3.9,0.552
Etfb,3.7,0.552
Fam102a,1.2,0.552
Galk1,-0.6,0.552
Gm3448,2.3,0.552
Gm6465,2,0.552
Gm9803,-1,0.552
Hbp1,1.3,0.552
Nt5dc2,0.5,0.552
Olfr1395,-0.3,0.552
Ppfibp2,4.1,0.552
Ppic,0.9,0.552
Rab9b,-1.1,0.552
Rph3al,1.3,0.552
Tmem60,2.1,0.552
Tmem94,0.6,0.552
Tsen34,-6,0.552
Txndc9,3.3,0.552
Zbtb6,-0.7,0.552
Zfp605,-1,0.552
ENSMUSG00000036648,2.3,0.552
ENSMUSG00000079615,-0.6,0.552
0610040J01Rik,-0.2,0.553
4930523C07Rik,2,0.553
Agbl4,-2.6,0.553
Ankrd24,2.3,0.553
Epb41l1,1.8,0.553
Fancd2,-0.8,0.553
Gm5941,-9.3,0.553
Itm2c,1.7,0.553
Kat8,1.1,0.553
Lrrc47,2.1,0.553
Ltbp2,0.4,0.553
Mb21d2,-0.3,0.553
Mtfr2,-1,0.553
Olfr482,1.2,0.553
Ring1,2.2,0.553
Sbspon,-0.2,0.553
Slc6a11,0.6,0.553
Srrm3,3.6,0.553
Sval2,0.8,0.553
Vmn2r56,0.8,0.553
ENSMUSG00000068924,-4.3,0.553
AW011738,2.5,0.554
Carhsp1,-2.9,0.554
Cpa4,3.8,0.554
Fhod3,1.3,0.554
Galp,0.3,0.554
Gm11696,-3.8,0.554
Gm17416,-5.2,0.554
Gm21292,1.1,0.554
Gm5444,-9.6,0.554
Gm9869,-1.4,0.554
Gm9920,-1.4,0.554
Gm9949,-1.4,0.554
Ighv8-6,-1.4,0.554
Igkv1-122,-1.4,0.554
Khdrbs3,-2.3,0.554
Lrat,5.1,0.554
Mrpl57,-1.4,0.554
Olfr1085,-1.4,0.554
Pmf1,0.6,0.554
Rab26,1.5,0.554
Rap1gap,1,0.554
Rhox11,-0.4,0.554
Rhox3h,2.3,0.554
Skida1,-1.9,0.554
Teddm1a,-1.4,0.554
Tmem167,-1.4,0.554
Tnfrsf25,0.9,0.554
Vmn2r58,-1.4,0.554
ENSMUSG00000073617,1.2,0.554
ENSMUSG00000094900,-1.4,0.554
1700025C18Rik,1.7,0.555
Akr1c6,1.3,0.555
Apba2,1.2,0.555
Evi5,1,0.555
Gm7030,2.3,0.555
Id1,-0.4,0.555
Igf2bp3,-2.3,0.555
Klrg1,-0.2,0.555
Laptm4a,3.2,0.555
Lcor,1.7,0.555
Olfr48,-0.3,0.555
Olfr675,0.3,0.555
Otud4,0.7,0.555
Pomk,-0.9,0.555
Proser1,-0.5,0.555
Sirpa,-3.9,0.555
Snx33,-0.7,0.555
Tagln3,0.2,0.555
Tex22,5,0.555
Tnfrsf11b,-0.5,0.555
Trpc5,0.9,0.555
Camta2,1.5,0.556
Capns2,0.6,0.556
Col18a1,-0.5,0.556
H2-Aa,2.4,0.556
Igkv4-70,2,0.556
Kdm4d,-1.3,0.556
Lamc1,-0.4,0.556
Mettl21a,1,0.556
Mtus2,-0.4,0.556
Rabgap1,0.5,0.556
Rasgrf2,-0.4,0.556
Rragb,1.3,0.556
Senp2,3.7,0.556
Sorcs3,1,0.556
Stard3,-0.6,0.556
Tbx6,0.8,0.556
Vmn2r10,-0.5,0.556
Zer1,-0.6,0.556
Abcb5,0.7,0.557
Brpf3,1.3,0.557
Ccdc144b,-0.5,0.557
Cd300c2,0.7,0.557
Chrna3,1.6,0.557
Colec12,0.7,0.557
Dnttip2,-1.5,0.557
Edn3,0.7,0.557
Fam198b,-0.2,0.557
Fzr1,-0.6,0.557
Insl5,0.7,0.557
Nr0b2,-0.6,0.557
Olfr1427,0.8,0.557
Olfr1513,0.8,0.557
Pdpr,1.5,0.557
Tgm7,0.7,0.557
Zfp874b,-0.4,0.557
Capn10,0.4,0.558
Csde1,-2.1,0.558
Gm6685,-1,0.558
Hpcal4,0.8,0.558
Ighv1-42,-1,0.558
Jam2,0.5,0.558
Lhx9,-1.9,0.558
Mis12,1,0.558
Olfr1463,-0.1,0.558
Tmem132b,-0.1,0.558
Tomm70a,-5.9,0.558
Trbv31,1.4,0.558
Trpd52l3,-0.9,0.558
Vmn1r232,1.3,0.558
ENSMUSG00000054032,-1,0.558
Accs,0.9,0.559
Acsm5,-0.4,0.559
Bves,-0.5,0.559
Cnot7,2.3,0.559
Cysltr1,-0.7,0.559
Enthd1,0.7,0.559
Gm12253,0.8,0.559
Gm266,0.7,0.559
Gnaz,-0.7,0.559
Ighv1-24,2.4,0.559
Kcnt1,-0.1,0.559
Klhdc9,0.7,0.559
Magea5,1.1,0.559
Mpl,2.3,0.559
Myo7b,0.6,0.559
Olfr504,0.7,0.559
Olfr923,-1.1,0.559
Omp,0.4,0.559
Oog2,1,0.559
Pla2g1b,0.8,0.559
Plpp6,0.7,0.559
Ppfibp1,1.6,0.559
Rps6ka4,-1,0.559
Scaper,1.4,0.559
Scly,-0.7,0.559
Slc36a3,0.3,0.559
Zfp707,-1.6,0.559
Zfp770,-3,0.559
Adh6b,3.5,0.56
Ccdc102a,-0.5,0.56
Ccdc69,-0.5,0.56
Ccr8,-0.1,0.56
Fnip1,1.6,0.56
Gm2840,1.1,0.56
Gnptg,2,0.56
Ilvbl,-0.4,0.56
Krtap27-1,0.2,0.56
Rab35,1.2,0.56
Rlim,1.2,0.56
Sapcd2,-0.5,0.56
Sh3bp4,0.7,0.56
Slc5a6,0.7,0.56
Sycp2,0.8,0.56
Tjp2,-0.4,0.56
Zcchc12,0.7,0.56
1700007G11Rik,-0.1,0.561
Asap1,-2.8,0.561
Cers1,1.1,0.561
Epc1,-0.6,0.561
Nudt18,-0.6,0.561
Pkdcc,1.1,0.561
Smcp,-0.9,0.561
Suco,0.8,0.561
Thap1,-1.2,0.561
Zfp667,-1.2,0.561
4933402N03Rik,0.3,0.562
Acot13,0.8,0.562
Acsbg1,0.8,0.562
Ahsg,0.7,0.562
Btbd35f25,0.7,0.562
Farp2,-0.6,0.562
Gatad2a,-2.8,0.562
Glyctk,3.7,0.562
Gm12830,1.9,0.562
Gm20873,1,0.562
Hist1h2aa,-0.3,0.562
Kcnq5,0.5,0.562
Krt31,-0.7,0.562
Olfm3,-0.5,0.562
Pdik1l,-1.3,0.562
Phf19,2.1,0.562
Pnpla5,-1.1,0.562
Vmn2r83,1,0.562
4931428F04Rik,0.5,0.563
Ankzf1,1.6,0.563
Cyp1a1,-0.4,0.563
Cypt3,1.7,0.563
Defa34,-0.4,0.563
Drp2,-0.6,0.563
Gfra4,0.3,0.563
Habp4,-0.6,0.563
Kank2,-4.6,0.563
Kdm2b,-0.5,0.563
Krtap14,-0.8,0.563
Matr3,-0.5,0.563
Meox1,1.5,0.563
Myoz2,-6.4,0.563
Pin1rt1,-0.3,0.563
Pip5k1b,1.6,0.563
Pkp3,1.1,0.563
Pm20d2,3.2,0.563
Rad51ap1,-0.5,0.563
Scpep1,0.5,0.563
Slc38a8,-0.3,0.563
Spats2l,1.8,0.563
Ssx9,0.9,0.563
Tcim,0.7,0.563
Tmem104,0.5,0.563
Usp44,-0.5,0.563
Zfp759,-6.1,0.563
Zscan10,-1.9,0.563
Akip1,0.5,0.564
Apoh,1,0.564
Bpnt1,1.4,0.564
Cox6b2,-4.1,0.564
Dynlt1a,-5,0.564
Dynlt1f,-5,0.564
Eri2,0.5,0.564
Gm5225,3.9,0.564
Hmx1,-0.7,0.564
Jakmip3,-0.3,0.564
Jazf1,1,0.564
Mfsd4a,1.5,0.564
Pard6a,-0.4,0.564
Pfn2,-0.4,0.564
Pstpip2,2.2,0.564
Rnf114,-1.3,0.564
Sstr1,1.3,0.564
Zfp637,-3.1,0.564
Amhr2,1.6,0.565
Cox7a2l,-0.7,0.565
Ctnnbl1,1.3,0.565
Dennd1b,0.5,0.565
Elovl3,-4.6,0.565
Endod1,0.2,0.565
Gm26920,3.9,0.565
Nuak1,-1.6,0.565
Pdp1,-0.5,0.565
Prcd,2.4,0.565
Prdm10,1.5,0.565
Slc51a,1.6,0.565
Tmem203,0.8,0.565
Ugt8a,1,0.565
4921504E06Rik,3.5,0.566
Fez2,-0.7,0.566
Gapdhs,-1,0.566
Muc1,0.5,0.566
Olfr1176,-0.9,0.566
Psmb5,2,0.566
Tnfsf15,0.7,0.566
Trav5-4,1,0.566
Ube2r2,-0.4,0.566
Vmn2r-ps130,-1,0.566
Zfp688,8.5,0.566
ENSMUSG00000055694,-0.3,0.566
4930430A15Rik,-0.5,0.567
Aqp8,-0.4,0.567
Ccr5,-3.5,0.567
Cfd,-0.5,0.567
Chst7,-0.5,0.567
Dgkb,0.6,0.567
Dhdh,-0.6,0.567
Klk1b5,-0.7,0.567
Myoc,3.2,0.567
Nt5c1a,-0.7,0.567
Pcnx4,-0.4,0.567
Plcxd2,-0.5,0.567
Prdm2,-2.1,0.567
Tctn3,0.5,0.567
Blnk,-0.6,0.568
Ceacam19,1.5,0.568
Doxl2,3.5,0.568
Edc3,0.5,0.568
Gm10010,1.4,0.568
Gm20662,-0.8,0.568
Hsd17b2,0.5,0.568
Nudcd2,2.4,0.568
Pate1,0.8,0.568
Pcbp4,-0.5,0.568
Pcdhb6,0.7,0.568
Psmb3,-0.8,0.568
Pzp,2.8,0.568
Scd1,-0.7,0.568
Spata19,-0.6,0.568
Sypl2,0.3,0.568
Tnfrsf12a,1,0.568
Vmn2r5,2.3,0.568
ENSMUSG00000096540,1,0.568
Adamts17,-0.8,0.569
Ap2a2,-0.8,0.569
Atp2b3,3.6,0.569
Cnot4,-0.8,0.569
Col5a2,-0.8,0.569
Esp24,-1,0.569
Gcn1l1,-0.8,0.569
Gm10310,-0.4,0.569
Gpc2,-0.8,0.569
Hist2h2aa1,-0.8,0.569
Hist2h2aa2,-0.8,0.569
Klhl33,-0.8,0.569
Krt86,1.4,0.569
Nectin3,1.3,0.569
Olfr171,-0.4,0.569
Olfr247,-0.4,0.569
Olfr819,-0.4,0.569
Opa1,-0.8,0.569
Rnf144a,-0.8,0.569
S100a11,-0.8,0.569
Scrib,-0.8,0.569
Sytl5,-6.4,0.569
Tex264,-0.4,0.569
Tmem170b,-0.6,0.569
Trim40,-0.8,0.569
Vmn1r44,0.5,0.569
Zfp953,2.9,0.569
ENSMUSG00000099122,2.9,0.569
1-Mar,1.5,0.57
9230112D13Rik,3,0.57
Armc1,-1,0.57
Best2,-0.3,0.57
Flna,1.1,0.57
Gins4,-1,0.57
Gm3883,-6.2,0.57
Gm5698,2.3,0.57
Grik2,-0.4,0.57
Ighv3-5,-1,0.57
Lsm3,-1,0.57
Mlph,-1.4,0.57
Mycbp2,-0.4,0.57
Neurod1,3.6,0.57
Olfr142,-0.5,0.57
Pgls,-1,0.57
Pole4,-1,0.57
Polrmt,-1,0.57
Rpl41,1.3,0.57
Sftpc,1.1,0.57
Spats2,1.8,0.57
Terf2ip,1.7,0.57
Tubg1,-1,0.57
Vmn1r231,-1,0.57
Zfhx2,1.3,0.57
Zfp970,-0.8,0.57
Arnt2,2.8,0.571
Cux2,-0.7,0.571
Fig4,2.2,0.571
Icam4,1.8,0.571
Igkv3-12,1.9,0.571
Iqcf3,-0.3,0.571
Irs2,1.3,0.571
Metrn,-0.4,0.571
Nmnat3,0.5,0.571
Olfr1451,0.6,0.571
Pex6,0.7,0.571
Plet1,1.6,0.571
St14,-0.6,0.571
Tenm3,0.4,0.571
ENSMUSG00000079733,2.3,0.571
ENSMUSG00000099100,2.3,0.571
A730049H05Rik,-0.7,0.572
Ass1,-0.9,0.572
Bcar1,-0.4,0.572
C2cd2l,3.2,0.572
Cutal,-0.4,0.572
Cyth4,-0.6,0.572
Dapk1,-0.7,0.572
Fbl,1.9,0.572
Gm1140,-0.4,0.572
Gm11565,1.6,0.572
Gm815,-0.9,0.572
Gne,-0.9,0.572
Kyat3,-0.9,0.572
Lars,-0.9,0.572
Mpig6b,2.3,0.572
Parn,1.6,0.572
Qk,-0.7,0.572
Sprr3,-0.5,0.572
Tmem131,-0.3,0.572
Zfp606,0.8,0.572
ENSMUSG00000054165,1.4,0.572
1700030K09Rik,-0.3,0.573
Apba3,0.5,0.573
Bicral,-0.5,0.573
C1qtnf3,0.5,0.573
Cbx8,-0.6,0.573
Ccdc130,-0.5,0.573
Fam58b,0.5,0.573
Far2,-0.7,0.573
Gm10118,1.1,0.573
Ighg3,-7.2,0.573
Kcnh8,-1.2,0.573
Mettl4,-0.5,0.573
Oaf,-0.5,0.573
Olfr1263,-0.5,0.573
Olfr1366,-0.3,0.573
