Symbol,casTLE_Effect,pvalue
Foxm1,-5,0.166
Foxn1,0,0.707
Foxn2,0.2,0.482
Foxn4,0,0.707
Foxo1,-3.9,0.505
Foxo4,-4.6,0.0502
Foxo6,-1.2,0.311
Foxp4,-3.2,0.0862
Foxq1,0.6,0.443
Foxr1,-0.4,0.477
Foxr2,-1,0.567
Foxs1,-10.3,0.114
Fpgs,0,0.784
Fpgt,0,0.676
Fpr1,0,0.784
Frem1,0,0.676
Frg1,-1.9,0.399
Frk,-3,0.224
Frmd5,-0.4,0.547
Frmpd4,-1.1,0.333
Frs2,-1.3,0.0895
Fry,1.5,0.183
Fshr,2.8,0.444
Fsip2,-1,0.51
Fst,2,0.324
Fstl3,4.5,0.0862
Fstl5,-3.7,0.358
Ftcd,-9.6,0.295
Fto,0,0.707
Fubp1,-7.8,0.226
Fubp3,-5.1,0.0409
Fuk,-7.9,0.292
Furin,0.5,0.55
Fut1,3.4,0.12
Fut11,-1.3,0.51
Fut8,7.7,0.022
Fut9,0,0.676
Fxr1,0,0.676
Fxr2,0,0.676
Fxyd1,1.9,0.203
Fyb,1.8,0.185
Fyn,0,0.784
Fzd1,0,0.676
Fzd10,0.6,0.553
Fzd3,1.1,0.36
Fzd7,1.2,0.22
Fzd8,0.8,0.543
Fzr1,0,0.676
G0s2,-0.3,0.546
G3bp2,-4,0.413
G6pc,-11,0.64
G6pc2,0.6,0.646
G6pc3,-9.3,0.089
G6pdx,-9.1,0.0176
Gaa,-0.2,0.754
Gab1,4.4,0.134
Gabarapl2,1.9,0.282
Gabbr1,1.7,0.365
Gabbr2,-3.3,0.549
Gabpa,-1.4,0.439
Gabpb2,-0.3,0.624
Gabra1,-9,0.19
Gabra2,0,0.784
Gabra3,-3.5,0.0708
Gabra4,0.7,0.575
Gabra5,-6.3,0.062
Gabra6,4.9,0.0739
Gabrb1,-8.3,0.527
Gabrb2,0,0.784
Gabrb3,-8,0.104
Gabrd,-1.8,0.38
Gabrg1,-1.3,0.355
Gabrg2,-9.8,0.0975
Gabrg3,5.2,0.06
Gabrp,0,0.784
Gabrq,-0.3,0.673
Gabrr1,6.5,0.0398
Gabrr2,-11.1,0.164
Gabrr3,-2.8,0.556
Gad1,-7.9,0.156
Gad2,-0.1,0.724
Gadd45a,-0.6,0.419
Gadd45b,0,0.676
Gadd45g,-0.9,0.368
Gadd45gip1,0,0.676
Gadl1,1.1,0.474
Gal3st1,-1.1,0.36
Gale,-10.9,0.027
Galk1,-0.4,0.607
Galk2,0,0.784
Galm,-1.6,0.335
Galns,-1.9,0.317
Galnt1,-2.9,0.335
Galnt10,1,0.221
Galnt17,0.5,0.467
Galnt4,0.8,0.396
Galnt5,0.9,0.322
Galnt6,-0.2,0.61
Galntl5,0,0.676
Galt,1.7,0.154
Gamt,3.4,0.0814
Ganab,-0.7,0.46
Gapdh,-0.3,0.751
Gapdhs,0,0.784
Garnl3,1.6,0.164
Gart,-10.8,0.145
Gas1,0,0.676
Gas2,7.8,0.00101
Gas2l1,-1.1,0.47
Gas2l2,-4.6,0.22
Gas2l3,1.3,0.282
Gas6,0,0.676
Gas7,-13.1,0.0203
Gast,0,0.676
Gata1,-7.5,0.00706
Gata2,-1.3,0.535
Gata3,4.7,0.091
Gata4,-2.4,0.312
Gata5,0,0.707
Gata6,0,0.676
Gatad1,0,0.707
Gatad2b,-2.1,0.267
Gatm,-0.9,0.549
Gba,-0.9,0.525
Gbgt1,0,0.676
Gbx1,-8.3,0.00704
Gbx2,-4.8,0.0507
Gca,-0.5,0.599
Gcat,-0.8,0.42
Gcdh,0,0.784
Gcfc2,-4.8,0.091
Gcgr,-1.1,0.556
Gch1,-0.3,0.751
Gck,-3.1,0.482
Gclm,-1.6,0.45
Gcm1,-0.3,0.554
Gcm2,-5.3,0.0433
Gcnt1,-0.6,0.385
Gcnt4,1.5,0.482
Gda,0,0.676
Gdf11,-3.5,0.22
Gdf15,-0.6,0.309
Gdf6,-0.4,0.512
Gdi1,5.2,0.0936
Gemin2,-3.7,0.501
Gemin4,-1.5,0.689
Gemin5,-3.7,0.538
Gemin6,-0.5,0.581
Gemin7,0,0.707
Gen1,-0.5,0.397
Gfap,0,0.676
Gfer,-3.7,0.316
Gfi1,-0.3,0.625
Gfi1b,0,0.676
Gfm1,-9.4,0.229
Gfod1,-0.4,0.482
Gfra1,0,0.676
Gfral,1.1,0.289
Ggcx,2.1,0.306
Ggt1,0,0.676
Ggt5,0,0.676
Ghr,1.6,0.456
Ghrh,0.1,0.652
Ghrhr,-0.1,0.73
Gigyf1,1.7,0.257
Gin1,-1.6,0.252
Gins1,-0.9,0.528
Gins4,0.4,0.617
Git1,-2.8,0.281
Git2,0.1,0.697
Gja1,-6.7,0.000289
Gk2,0,0.784
Gk5,-3.7,0.499
Gkap1,0,0.784
Gla,0,0.784
Glcci1,0,0.676
Gldc,1,0.436
Gli1,0,0.676
Gli3,1.2,0.456
Glipr2,6.1,0.0465
Glis1,-0.7,0.523
Glis2,0,0.707
Glis3,-5.1,0.0545
Glo1,0,0.676
Glp1r,0,0.784
Glp2r,-9.7,0.142
Glra1,1.1,0.376
Glra2,1.9,0.44
Glra3,-7,0.165
Glrb,1.2,0.429
Glrx,2.4,0.507
Glrx2,0,0.784
Gls,-4.6,0.119
Gls2,3.9,0.0675
Glt1d1,0.1,0.671
Glt6d1,1.1,0.436
Gltp,0.3,0.71
Glud1,-4.1,0.0724
Glul,3.5,0.181
Glyat,4.3,0.0965
Glyr1,-1,0.522
Gm10324,0,0.707
Gm10591,-5.3,0.019
Gm10639,0,0.784
Gm11127,2.9,0.105
Gm13212,-10.7,0.0481
Gm13304,-5.3,0.019
Gm13305,-1.4,0.308
Gm14305,-10.4,0.0712
Gm14308,-3.2,0.0903
Gm14325,0,0.707
Gm14326,-2.5,0.668
Gm14391,-0.7,0.548
Gm14412,0,0.707
Gm14434,-3.2,0.0903
Gm2026,-3.2,0.0903
Gm21541,-5.3,0.019
Gm2a,-9.9,0.089
Gm3055,-3.8,0.167
Gm45837,0,0.676
Gm4724,-3.2,0.0903
Gm4836,-0.7,0.567
Gm5483,1.4,0.509
Gm6710,-0.7,0.548
Gm7030,1.1,0.421
Gm7173,-2.7,0.062
Gm8909,-1.7,0.312
Gmcl1,-0.8,0.278
Gmds,-2.8,0.218
Gmeb1,0,0.707
Gmeb2,-8.1,0.154
Gml,-3.1,0.403
Gml2,0,0.676
Gmnn,4.3,0.0444
Gmpr,0.5,0.649
Gmpr2,1.9,0.278
Gna12,1,0.291
Gnai1,0,0.676
Gnas,5.3,0.0244
Gnat1,2.2,0.167
Gnat3,0,0.707
Gnb1,-1.8,0.559
Gnb2,0,0.676
Gnb5,4.6,0.114
Gne,0,0.784
Gng10,2.5,0.0939
Gng11,1.2,0.286
Gng2,-0.5,0.614
Gng3,2,0.24
Gng7,0,0.676
Gng8,0,0.676
Gngt1,4.2,0.0192
Gnl1,-0.8,0.489
Gnmt,-4.8,0.252
Gnpda1,0.2,0.524
Gnpda2,0.9,0.583
Gnrh1,2.6,0.112
Gnrhr,-3.4,0.129
Golga5,2.6,0.11
Gon4l,-1.7,0.129
Gopc,0.7,0.549
Got1,2.6,0.364
Got2,-3.1,0.203
Gp1ba,0,0.784
Gp9,0,0.784
Gpatch1,-5.1,0.202
Gpatch3,0,0.707
Gpatch8,-4.1,0.247
Gpbp1,0,0.707
Gpc3,-2,0.112
Gpc6,4.2,0.0485
Gpd1,-1.1,0.379
Gphn,-0.6,0.448
Gpi1,6.2,0.0814
Gpld1,-0.5,0.442
Gpn1,-0.6,0.342
Gpr132,-0.3,0.561
Gpr155,0,0.707
Gpr158,-0.7,0.376
Gpr18,0,0.784
Gpr34,1.5,0.201
Gprasp1,0,0.676
Gprc5a,6.2,0.0178
Gprin1,-0.3,0.487
Gps1,2.3,0.278
Gps2,3.3,0.176
Gpt,-1,0.357
Gpt2,1.2,0.456
Gpx1,0.6,0.594
Gpx2,-3,0.28
Gpx3,-10.6,0.11
Gpx4,0,0.676
Gpx5,0,0.784
Gpx6,-2.3,0.486
Gpx7,-5.8,0.562
Gpx8,-0.4,0.66
Grap2,0,0.676
Grb10,1.6,0.326
Grb2,-4.2,0.398
Grem1,0,0.676
Grem2,5.1,0.028
Grhl1,0,0.707
Grhl2,0,0.707
Grhl3,-1.6,0.284
Grhpr,0,0.676
Gria1,-5.4,0.0139
Gria2,-6,0.114
Gria3,-3.6,0.201
Gria4,-5.2,0.212
Grid1,-5.7,0.617
Grid2,-1.3,0.448
Grik1,0,0.676
Grik2,0,0.784
Grik3,-0.3,0.73
Grik4,-5.7,0.0215
Grik5,0,0.784
Grin1,0,0.784
Grin2a,-4.1,0.0646
Grin2b,0.5,0.534
Grin2c,-0.4,0.682
Grin2d,-0.9,0.528
Grin3a,-9.5,0.44
Grin3b,3.8,0.0114
Grk1,-0.3,0.64
Grk2,-2.2,0.409
Grk3,-9.3,0.215
Grk4,-4.3,0.0833
Grk5,7.2,0.00784
Grk6,-2.5,0.308
Grm1,3.8,0.0817
Grm2,1.1,0.518
Grm3,-0.6,0.406
Grm4,-0.8,0.564
Grm5,-1.8,0.331
Grm6,-0.5,0.637
Grm7,1,0.482
Grm8,-2.8,0.383
Grp,0.7,0.387
Grwd1,0,0.707
Gsc,-0.9,0.676
Gsc2,-0.2,0.64
Gse1,-1.2,0.6
Gsk3a,-0.1,0.728
Gsk3b,-1.8,0.49
Gsn,0,0.676
Gspt1,1.1,0.546
Gspt2,0,0.676
Gsr,0,0.784
Gss,2.5,0.395
Gsta1,0,0.784
Gsta2,1.2,0.463
Gsta3,1.3,0.507
Gstk1,-8.4,0.312
Gstm1,0.6,0.569
Gstm2,1.3,0.511
Gstm4,1.1,0.557
Gstm5,2.6,0.226
Gstm7,0,0.676
Gsto1,-7.4,0.0667
Gsto2,0,0.784
Gstp1,0.1,0.647
Gstp2,0,0.676
Gstz1,0,0.676
Gsx1,0,0.707
Gsx2,0,0.707
Gtf2a1,-0.5,0.515
Gtf2a1l,0,0.707
Gtf2a2,-4.2,0.497
Gtf2b,-2.9,0.387
Gtf2f1,-1.3,0.222
Gtf2h1,-0.3,0.542
Gtf2h3,-0.3,0.596
Gtf2h4,0,0.676
Gtf2h5,-0.2,0.572
Gtf2i,0.3,0.501
Gtf2ird1,-3.4,0.322
Gtf3a,-2.1,0.521
Gtf3c4,0,0.707
Gtf3c5,-3.2,0.311
Gtf3c6,0,0.707
Guca1a,-4.9,0.103
Gucy1a2,0,0.676
Gucy1b1,1,0.465
Gucy2c,-3.4,0.088
Gucy2e,0,0.784
Gucy2f,-0.7,0.53
Guk1,-3.4,0.373
Gusb,-0.3,0.696
Gyg,1.1,0.512
Gykl1,-0.9,0.42
Gzf1,-7.4,0.0146
H1f0,0.1,0.614
H1foo,0,0.707
H1fx,-2.5,0.426
H2-Aa,2.5,0.276
H2-Ab1,-7.7,0.0691
H2-Bl,-0.4,0.609
H2-Eb1,-1.1,0.353
H2-K1,-11.1,0.231
H2-Ke6,4.1,0.264
H2-M3,2.1,0.175
H2-Q1,0,0.784
H2-Q2,-1.9,0.359
H2-Q6,3,0.397
H2-Q7,3.4,0.0518
H2afb1,0,0.707
H2afb2,-3.4,0.291
H2afb3,0,0.707
H2afj,-0.6,0.45
H2afx,1.4,0.297
H2afy,-4.3,0.336
H2afy2,-7.5,0.0298
H6pd,-10,0.515
Habp4,-1.4,0.303
Hacd2,2.9,0.133
Hacd4,4.1,0.134
Hadh,0,0.784
Hadha,4.1,0.237
Hadhb,5.4,0.0215
Hagh,-0.3,0.713
Haghl,-1.6,0.462
Hal,0,0.784
Hand2,-0.9,0.4
Hao1,-0.4,0.685
Hao2,-10.7,0.0772
Hapln1,0,0.676
Hars,-2.2,0.495
Has3,0.3,0.598
Haspin,-0.9,0.472
Hat1,-2.4,0.17
Haus2,-0.9,0.533
Hax1,-1.8,0.457
Hba-a1,-1.2,0.271
Hba-a2,-1.8,0.216
Hbb-bs,0,0.784
Hbb-bt,-11,0.504
Hbp1,2.2,0.231
Hbs1l,-0.2,0.675
Hc,0,0.784
Hcfc1,0.9,0.501
Hcfc2,0,0.707
Hck,-2.8,0.482
Hcn2,0,0.784
Hcrt,2.5,0.102
Hcst,-4.5,0.0395
Hdac1,0,0.676
Hdac10,0.7,0.455
Hdac11,-4,0.362
Hdac2,3.8,0.0736
Hdac5,2.7,0.203
Hdac6,-0.4,0.526
Hdac7,0,0.676
Hdac9,0,0.676
Hdc,-3.5,0.264
Hdgfl2,-3.9,0.556
Hdx,-1.1,0.459
Hecw1,0,0.676
Helb,0,0.707
Hells,0.7,0.606
Helq,-0.3,0.558
Helt,-9.8,0.217
Helz,-0.3,0.655
Helz2,0,0.707
Henmt1,-1.4,0.524
Hepacam,1.7,0.357
Heph,3.7,0.125
Herc2,0,0.676
Hes2,-13.2,0.000668
Hes3,-0.3,0.61
Hes5,-1.6,0.272
Hes6,0,0.707
Hes7,-2.8,0.345
Hexb,-7.6,0.208
Hexim1,0,0.707
Hexim2,0,0.707
Hey1,0,0.707
Heyl,0,0.676
Hgf,0,0.676
Hhex,0,0.707
Hibadh,-0.2,0.675
Hibch,-1.7,0.315
Hic1,-2.6,0.0693
Hic2,-5.2,0.105
Hif1a,2.4,0.281
Hif1an,-0.3,0.7
Hif3a,-4,0.0615
Hinfp,0.2,0.611
Hint1,-10.9,0.334
Hip1,0,0.676
Hipk1,-0.3,0.696
Hipk2,-2,0.403
Hipk3,1.8,0.525
Hipk4,-0.9,0.555
Hira,1.9,0.322
Hirip3,-2.3,0.525
Hist1h1c,-1.7,0.315
Hist1h1t,0.5,0.177
Hist1h2ae,0,0.707
Hist1h2bp,-0.2,0.623
Hist1h3c,-4.7,0.204
Hist1h3e,-1.6,0.234
Hist1h4a,-3.9,0.223
Hist1h4c,0,0.707
Hist1h4d,0.5,0.326
Hist1h4f,-10.8,0.0234
Hist1h4h,3.9,0.0675
Hist1h4i,0,0.707
Hist1h4j,0,0.707
Hist1h4k,0,0.707
Hist1h4m,-1.5,0.404
Hist1h4n,-1.5,0.404
Hist2h2aa1,0,0.707
Hist2h2aa2,0,0.707
Hist2h4,0,0.707
Hist3h2a,-1.6,0.239
Hist3h2ba,-1.8,0.475
Hist4h4,0.4,0.352
Hivep1,-1.7,0.475
Hivep2,0.1,0.698
Hk1,5.6,0.00228
Hk2,0,0.784
Hk3,3.1,0.334
Hlcs,0,0.784
Hlf,0.5,0.488
Hlx,0,0.707
Hmg20a,0.3,0.455
Hmg20b,1.2,0.345
Hmga1,0,0.676
Hmga1b,0,0.676
Hmgb2,0,0.676
Hmgb4,-11.6,0.0712
Hmgcl,0,0.784
Hmgxb3,0,0.707
Hmox1,3.3,0.0953
Hmox2,-1.5,0.302
Hmx1,0,0.707
Hmx2,0.3,0.422
Hmx3,-3.7,0.196
Hn1,0.2,0.615
Hnf1a,0,0.676
Hnf1b,2.7,0.247
Hnf4a,-7.2,0.00153
Hnmt,1.1,0.534
Hnrnpa0,-4.6,0.287
Hnrnpa2b1,0,0.676
Hnrnpab,-0.8,0.445
Hnrnph3,-4.9,0.0967
Hnrnpm,-4.1,0.5
Hnrnpr,0.3,0.489
Hnrnpul1,-11.8,0.0722
Homer1,-0.6,0.51
Homer2,0,0.707
Homer3,-2.4,0.277
Homez,0,0.707
Hook1,-1.2,0.249
Hopx,-0.7,0.55
Hoxa1,-11.1,0.0146
Hoxa10,0,0.707
Hoxa11,-0.5,0.482
Hoxa13,0,0.676
Hoxa2,-12.8,0.0199
Hoxa3,0,0.707
Hoxa4,-0.9,0.301
Hoxa5,-3.9,0.268
Hoxa6,-0.9,0.455
Hoxa7,0,0.707
Hoxa9,-3.3,0.486
Hoxb13,0.1,0.675
Hoxb2,0,0.707
Hoxb3,-2.9,0.111
Hoxb4,-1.8,0.273
Hoxb5,-0.2,0.652
Hoxb6,-5,0.0938
Hoxb7,-1.8,0.178
Hoxb8,-1.5,0.467
Hoxc10,0,0.707
Hoxc11,0,0.676
Hoxc12,-6.3,0.0201
Hoxc13,0.8,0.316
Hoxc4,-2.6,0.35
Hoxc5,0,0.707
Hoxc6,-2,0.296
Hoxc8,0,0.707
Hoxc9,0,0.707
Hoxd1,-1.1,0.457
Hoxd10,0,0.707
Hoxd11,-0.1,0.617
Hoxd12,-2.6,0.0334
Hoxd13,0,0.676
Hoxd3,-0.1,0.695
Hoxd8,-0.6,0.469
Hoxd9,0,0.707
Hp1bp3,-3.4,0.424
Hpca,0,0.676
Hpcal4,3.5,0.175
Hpd,1.6,0.664
Hpgd,1,0.272
Hpgds,-0.6,0.592
Hpn,-0.6,0.627
Hprt,0.9,0.512
Hpse,0,0.676
Hpse2,0,0.676
Hpx,-0.7,0.545
Hr,-12.5,0.0311
Hras,0,0.676
Hrasls,0,0.676
Hrh1,0,0.784
Hrh2,0.4,0.687
Hrh3,1.9,0.36
Hrh4,3.9,0.254
Hs2st1,-0.4,0.453
Hs3st1,-1.6,0.587
Hs3st3a1,0,0.784
Hs3st5,0,0.676
Hs6st1,-0.7,0.481
Hs6st3,2.4,0.255
Hsd11b1,-0.9,0.41
Hsd11b2,-9.6,0.305
Hsd17b1,1.9,0.253
Hsd17b11,0.1,0.762
Hsd17b2,1.9,0.317
Hsd17b3,0,0.676
Hsd17b4,0,0.676
Hsd17b6,-0.2,0.742
Hsd3b1,-1,0.48
Hsd3b2,0,0.676
Hsd3b3,0,0.676
Hsd3b6,-2.1,0.421
Hsf4,-9.9,0.194
Hsf5,-3.4,0.478
Hsfy2,-0.1,0.703
Hsp90ab1,-1,0.308
Hspa1a,0,0.676
Hspa2,0.1,0.656
Hspa4,-1.6,0.431
Hspa8,-3.7,0.485
Hspb1,0,0.676
Hspb8,0,0.784
Hspbap1,0.7,0.429
Hspg2,2.4,0.393
Htatip2,1.1,0.542
Htr1a,0,0.784
Htr1b,0,0.784
Htr1d,-1.4,0.261
Htr1f,-3.1,0.287
Htr2a,4.1,0.064
Htr2b,2.2,0.23
Htr2c,-4.7,0.363
Htr3a,0,0.784
Htr4,-10.7,0.129
Htr5a,0,0.707
Htr6,2.8,0.184
Htr7,5.2,0.088
Hunk,0,0.707
Hus1,-4.7,0.353
Hus1b,0,0.676
Iars2,-0.8,0.469
Ibtk,6.9,0.0402
Icam1,3.1,0.193
Icam5,-0.7,0.377
Ick,0.1,0.769
Id1,2.6,0.119
Id2,2,0.267
Id3,0,0.707
Id4,3.2,0.187
Ide,0,0.784
Idh1,-0.5,0.455
Idh2,0,0.676
Idh3a,0,0.784
Idh3b,0.2,0.745
Idh3g,0,0.784
Idi1,-0.7,0.523
Ido1,0,0.676
Ido2,-0.3,0.609
Idua,0.8,0.407
Ier3,0,0.676
Ier5l,-1,0.546
Ifi202b,0,0.707
Ifi203,3.2,0.188
Ifi204,3.1,0.117
Ifi205,-0.4,0.627
Ifi206,3.9,0.153
Ifi207,0,0.676
Ifi209,0.6,0.526
Ifi213,-0.1,0.636
Ifi214,-0.4,0.495
Ifih1,0,0.707
Ifnar1,-1.7,0.373
Ifnar2,3.1,0.0433
Ifnb1,1.1,0.394
Ifng,-0.7,0.383
Ifngr1,0.7,0.525
Ifngr2,0,0.784
Ift43,-2.3,0.0845
Ift57,1.9,0.235
Ift88,4.2,0.0508
Igf1,-1.9,0.485
Igf1r,3.6,0.199
Igf2,0,0.676
Igf2bp1,-0.6,0.433
Igf2bp2,-3.2,0.202
Igf2bp3,-0.4,0.534
Igf2r,4.6,0.138
Igfals,4.5,0.157
Igfbp1,3.4,0.0777
Igfbp2,0,0.676
Igfbp3,0.4,0.601
Igfbp5,0,0.676
Igfbp6,0,0.676
Igsf10,0,0.784
Ikbke,-7.9,0.189
Ikbkg,-1.9,0.518
Ikzf1,4.4,0.0987
Ikzf2,-5.2,0.114
Ikzf3,0,0.676
Ikzf4,0,0.707
Ikzf5,-10.7,0.211
Il10,-3.1,0.311
Il10ra,0,0.707
Il10rb,0,0.676
Il11ra1,-1.3,0.584
Il11ra2,-1.4,0.308
Il12a,-0.6,0.548
Il12b,-0.2,0.661
Il13,0,0.676
Il13ra2,0,0.676
Il15,0,0.676
Il17a,-0.4,0.525
Il17b,-1.2,0.146
Il17d,0,0.676
Il18,4.8,0.103
Il19,0.4,0.576
Il1a,3.7,0.111
Il1b,-4.1,0.0401
Il1r1,-0.2,0.533
Il1rapl1,0,0.676
Il1rn,0.3,0.596
Il2,3.7,0.0795
Il21r,1,0.505
Il24,-1.1,0.33
Il2ra,-0.9,0.419
Il2rb,-2.9,0.227
Il2rg,0,0.784
Il31ra,0.3,0.628
Il3ra,-1.8,0.423
Il4,-0.6,0.477
Il4i1,-2.4,0.46
Il5,-2.9,0.26
Il6ra,0.5,0.672
Il6st,1.6,0.427
Il7r,0,0.676
Ilf2,-2.3,0.421
Ilk,-0.3,0.69
Ilkap,-3.3,0.544
Impa1,-1.5,0.302
Impa2,0,0.676
Impact,-1.5,0.465
Impdh1,6.3,0.0711
Incenp,-0.3,0.604
Inf2,0,0.676
Ing1,-3.5,0.235
Ing4,-0.5,0.592
Ing5,-0.9,0.535
Inha,-0.3,0.571
Inhba,0,0.676
Inhbb,0.5,0.506
Inhbe,-0.2,0.628
Inmt,0.6,0.506
Ino80,0.2,0.624
Inpp4a,0,0.676
Inpp4b,1.6,0.394
Inpp5a,-0.2,0.739
Inpp5b,0,0.784
Inpp5d,-1.3,0.469
Inpp5e,-0.5,0.551
Inpp5f,0,0.784
Inpp5j,-9.1,0.366
Inpp5k,-11.9,0.062
Inppl1,0,0.784
Ins2,0,0.784
Insc,0,0.676
Insl3,-6.7,0.0045
Insl5,1.7,0.243
Insm1,-1.4,0.508
Insm2,0,0.707
Insr,0.2,0.731
Insrr,1,0.388
Ints1,-1,0.433
Ip6k1,-2.1,0.489
Ip6k2,0,0.784
Ip6k3,-5.3,0.0152
Ipmk,0,0.676
Ipo5,-0.6,0.591
Ippk,3.8,0.134
Irak1,-1.3,0.287
Irak1bp1,-3.3,0.402
Irak2,-9.8,0.151
Irak3,8,0.0047
Irak4,0,0.784
Ireb2,0.2,0.628
Irf1,1.9,0.254
Irf2,-0.4,0.592
Irf2bp1,0,0.707
Irf2bp2,-0.3,0.623
Irf2bpl,-1.5,0.325
Irf4,0,0.676
Irf5,-4.5,0.104
Irf6,-2.6,0.269
Irf7,0.1,0.645
Irf9,-4,0.21
Irgc1,-0.9,0.616
Irs1,-1.1,0.231
Irs2,0.4,0.609
Irx1,-2.7,0.349
Irx2,0.2,0.54
Irx3,0.1,0.622
Irx4,0,0.707
Irx6,0,0.707
Isg20,0,0.784
Islr,0.1,0.669
Ispd,0,0.784
Isx,-6.2,0.0349
Isyna1,-7.9,0.321
Itga2b,0,0.784
Itga4,-5.5,0.0852
Itga5,1.4,0.341
Itga8,0,0.676
Itgal,0,0.784
Itgav,5.9,0.0739
Itgb1,0.5,0.497
Itgb1bp1,-0.9,0.397
Itgb1bp2,0,0.707
Itgb2,1.6,0.229
Itgb3,1.8,0.406
Itgb3bp,0.3,0.616
Itgb5,1.8,0.259
Itk,0.8,0.522
Itm2a,1.2,0.358
Itpa,3.2,0.248
Itpk1,-4,0.267
Itpka,-0.1,0.778
Itpkb,-5.5,0.226
Itpkc,0,0.784
Itpr1,0,0.676
Itpr2,0.4,0.541
Ivd,0,0.676
Iyd,0,0.784
Jag2,1.3,0.366
Jak2,-0.1,0.752
Jak3,-10.7,0.0321
Jarid2,-2.2,0.144
Jazf1,1.6,0.268
Jdp2,-1.8,0.403
Jkamp,0,0.676
Jmjd1c,-9.1,0.154
Jmjd4,-3.3,0.348
Jmjd6,0,0.707
Jmjd7,0.7,0.548
Jmy,1.9,0.291
Jph3,0,0.676
Jrkl,-1.5,0.226
Jun,2.2,0.12
Junb,0,0.676
Jund,-1.5,0.442
Jup,4,0.112
Kalrn,-0.7,0.503
Kank1,3.1,0.176
Kansl1l,0,0.707
Kars,0,0.784
Kat14,6.4,0.0458
Kat2a,-10.7,0.308
Kat2b,2.1,0.349
Kat5,-3.4,0.19
Kat6a,-5.2,0.212
Kat7,-6.2,0.0736
Katna1,1,0.495
Katnal1,-3.6,0.156
Katnb1,1.8,0.238
Katnbl1,0.4,0.368
Kazald1,0.2,0.607
Kcmf1,0,0.707
Kcna1,-8.3,0.27
Kcna4,-0.2,0.7
Kcnb1,-1.6,0.602
Kcnc4,-2.4,0.0732
Kcnd2,3.6,0.199
Kcnd3,-0.4,0.551
Kcnh1,0.1,0.695
Kcnh2,0,0.784
Kcnh3,-0.3,0.586
Kcnh4,-0.8,0.547
Kcnh5,0,0.707
Kcnh6,0,0.784
Kcnh7,5.5,0.0243
Kcnh8,-0.6,0.567
Kcnip1,0,0.676
Kcnj1,5.4,0.187
Kcnj11,-0.6,0.55
Kcnj12,2.7,0.292
Kcnj3,-0.2,0.714
Kcnj5,-8,0.0755
Kcnj6,-2.2,0.394
Kcnj8,-0.3,0.686
Kcnk1,-9.2,0.206
Kcnk2,-3.9,0.407
Kcnk3,-4.9,0.0497
Kcnk6,0,0.784
Kcnk9,0,0.784
Kcnma1,0.5,0.732
Kcnmb1,-9.2,0.283
Kcnmb2,7,0.0176
Kcnmb3,0,0.784
Kcnmb4,0,0.784
Kcnn1,-0.7,0.589
Kcnn3,4.8,0.146
Kcnn4,-0.4,0.629
Kcnq1,0.1,0.755
Kcnq2,2.5,0.221
Kcnq3,0.6,0.591
Kctd11,2.7,0.18
Kdelr2,0,0.676
Kdm1a,-0.7,0.471
Kdm3a,-2.8,0.163
Kdm3b,0.5,0.193
Kdm4a,0.4,0.304
Kdm4b,4.3,0.0675
Kdm4d,0,0.707
Kdm5a,-0.3,0.526
Kdm5b,-11.4,0.00101
Kdm6a,3.4,0.0581
Kdm6b,-2.9,0.0542
Kdm8,-0.5,0.537
Kdr,1.4,0.594
Kdsr,-0.3,0.503
Keap1,2.3,0.307
Kel,2.9,0.126
Khdrbs2,0.1,0.671
Khdrbs3,0,0.707
Khk,0.6,0.775
Kidins220,3.9,0.295
Kif13a,-10.1,0.00609
Kif14,1.3,0.323
Kif15,-0.7,0.414
Kif18a,0.5,0.56
Kif1a,1.2,0.41
Kif20b,-1.4,0.457
Kif22,-1.3,0.435
Kif2a,2.2,0.21
Kif2b,5.1,0.107
Kif2c,0.2,0.627
Kif3b,-3,0.488
Kif3c,0,0.707
Kif5b,-3.7,0.221
Kifc1,1.1,0.315
Kifc5b,1.6,0.39
Kin,-4.1,0.501
Kit,0,0.784
Kitl,2.1,0.184
Kl,-0.1,0.671
Klf1,-2.2,0.377
Klf10,0,0.676
Klf11,-5.2,0.226
Klf12,-1.5,0.384
Klf13,0,0.707
Klf14,-0.9,0.418
Klf15,-0.2,0.624
Klf17,-5.2,0.327
Klf2,0.1,0.701
Klf3,-0.7,0.484
Klf4,0,0.676
Klf5,-4.4,0.247
Klf6,1.7,0.196
Klf7,0,0.707
Klf8,-2,0.523
Klf9,0,0.707
Klhdc8a,-7.9,0.0107
Klhl4,-3,0.38
Klk1,0,0.676
Klk10,-0.6,0.442
Klk1b11,0,0.676
Klk1b16,-2.5,0.364
Klk1b21,-0.7,0.362
Klk1b22,0,0.676
Klk1b24,6.5,0.0641
Klk1b26,0.9,0.506
Klk1b27,0,0.676
Klk1b3,-1.7,0.328
Klk1b4,-0.9,0.29
Klk1b5,-3.8,0.496
Klk1b8,-0.7,0.267
Klk1b9,-3.2,0.416
Klk6,0,0.784
Klk7,1.1,0.253
Klrk1,-0.8,0.562
Kmt5a,-0.5,0.535
Kmt5b,-3.1,0.148
Kmt5c,-1.9,0.415
Kndc1,-0.4,0.519
Kng1,0,0.676
Kng2,-0.6,0.535
Knstrn,-1,0.419
Kntc1,-0.3,0.495
Kpna2,0,0.676
Kpna6,0,0.676
