Symbol,casTLE_Effect,pvalue
Fto,4,0.169
Fubp1,-5.7,0.14
Fubp3,-3.1,0.197
Fuk,-6.4,0.319
Furin,5.9,0.396
Fut1,7.9,0.75
Fut11,0,0.807
Fut8,8.8,0.258
Fut9,1.9,0.293
Fxr1,-0.6,0.457
Fxr2,5.5,0.322
Fxyd1,0,0.807
Fyb,2.1,0.132
Fyn,-0.9,0.472
Fzd1,-0.5,0.565
Fzd10,-0.2,0.741
Fzd3,9.4,0.421
Fzd7,-1.5,0.287
Fzd8,2.3,0.265
Fzr1,-0.2,0.721
G0s2,0,0.807
G3bp2,0.2,0.783
G6pc,1.2,0.485
G6pc2,5.4,0.705
G6pc3,-7.6,0.0494
G6pdx,-3.8,0.0208
Gaa,8.3,0.0171
Gab1,4.7,0.235
Gabarapl2,9.8,0.289
Gabbr1,1.1,0.607
Gabbr2,-0.7,0.629
Gabpb2,0,0.827
Gabra1,-7.6,0.511
Gabra2,7.1,0.22
Gabra3,2.5,0.675
Gabra4,0.1,0.859
Gabra5,-5.8,0.172
Gabra6,3.9,0.32
Gabrb1,-4.2,0.111
Gabrb2,0,0.897
Gabrb3,-2.2,0.276
Gabrd,-2.3,0.491
Gabrg1,-6.9,0.0875
Gabrg2,-7.4,0.572
Gabrg3,4.2,0.229
Gabrp,0,0.897
Gabrq,-0.3,0.783
Gabrr1,5.2,0.289
Gabrr2,-8.1,0.523
Gabrr3,7,0.307
Gad1,-8.1,0.366
Gad2,-0.1,0.875
Gadd45a,8.2,0.707
Gadd45b,0,0.807
Gadd45g,7.5,0.389
Gadd45gip1,0.3,0.691
Gadl1,-0.5,0.766
Gal3st1,-0.2,0.712
Gale,-7.9,0.0746
Galk2,0,0.897
Galm,-3.1,0.01
Galns,6.6,0.334
Galnt1,-5.9,0.278
Galnt10,1.8,0.271
Galnt17,3.1,0.382
Galnt4,0.3,0.674
Galnt5,0,0.807
Galnt6,7.4,0.0368
Galntl5,-0.2,0.721
Galntl6,0,0.807
Galt,3.2,0.207
Gamt,2.6,0.121
Ganab,-0.3,0.734
Gapdh,-0.8,0.685
Gapdhs,-0.1,0.875
Garnl3,1.1,0.39
Gart,-8,0.282
Gas1,8.7,0.267
Gas2,10,0.0569
Gas2l1,0,0.807
Gas2l2,1,0.572
Gas2l3,-0.6,0.448
Gas6,-0.1,0.796
Gas7,-8.7,0.00237
Gast,1.6,0.471
Gata1,-4.4,0.0234
Gata2,6,0.157
Gata3,4.2,0.694
Gata4,1.1,0.494
Gata5,-0.3,0.732
Gata6,0,0.807
Gatad1,-0.6,0.56
Gatad2b,0,0.827
Gatm,0.2,0.838
Gba,4.6,0.229
Gbe1,-1,0.362
Gbgt1,-0.4,0.647
Gbx1,-5.5,0.0023
Gbx2,-0.9,0.563
Gca,7.4,0.158
Gcat,-3,0.66
Gcdh,0,0.897
Gcfc2,-2.8,0.404
Gcgr,0,0.897
Gch1,4.6,0.626
Gck,-0.4,0.721
Gclm,-0.5,0.553
Gcm1,10.2,0.085
Gcm2,-4.9,0.0594
Gcnt1,-0.1,0.754
Gcnt4,-0.8,0.349
Gcsh,-0.5,0.798
Gda,1.1,0.364
Gdf11,-2.6,0.493
Gdf15,2.7,0.0617
Gdf6,6.2,0.449
Gdi1,-5.6,0.358
Gemin2,-0.7,0.709
Gemin4,-0.3,0.753
Gemin5,0.1,0.821
Gemin6,1.2,0.54
Gemin7,-0.2,0.803
Gemin8,-0.2,0.803
Gen1,2.2,0.154
Gfap,0.3,0.75
Gfer,3.6,0.234
Gfi1,11.9,0.266
Gfi1b,0,0.807
Gfm1,-6.5,0.237
Gfod1,11.2,0.291
Gfra1,-0.4,0.617
Gfral,0,0.807
Ggcx,7.7,0.143
Ggt1,3.4,0.199
Ggt5,0,0.807
Ghr,-0.2,0.756
Ghrh,-0.5,0.547
Ghrhr,0,0.897
Gigyf1,10.6,0.116
Gin1,-2.6,0.159
Gins4,-0.6,0.62
Git1,0,0.897
Git2,0.5,0.659
Gja1,-5.5,0.00131
Gk2,6.3,0.211
Gk5,-3.9,0.194
Gkap1,0,0.897
Gla,1.4,0.751
Glcci1,-0.6,0.446
Gldc,8.4,0.0117
Gli1,1.1,0.538
Gli3,0,0.807
Glipr2,7.1,0.121
Glis1,8.1,0.175
Glis2,0,0.827
Glis3,-1.6,0.427
Glo1,0,0.807
Glp1r,0.7,0.669
Glp2r,-7,0.303
Glra1,0,0.897
Glra2,1.8,0.429
Glra3,-7.7,0.354
Glrb,0,0.897
Glrx,3.1,0.359
Glrx2,-0.8,0.558
Gls,-5.8,0.282
Gls2,8.6,0.0351
Glt1d1,1.4,0.45
Glt6d1,0,0.897
Gltp,0,0.897
Glud1,-7.5,0.358
Glul,10,0.168
Glyat,8.6,0.0875
Glyr1,1.9,0.439
Gm10324,7.7,0.0813
Gm10591,-5.9,0.00614
Gm10639,-0.2,0.809
Gm11127,7.5,0.0365
Gm13212,-5.4,0.162
Gm13304,-5.9,0.00614
Gm13305,-0.9,0.389
Gm14305,-4.4,0.276
Gm14308,-2.5,0.142
Gm14325,4.5,0.537
Gm14326,3.1,0.652
Gm14391,-3.7,0.65
Gm14412,0,0.827
Gm14434,-2.5,0.142
Gm2026,-2.5,0.142
Gm21541,-5.9,0.00614
Gm29254,-2.1,0.131
Gm2a,-7.3,0.168
Gm3055,-2.8,0.181
Gm45713,0,0.897
Gm45837,0.3,0.691
Gm4724,-2.5,0.142
Gm5483,0,0.807
Gm6710,-3.7,0.65
Gm7030,1.1,0.626
Gm7173,-2.8,0.0615
Gm8909,1.7,0.747
Gmcl1,0,0.807
Gmeb1,0,0.827
Gmeb2,-5,0.123
Gml,-0.7,0.579
Gml2,0,0.807
Gmnn,3.6,0.0835
Gmpr,1.6,0.27
Gmpr2,0.9,0.445
Gna12,0.8,0.424
Gnai1,-1,0.362
Gnas,3.6,0.066
Gnat1,0.9,0.651
Gnat3,0,0.827
Gnb1,3.1,0.324
Gnb2,0,0.807
Gnb5,7.5,0.124
Gne,-0.7,0.743
Gng10,4.8,0.119
Gng11,0,0.807
Gng2,3.6,0.397
Gng3,9.5,0.375
Gng7,0,0.807
Gng8,0.3,0.719
Gngt1,7.7,0.125
Gnl1,-0.5,0.594
Gnmt,0,0.897
Gnpda1,7.9,0.0145
Gnpda2,6,0.158
Gnrh1,2.3,0.0646
Gnrhr,7.6,0.31
Golga5,2.4,0.122
Gon4l,-5.9,0.0572
Gopc,0,0.807
Got1,3.1,0.26
Got2,-2.7,0.0803
Gp1ba,-0.4,0.787
Gp9,1.7,0.266
Gpatch1,-0.9,0.568
Gpatch3,4.9,0.577
Gpatch8,0.9,0.621
Gpbp1,-1.1,0.412
Gpc3,0,0.807
Gpc6,12.7,0.111
Gpd1,-8.1,0.529
Gphn,0.2,0.746
Gpi1,-2.8,0.064
Gpld1,5.1,0.0564
Gpn1,-0.6,0.596
Gpr132,0.2,0.754
Gpr155,0,0.827
Gpr158,-0.4,0.558
Gpr18,1,0.771
Gpr34,5.9,0.258
Gprasp1,-0.8,0.432
Gprc5a,9.6,0.0579
Gprin1,6.2,0.252
Gps1,0.8,0.72
Gps2,7.1,0.0758
Gpt,0,0.807
Gpt2,0,0.897
Gpx1,2.2,0.645
Gpx2,9.3,0.112
Gpx3,-7.8,0.809
Gpx4,-0.2,0.723
Gpx5,0,0.897
Gpx6,2.5,0.305
Gpx7,-3.6,0.181
Gpx8,0,0.897
Grap2,0,0.807
Grb10,0,0.807
Grb2,0.6,0.574
Grem1,0,0.807
Grem2,1.8,0.378
Grhl1,1.3,0.535
Grhl2,5,0.368
Grhl3,-2,0.374
Grhpr,5.4,0.311
Gria1,-7.5,0.352
Gria2,-7.2,0.385
Gria3,-5.3,0.152
Gria4,-1,0.344
Grid1,-3.6,0.178
Grid2,0,0.897
Grik1,0.5,0.671
Grik2,0,0.897
Grik3,1,0.587
Grik4,-6.7,0.22
Grik5,0.9,0.618
Grin1,7.5,0.588
Grin2a,-2.8,0.0933
Grin2b,0.2,0.762
Grin2c,0,0.897
Grin2d,8.1,0.437
Grin3a,-7.9,0.279
Grin3b,6,0.26
Grk1,0,0.807
Grk2,1.9,0.412
Grk3,0,0.897
Grk4,-7.4,0.105
Grk5,9.7,0.011
Grk6,-2.1,0.329
Grm1,2.7,0.0982
Grm2,3.4,0.201
Grm3,0,0.807
Grm4,0,0.897
Grm5,-0.3,0.684
Grm6,6.5,0.0909
Grm7,1.1,0.516
Grm8,-5.7,0.251
Grp,0.3,0.624
Grwd1,-0.1,0.79
Gsc,0,0.827
Gsc2,0,0.827
Gse1,0.7,0.654
Gsk3a,0.2,0.854
Gsk3b,0,0.897
Gsn,0,0.807
Gspt1,0,0.807
Gspt2,0.3,0.733
Gsr,-0.4,0.721
Gss,4.2,0.56
Gsta1,9.5,0.0383
Gsta2,0,0.897
Gsta3,1.2,0.438
Gstk1,-5.2,0.608
Gstm1,0,0.807
Gstm2,0.2,0.783
Gstm4,0.7,0.789
Gstm5,2.1,0.134
Gsto1,-2.2,0.278
Gsto2,0.6,0.779
Gstp1,0.3,0.703
Gstp2,0,0.807
Gstz1,0.2,0.733
Gsx1,-2.8,0.598
Gsx2,-2,0.301
Gtf2a1,-0.5,0.696
Gtf2a1l,-0.2,0.783
Gtf2a2,1.9,0.322
Gtf2e2,-1.1,0.6
Gtf2f1,-5.9,0.112
Gtf2h1,0.2,0.763
Gtf2h2,-0.3,0.734
Gtf2h3,-0.8,0.534
Gtf2h5,5,0.14
Gtf2i,6.3,0.119
Gtf2ird1,-1.2,0.465
Gtf3a,3.9,0.327
Gtf3c4,3.8,0.26
Gtf3c5,1,0.57
Gtf3c6,0.5,0.702
Guca1a,-5.5,0.253
Gucy1a2,0,0.807
Gucy1b1,0.2,0.639
Gucy2c,-5.1,0.01
Gucy2e,0,0.897
Gucy2f,7,0.304
Gusb,0,0.897
Gyg,-7.8,0.328
Gykl1,1.1,0.74
Gzf1,-4,0.0845
H1f0,0,0.827
H1foo,-1.7,0.342
H1fx,-0.6,0.674
H2-Aa,1.8,0.338
H2-Ab1,-7.5,0.0875
H2-Bl,6.5,0.242
H2-D1,0,0.897
H2-Eb1,-3.4,0.471
H2-K1,-8.2,0.27
H2-Ke6,13.1,0.0225
H2-M3,8.8,0.153
H2-Q1,-1,0.627
H2-Q2,3.9,0.186
H2-Q4,-0.2,0.851
H2-Q6,5.1,0.681
H2-Q7,6.1,0.0669
H2afb1,0.2,0.751
H2afb2,-0.1,0.793
H2afb3,2.1,0.417
H2afj,-2.1,0.547
H2afx,1.2,0.368
H2afy,-0.8,0.585
H2afy2,-7,0.0594
H6pd,-7.9,0.232
Habp4,1.3,0.427
Hacd2,5.9,0.384
Hacd4,2.5,0.246
Hadh,3.8,0.278
Hadha,-2.2,0.328
Hadhb,5.6,0.0922
Hagh,-2.9,0.142
Haghl,0,0.807
Hal,0.6,0.783
Hand2,0,0.827
Hao1,-0.4,0.688
Hao2,-7.6,0.0358
Hapln1,7.4,0.12
Has3,0.5,0.577
Haspin,0,0.897
Hat1,-1.5,0.293
Haus2,-0.8,0.534
Hax1,-0.8,0.498
Hba-a1,0.5,0.604
Hba-a2,-0.1,0.804
Hbb-bs,7.6,0.308
Hbb-bt,7.6,0.632
Hbp1,8.4,0.194
Hbs1l,0.1,0.802
Hc,0.2,0.88
Hcfc1,0,0.807
Hcfc2,0,0.827
Hck,4.1,0.225
Hcn2,-7.7,0.584
Hcrt,1.6,0.279
Hcst,-3.6,0.0393
Hdac1,1.6,0.234
Hdac10,7.1,0.66
Hdac11,0,0.827
Hdac2,9.1,0.211
Hdac4,0,0.807
Hdac5,-0.2,0.705
Hdac6,-0.6,0.467
Hdac7,-0.5,0.412
Hdac8,0.7,0.6
Hdac9,-0.2,0.689
Hdc,-0.2,0.868
Hdgfl2,-2.4,0.336
Hdx,4.2,0.453
Hecw1,-1.1,0.442
Helb,0,0.827
Hells,0,0.807
Helq,7.1,0.0634
Helt,-4.6,0.431
Helz,-4.5,0.446
Helz2,5,0.15
Henmt1,0.8,0.636
Hepacam,5.2,0.149
Heph,4.2,0.127
Herc2,-0.9,0.31
Hes2,-7.5,0.00512
Hes3,0,0.827
Hes5,-3,0.668
Hes6,-0.4,0.742
Hes7,-3,0.757
Hexb,-0.1,0.851
Hexim1,0,0.827
Hexim2,-2,0.21
Hey1,3.2,0.663
Heyl,-0.3,0.628
Hgf,0,0.807
Hhex,2.1,0.26
Hibadh,8.2,0.325
Hibch,0,0.897
Hic1,-3,0.0571
Hic2,-5.2,0.0779
Hif1a,10.3,0.102
Hif1an,5.9,0.353
Hif3a,-4.5,0.0692
Hinfp,7.1,0.388
Hint1,-4.1,0.0228
Hip1,-0.1,0.796
Hipk1,-0.2,0.824
Hipk2,2.2,0.773
Hipk3,9.2,0.163
Hipk4,3.7,0.317
Hira,-0.2,0.738
Hirip3,3.9,0.381
Hist1h1c,-1,0.472
Hist1h1t,0.6,0.535
Hist1h2ae,0.1,0.801
Hist1h2bp,1.1,0.576
Hist1h3e,6.5,0.162
Hist1h4c,1.5,0.622
Hist1h4d,1.5,0.517
Hist1h4f,-5.2,0.107
Hist1h4h,1.1,0.364
Hist1h4i,1.5,0.256
Hist1h4j,0,0.827
Hist1h4k,2.5,0.153
Hist1h4m,5.9,0.604
Hist1h4n,5.9,0.604
Hist2h2aa1,-0.8,0.656
Hist2h2aa2,-0.8,0.656
Hist2h4,2,0.378
Hist3h2a,-1,0.464
Hist3h2ba,-0.9,0.57
Hist4h4,7.8,0.374
Hivep1,-0.3,0.765
Hivep2,9.2,0.422
Hk1,8.3,0.0766
Hk2,9,0.0957
Hk3,-1.1,0.364
Hlcs,0,0.897
Hlf,0,0.807
Hlx,-3.3,0.6
Hmbs,-0.6,0.454
Hmg20a,2.8,0.0559
Hmg20b,0.3,0.634
Hmga1,0.4,0.706
Hmga1b,4.3,0.207
Hmgb2,11.1,0.269
Hmgb4,-5.5,0.348
Hmgcl,7,0.789
Hmgxb3,3.7,0.133
Hmox1,1.9,0.301
Hmox2,2.6,0.416
Hmx1,2.6,0.113
Hmx2,5.7,0.0796
Hmx3,-2,0.142
Hn1,3.4,0.39
Hnf1a,-0.1,0.782
Hnf1b,1.2,0.596
Hnf4a,-5.4,0.0149
Hnmt,10.5,0.0637
Hnrnpa0,-0.8,0.534
Hnrnpa2b1,-0.6,0.62
Hnrnpab,2.7,0.137
Hnrnph3,-0.4,0.638
Hnrnpm,0.5,0.709
Hnrnpr,-0.2,0.737
Hnrnpul1,-5.9,0.38
Homer1,2.6,0.348
Homer2,6.3,0.55
Homer3,-0.7,0.541
Homez,-1.4,0.369
Hook1,2.5,0.229
Hopx,-1.4,0.498
Hoxa1,-4.8,0.125
Hoxa10,0.8,0.56
Hoxa11,0,0.807
Hoxa13,-0.1,0.796
Hoxa2,-7.5,0.0555
Hoxa3,2.7,0.263
Hoxa4,1.4,0.36
Hoxa5,-0.2,0.789
Hoxa6,-0.2,0.782
Hoxa7,0,0.827
Hoxa9,-1,0.452
Hoxb13,1.7,0.512
Hoxb2,0.1,0.808
Hoxb3,-2.4,0.547
Hoxb4,-0.5,0.662
Hoxb5,-0.5,0.689
Hoxb6,-2.3,0.128
Hoxb7,10,0.0243
Hoxb8,0,0.827
Hoxc10,0,0.827
Hoxc11,0,0.807
Hoxc12,-4.2,0.219
Hoxc13,4,0.222
Hoxc4,2.8,0.372
Hoxc5,1.7,0.276
Hoxc6,0,0.827
Hoxc8,0.1,0.814
Hoxc9,0,0.827
Hoxd1,2.2,0.361
Hoxd10,-1.5,0.164
Hoxd11,0,0.807
Hoxd12,-3.9,0.0999
Hoxd13,7.1,0.358
Hoxd3,2.9,0.619
Hoxd8,-0.4,0.708
Hoxd9,3.3,0.397
Hp1bp3,4,0.267
Hpca,3.6,0.0842
Hpcal4,1.7,0.34
Hpd,5.2,0.289
Hpgd,1.6,0.41
Hpgds,-0.5,0.755
Hpn,0.8,0.699
Hprt,0.3,0.827
Hpse,0,0.807
Hpse2,0.3,0.696
Hpx,-0.3,0.825
Hr,-6.5,0.19
Hras,0,0.807
Hrasls,0,0.807
Hrh1,3.5,0.237
Hrh2,0,0.897
Hrh3,3.2,0.255
Hrh4,3.5,0.139
Hs2st1,0,0.807
Hs3st1,-0.3,0.839
Hs3st3a1,0.5,0.824
Hs3st5,-0.4,0.604
Hs6st1,-0.2,0.721
Hs6st3,2.8,0.142
Hsd11b1,-0.8,0.357
Hsd11b2,0.5,0.85
Hsd17b1,-0.3,0.708
Hsd17b10,3,0.265
Hsd17b11,2.2,0.709
Hsd17b2,9,0.304
Hsd17b3,-0.1,0.779
Hsd17b4,0,0.807
Hsd17b6,2.9,0.31
Hsd3b1,-0.3,0.7
Hsd3b2,-3,0.0587
Hsd3b3,3.1,0.446
Hsd3b6,0.9,0.444
Hsf4,-5.8,0.356
Hsf5,-2.3,0.293
Hsfy2,-0.7,0.629
Hsp90aa1,0,0.807
Hsp90ab1,4.7,0.132
Hspa1a,0,0.807
Hspa2,-0.6,0.441
Hspa8,0,0.807
Hspb1,0,0.807
Hspb8,10.4,0.134
Hspbap1,0.7,0.51
Hspg2,6.7,0.198
Htatip2,2.7,0.257
Htr1a,1.3,0.529
Htr1b,-5.1,0.316
Htr1d,-4.3,0.0383
Htr1f,0.1,0.891
Htr2a,7.6,0.266
Htr2b,6.5,0.306
Htr2c,-3,0.15
Htr3a,9.7,0.324
Htr4,-6.3,0.208
Htr5a,-1,0.54
Htr6,1.9,0.333
Htr7,10.7,0.108
Hunk,0,0.827
Hus1,-0.7,0.579
Hus1b,0,0.807
Ibtk,-7.3,0.246
Icam1,5.9,0.109
Icam5,-0.3,0.677
Ick,1.4,0.408
Id1,2.1,0.146
Id2,3.5,0.135
Id3,3.7,0.142
Id4,1.7,0.328
Ide,5.9,0.341
Idh1,0.5,0.653
Idh2,-0.7,0.565
Idh3a,8.3,0.475
Idh3b,1,0.553
Idh3g,-0.3,0.792
Idi1,0,0.807
Ido1,-0.6,0.461
Ido2,0,0.807
Idua,-0.3,0.607
Ier3,0,0.807
Ier5l,0,0.807
Ifi202b,1.2,0.608
Ifi203,4.2,0.289
Ifi204,0.2,0.778
Ifi205,-0.6,0.481
Ifi206,4.5,0.217
Ifi207,1.6,0.353
Ifi209,1.4,0.392
Ifi213,-0.6,0.472
Ifi214,3.1,0.307
Ifih1,2.3,0.235
Ifnar1,-0.1,0.767
Ifnar2,8.4,0.0355
Ifnb1,-0.3,0.626
Ifng,0,0.807
Ifngr1,0,0.897
Ifngr2,-0.2,0.829
Ift43,-2.1,0.13
Ift57,0,0.807
Ift88,4.4,0.0427
Igf1,12.2,0.0686
Igf1r,3,0.31
Igf2,0,0.807
Igf2bp1,0,0.807
Igf2bp2,3.3,0.106
Igf2bp3,0.2,0.82
Igf2r,9.3,0.0222
Igfals,5.3,0.279
Igfbp1,11.9,0.00298
Igfbp2,0,0.807
Igfbp3,0.8,0.47
Igfbp5,0,0.807
Igfbp6,-0.2,0.747
Igsf10,0,0.897
Ik,-1.1,0.442
Ikbke,-7.8,0.408
Ikzf1,12.1,0.0749
Ikzf2,-4.3,0.348
Ikzf3,0,0.807
Ikzf4,3.8,0.539
Ikzf5,0,0.827
Il10,0,0.807
Il10ra,1.8,0.384
Il10rb,-0.1,0.797
Il11ra2,-0.9,0.389
Il12a,1,0.52
Il12b,0,0.807
Il13,-0.8,0.357
Il13ra2,-0.1,0.792
Il15,0.8,0.56
Il17a,4,0.358
Il17b,-0.6,0.406
Il17d,0,0.807
Il18,3.5,0.134
Il19,0.5,0.547
Il1a,2.6,0.172
Il1b,-3.8,0.0297
Il1r1,0,0.807
Il1rapl1,0.5,0.622
Il1rn,0,0.807
Il2,6.3,0.0432
Il21r,-0.9,0.384
Il24,9.3,0.0571
Il2ra,4.1,0.1
Il2rb,-0.8,0.527
Il2rg,1.1,0.649
Il31ra,-0.9,0.396
Il3ra,-0.4,0.792
Il4,0,0.807
Il4i1,-0.3,0.795
Il5,-1,0.637
Il6,-0.9,0.487
Il6ra,-6.6,0.284
Il6st,1.9,0.324
Il7r,0.6,0.68
Ilf2,-1.3,0.568
Ilk,0.1,0.88
Impa1,-0.6,0.661
Impa2,0,0.807
Impact,0,0.827
Impdh1,6.9,0.133
Incenp,-0.7,0.415
Inf2,-0.5,0.598
Ing1,-0.1,0.78
Ing4,5.4,0.714
Inha,8.4,0.789
Inhba,3.2,0.147
Inhbb,1,0.341
Inhbe,9,0.67
Inmt,0,0.807
Ino80,-0.3,0.767
Inpp4a,0,0.807
Inpp4b,1.6,0.66
Inpp5a,3.2,0.0372
Inpp5b,-7.3,0.546
Inpp5d,5.4,0.0862
Inpp5e,-0.3,0.802
Inpp5f,7.1,0.242
Inpp5j,2.9,0.538
Inpp5k,-9,0.325
Inppl1,3.2,0.804
Ins2,0,0.897
Insc,1.8,0.62
Insl3,-6.1,0.024
Insl5,7.7,0.325
Insm1,0.8,0.64
Insm2,0,0.827
Insr,0.2,0.803
Insrr,3.4,0.113
Ints1,-1,0.475
Ip6k1,0.8,0.748
Ip6k2,-0.7,0.561
Ip6k3,-1,0.605
Ipmk,-0.7,0.316
Ipo11,2.9,0.134
Ipo5,4.8,0.135
Ippk,9.5,0.119
Irak1,-9,0.165
Irak1bp1,-6.1,0.528
Irak2,-8.3,0.325
Irak3,12.4,0.0306
Irak4,3.6,0.316
Ireb2,0.2,0.783
Irf1,0.3,0.75
Irf2,3.3,0.137
Irf2bp1,2.6,0.411
Irf2bp2,0,0.827
Irf2bpl,-0.2,0.741
Irf4,-0.1,0.769
Irf5,1,0.559
Irf6,-0.7,0.619
Irf7,0.3,0.761
Irf9,-1.1,0.594
Irgc1,-2.5,0.178
Irs1,-0.1,0.787
Irs2,1.4,0.416
Irx1,5.5,0.239
Irx2,4.1,0.0576
Irx3,9,0.0292
Irx4,0,0.827
Irx6,0,0.827
Isg20,9.6,0.0174
Islr,0.8,0.39
Ispd,5.2,0.683
Isx,-0.9,0.572
Isyna1,0,0.897
Itga2b,0.1,0.87
Itga4,0,0.897
Itga5,0,0.807
Itga8,6.8,0.056
Itgal,-6.8,0.293
Itgav,0,0.807
Itgb1,9.6,0.122
Itgb1bp1,0,0.807
Itgb1bp2,0,0.827
Itgb2,1.5,0.226
Itgb3,-0.5,0.63
Itgb3bp,0,0.807
Itgb5,2.3,0.267
Itk,2.6,0.0766
Itm2a,-0.1,0.794
Itpa,0,0.897
Itpka,0,0.897
Itpkb,-5.3,0.331
Itpkc,-0.4,0.664
Itpr1,0.4,0.552
Itpr2,8.7,0.12
Ivd,0.3,0.703
Iyd,9,0.438
Jag2,1.4,0.282
Jak3,-7.9,0.239
Jarid2,0.2,0.794
Jazf1,8.8,0.257
Jdp2,-0.6,0.618
Jkamp,0,0.807
Jmjd1c,-3.4,0.0271
Jmjd4,-1.1,0.526
Jmjd6,-0.8,0.656
Jmjd7,0,0.807
Jmy,4.9,0.143
Jph3,0,0.807
Jrkl,-1.3,0.331
Jtb,-0.8,0.534
Jun,9.9,0.141
Junb,0.5,0.482
Jund,-0.9,0.415
Jup,-0.1,0.778
Kalrn,-0.1,0.86
Kank1,1,0.529
Kansl1l,-0.2,0.735
Kars,7.4,0.163
Kat14,6.3,0.244
Kat2a,2,0.751
Kat2b,7.5,0.139
Kat5,-3.2,0.186
Kat7,-1.3,0.38
Katna1,0,0.807
Katnal1,-6,0.0239
Katnb1,0.8,0.505
Katnbl1,8.8,0.471
Kazald1,2.4,0.249
Kcmf1,2.7,0.142
Kcna1,-7.8,0.296
Kcna4,8.7,0.265
Kcnb1,0,0.807
Kcnc4,-0.2,0.824
Kcnd2,6.8,0.698
Kcnd3,-8.1,0.543
Kcnh1,2.2,0.744
Kcnh2,-6.5,0.743
Kcnh3,-0.4,0.671
Kcnh4,-1.2,0.187
Kcnh5,0,0.827
Kcnh6,0,0.897
Kcnh7,1.5,0.611
Kcnh8,-1.7,0.499
Kcnip1,6,0.339
Kcnj1,0,0.897
Kcnj11,4.8,0.515
Kcnj12,9.4,0.154
Kcnj3,1.7,0.383
Kcnj5,-7.3,0.0413
Kcnj6,0.8,0.798
Kcnj8,-0.3,0.765
Kcnk1,-6.1,0.576
Kcnk2,-2.5,0.246
Kcnk3,-6.2,0.213
Kcnk6,7.4,0.143
Kcnk9,9.4,0.521
Kcnma1,8.4,0.0659
Kcnmb1,-6.2,0.181
Kcnmb2,0,0.897
Kcnmb3,0,0.897
Kcnmb4,9.5,0.168
Kcnn1,7.9,0.561
Kcnn3,7.8,0.103
Kcnn4,0.3,0.794
Kcnq1,5.2,0.329
Kcnq2,1.7,0.308
Kcnq3,5.2,0.227
Kctd11,0.3,0.664
Kdelr2,4.7,0.127
Kdm1a,-0.4,0.547
Kdm3a,-1.6,0.472
Kdm3b,1.5,0.235
Kdm4a,0.3,0.645
Kdm4b,4.3,0.329
Kdm4d,-0.2,0.789
Kdm5a,7.6,0.575
Kdm5b,-4.4,0.0148
Kdm6a,2.8,0.0906
Kdm6b,-2.8,0.045
Kdm8,3.1,0.0615
Kdr,4.3,0.402
Keap1,12.2,0.0414
Kel,2.6,0.253
Khdrbs2,7.2,0.183
Khdrbs3,2.4,0.372
Khk,0,0.897
Kidins220,-5.3,0.359
Kif11,0,0.807
Kif13a,-4.2,0.0214
Kif14,3.9,0.168
Kif15,0,0.807
Kif18a,0.7,0.425
Kif1a,0,0.897
Kif20b,-0.4,0.641
Kif22,2.9,0.0576
Kif2a,12.7,0.0316
Kif2b,0,0.807
Kif2c,0.5,0.56
Kif3b,0.6,0.644
Kif3c,-3.3,0.563
Kif5b,-0.8,0.593
Kifc1,0,0.807
Kifc5b,-1,0.298
Kit,9.7,0.0628
Kitl,1.8,0.364
Kl,0,0.807
Klf1,1.9,0.13
Klf10,7.5,0.244
Klf11,-3,0.0702
Klf12,-1.8,0.486
Klf13,1,0.352
Klf14,-1,0.572
Klf15,0.8,0.675
Klf17,0.5,0.56
Klf2,0.4,0.625
Klf3,7.3,0.351
Klf4,0.1,0.802
Klf5,3.2,0.402
Klf6,8.1,0.152
Klf7,8.3,0.177
Klf8,7.9,0.175
Klf9,0,0.827
Klhdc8a,-6.3,0.0219
Klk1,-0.6,0.628
Klk10,-0.3,0.634
Klk1b1,-0.3,0.681
Klk1b11,0,0.807
Klk1b21,-0.1,0.804
Klk1b22,7.9,0.752
Klk1b24,10,0.109
Klk1b26,-0.1,0.795
Klk1b27,0,0.807
Klk1b3,2.8,0.248
Klk1b4,0,0.807
Klk1b5,0.5,0.674
Klk1b8,4.9,0.0458
Klk1b9,0,0.807
Klk6,4.6,0.497
Klk7,0.6,0.469
Klrk1,-0.2,0.803
Kmt5a,-0.5,0.639
Kmt5b,-2.6,0.29
Kmt5c,-3.9,0.0993
Kndc1,3.2,0.169
Kng1,0,0.807
Kng2,-0.5,0.47
Knl1,-1,0.163
Knstrn,-0.4,0.7
Kntc1,0,0.807
Kpna2,0,0.807
Kpna6,-0.1,0.803
Krba1,-0.1,0.82
Kri1,0,0.827
Krit1,-0.6,0.62
Krr1,2.1,0.508
Krt12,-4.4,0.345
Krt18,11.3,0.393
Krt7,-0.6,0.684
Krt8,0,0.897
Krtap14,-1.1,0.442
Ksr1,-0.3,0.803
Ksr2,-0.5,0.513
Ksr2,-0.1,0.892
Kyat1,-0.1,0.89
Kynu,3.2,0.15
L1cam,2.7,0.165
L3hypdh,6.1,0.129
L3mbtl1,0.4,0.787
L3mbtl2,-2.4,0.256
L3mbtl4,0,0.807
Lalba,-0.5,0.731
Lama1,1.6,0.169
Lama2,-0.2,0.698
Lama3,0,0.807
Lama4,8,0.0827
Lama5,-0.5,0.591
Lamb1,0.8,0.511
Lamb3,12.4,0.0672
Lamc1,2.5,0.345
Lamc3,1.5,0.512
