Symbol,casTLE_Effect,pvalue
Krtap3-2,-0.2,0.526
Krtap3-3,-0.2,0.526
Krtap31-2,0.4,0.526
Olfr460,-0.2,0.526
Olfr728,-0.2,0.526
Piga,-1.4,0.526
Ppp1r10,1.8,0.526
Rtl6,0.5,0.526
Scp2d1,-0.2,0.526
Serpina3f,0.2,0.526
Tcrg-V6,0.5,0.526
Thnsl1,0.9,0.526
Vmn1r71,0.3,0.526
Adprhl1,0.6,0.527
Aplp2,-0.9,0.527
Cacna1g,0.6,0.527
Cdc42bpg,1.9,0.527
Csnk2a2,0.6,0.527
Ferd3l,-2.1,0.527
Gm21798,-3.8,0.527
Gm27029,-3.8,0.527
Gm28048,-3.8,0.527
Gm42606,-3.8,0.527
Gna13,-0.6,0.527
Ick,0.8,0.527
Itga5,0.6,0.527
Lmbrd2,-1,0.527
Nup50,3.4,0.527
Pi16,-0.4,0.527
Psmd2,-0.4,0.527
Sntg1,1.5,0.527
Tmem178,0.6,0.527
Trbv1,1.1,0.527
ENSMUSG00000090599,1.4,0.527
ENSMUSG00000092443,-3.8,0.527
B4galt3,-0.7,0.528
C1qc,-1.2,0.528
Dnm2,-0.9,0.528
Eif2ak4,1.7,0.528
Fn3k,-1,0.528
Gm21797,-0.7,0.528
Gm2663,-0.2,0.528
Igsf9,0.4,0.528
Ing5,-0.9,0.528
Lrrc47,1.7,0.528
Ncald,-0.6,0.528
Odc1,-0.8,0.528
Olfr115,0.2,0.528
Pank3,-1.2,0.528
Phospho2,-0.7,0.528
Ppp3cb,-3.5,0.528
Steap1,-0.5,0.528
Ugt1a10,-2.3,0.528
ENSMUSG00000094000,-0.2,0.528
Adrb3,-2.6,0.529
Col18a1,-0.5,0.529
D6Ertd527e,1.1,0.529
Mapre2,-0.1,0.529
Nek8,-0.6,0.529
Phyhipl,-0.7,0.529
Proz,1,0.529
R3hcc1,-0.1,0.529
Tmem101,-1.1,0.529
Tnfaip8l1,1.1,0.529
Vmn2r27,-0.7,0.529
Apobec1,-0.4,0.53
Atf6,1.1,0.53
Cetn2,0.9,0.53
Coro1b,-0.5,0.53
Ddr2,-1.3,0.53
Emc3,2.2,0.53
Gm6880,-0.1,0.53
Itgb5,0.8,0.53
Mical1,-1.2,0.53
Myh1,1.2,0.53
Olfr934,0.2,0.53
Olfr935,-2.1,0.53
Rab33a,0.4,0.53
Sel1l2,-0.1,0.53
Selenom,1,0.53
Slc9a6,-0.7,0.53
Sult2a2,0.8,0.53
Vmn2r59,0.2,0.53
Zfp667,-0.9,0.53
Zfp93,-0.1,0.53
ENSMUSG00000090340,1.8,0.53
ENSMUSG00000093808,-0.1,0.53
Acot12,0.9,0.531
BC048502,0.2,0.531
Casz1,5,0.531
Col19a1,-0.8,0.531
Epo,0.4,0.531
Foxd2,-2.3,0.531
Igkv10-96,0.8,0.531
Mettl7a1,3.7,0.531
Nr5a2,-2.7,0.531
Olfr1135,0.2,0.531
Pcdh10,-0.2,0.531
Pcnx2,-0.2,0.531
Plekho1,0.5,0.531
Prlr,-1.6,0.531
Rfx2,-1.5,0.531
Slc45a4,-1.9,0.531
4930415O20Rik,-0.1,0.532
Angpt4,-0.1,0.532
Ccdc152,0.4,0.532
Cd36,0.8,0.532
Fam181a,0.2,0.532
Fam206a,-1.7,0.532
Fan1,-2.6,0.532
Fancf,-0.4,0.532
Fes,-1.1,0.532
Glce,-0.6,0.532
Gm10037,0.7,0.532
Gm9573,-0.7,0.532
Map2k4,1.4,0.532
Ninj2,0.2,0.532
Opn3,-3.8,0.532
Zfp65,-4.3,0.532
Appl1,-0.4,0.533
Arhgdia,-0.6,0.533
Cacnb4,0.8,0.533
Cox6a1,1,0.533
Esp36,0.7,0.533
Gm10447,-3.4,0.533
Gna12,0.5,0.533
Macc1,1.2,0.533
Mpv17l,1,0.533
Olfr524,0.1,0.533
Pthlh,0.8,0.533
Sgsh,5.3,0.533
Tacstd2,0.4,0.533
Wdr1,-3.2,0.533
ENSMUSG00000079615,-0.6,0.533
Ankfy1,1.3,0.534
Cmtm3,-0.2,0.534
Cox14,-1.1,0.534
Cpn1,1.3,0.534
Exosc4,2,0.534
Fam208b,2,0.534
Fhl5,0.3,0.534
Hrh1,-6.4,0.534
Ifitm5,0.2,0.534
Il19,0.5,0.534
Lysmd3,-0.6,0.534
Mgmt,-0.4,0.534
Mrps15,-1.1,0.534
Ms4a8a,-0.2,0.534
Nvl,-1.1,0.534
Olfr1500,0.2,0.534
Olfr348,0.3,0.534
Ormdl1,1.6,0.534
Pde10a,0.7,0.534
Pdzph1,0.1,0.534
Peli1,1.1,0.534
Pno1,-1.1,0.534
Rbms3,-2.3,0.534
Snrpd3,2.2,0.534
Stmnd1,0.3,0.534
Trp53rka,1.1,0.534
Zfp605,-1.3,0.534
ENSMUSG00000096025,-0.6,0.534
Abhd16b,-0.3,0.535
Bcl9l,-1.4,0.535
Clint1,1.8,0.535
Fam209,0.3,0.535
Fcer1a,0.9,0.535
Fgfr1op,-0.3,0.535
Hmg20a,1,0.535
Mpzl1,-0.8,0.535
Olfr181,0.3,0.535
Olfr491,-0.1,0.535
Rnf41,1.4,0.535
Vmn2r110,-0.1,0.535
Ythdc2,-1.4,0.535
Crygd,-0.6,0.536
Ctsh,0.7,0.536
Cyp19a1,0.6,0.536
Fbxw10,0.9,0.536
Hand2,0.8,0.536
Hs2st1,-0.3,0.536
Lman1l,-0.2,0.536
Lyz1,0.9,0.536
Nek11,-3.8,0.536
Nipa1,-0.8,0.536
Prcp,-0.4,0.536
Rabggtb,1.6,0.536
Tmem30b,-0.2,0.536
Tpcn1,1,0.536
ENSMUSG00000078493,1.5,0.536
A730017C20Rik,-0.2,0.537
Abt1,2.2,0.537
Angptl3,2.1,0.537
Ank1,1.1,0.537
Cyth2,-0.7,0.537
Daw1,-5,0.537
Dmrtc1c1,-0.1,0.537
Dnajb13,0.9,0.537
Efcab14,0.8,0.537
Fryl,-0.5,0.537
Itih3,1.4,0.537
Jph2,-1,0.537
Kcnk15,-0.2,0.537
Lamp2,1.1,0.537
Nat8f4,0.1,0.537
Nipsnap1,-0.6,0.537
Olfr170,-0.1,0.537
Pepd,1.2,0.537
Pkp3,-0.9,0.537
Ralgapa2,-0.8,0.537
Rbp3,-1.2,0.537
Tle2,0.5,0.537
Tnfsf10,-0.5,0.537
Zhx2,0.9,0.537
ENSMUSG00000078186,0.7,0.537
1700025G04Rik,-0.7,0.538
9230113P08Rik,1.5,0.538
Abcc5,-0.6,0.538
Ap3d1,-0.6,0.538
AW209491,-0.6,0.538
Car3,1.5,0.538
Clk2,-0.8,0.538
Dscr3,-0.6,0.538
Eny2,-0.6,0.538
Fbxl4,1,0.538
Frrs1,-0.6,0.538
Gm10258,-1.1,0.538
Hps4,-0.6,0.538
Ighv7-4,-0.9,0.538
Lhx3,-2.4,0.538
Matn2,-0.6,0.538
Ndufa9,-2.7,0.538
Nxf7,-0.1,0.538
Olfr91,-0.1,0.538
Paqr9,-0.6,0.538
Phc1,0.3,0.538
Prkdc,-2.7,0.538
Rnf144a,-0.6,0.538
Rnf166,-0.6,0.538
Sirpb1c,-0.2,0.538
Srp68,2.1,0.538
St8sia3,-0.6,0.538
Tmem87a,-0.6,0.538
Ube2j1,-0.6,0.538
Vmn1r228,-0.1,0.538
Wdr6,1.1,0.538
Zbtb38,2.1,0.538
1600014C23Rik,0.9,0.539
Calb2,-0.1,0.539
Col8a2,-0.1,0.539
Cypt1,1.3,0.539
Ddx43,-1.2,0.539
Fam46d,-0.3,0.539
Fcho1,1.6,0.539
Gm11214,-1.2,0.539
Gm4076,1.2,0.539
Hmgn5,0.2,0.539
Ighv11-2,-2.5,0.539
Igsf6,0.3,0.539
Ina,1.5,0.539
Kifc1,0.4,0.539
Klk15,0.5,0.539
Krtap19-4,0.8,0.539
Olfr1423,0.3,0.539
Olfr1437,-0.1,0.539
Phkg2,0.7,0.539
Rps19bp1,1.6,0.539
Tpt1,0.9,0.539
Trav10n,1.3,0.539
Vmn2r3,-1.1,0.539
Zfp975,1.3,0.539
Amy1,-0.7,0.54
BC061212,0.3,0.54
Gm5458,-0.1,0.54
Gm7978,0.3,0.54
Krt90,-0.1,0.54
Olfr1208,-0.1,0.54
Olfr1513,-0.1,0.54
Onecut1,0.8,0.54
Pla2g2f,1.1,0.54
Plekhj1,0.5,0.54
Prl3b1,-0.1,0.54
Pzp,0.1,0.54
Scd4,-0.1,0.54
Tnfrsf8,0.5,0.54
Tnip1,-1,0.54
Vmn1r84,-0.1,0.54
Brd8,-7.4,0.541
Cdk8,-0.9,0.541
Cxcl14,-0.4,0.541
Fam110a,0.5,0.541
Gpr171,0.2,0.541
Hoxb5,-1.2,0.541
Il4,-0.2,0.541
Mgat4d,-0.7,0.541
Micalcl,0.7,0.541
Pth1r,-0.8,0.541
Rhox11,-0.1,0.541
Robo3,-1.6,0.541
Ush1c,0.9,0.541
Actr3b,-0.4,0.542
Ankdd1b,-0.2,0.542
Atg4a,-0.3,0.542
Chd1,-2.8,0.542
Cxcr4,0.9,0.542
Ermap,-1,0.542
Gdf6,-0.5,0.542
Gm20449,1.2,0.542
Gm3239,0.3,0.542
Hcar2,1.3,0.542
Hexa,0.7,0.542
Klf13,1.2,0.542
Krt75,0.3,0.542
Lrrc17,0.3,0.542
Paqr5,3.3,0.542
Spry1,-0.7,0.542
Usp12,-2.5,0.542
Vmn2r54,-0.1,0.542
Dio2,-0.2,0.543
Gm12500,2.1,0.543
H2afb1,-4.1,0.543
Havcr2,-0.5,0.543
Krt36,0.2,0.543
Krtap5-4,-2.3,0.543
Lor,-1,0.543
Mrps12,0.6,0.543
Nrbf2,2.3,0.543
Olfr1367,0.9,0.543
Omt2b,-0.1,0.543
Pqlc1,2.1,0.543
Rtl3,0.3,0.543
Snap47,1.1,0.543
Tmem253,0.3,0.543
Tmem41b,-0.4,0.543
Whrn,1.8,0.543
Zfp968,-0.9,0.543
Zfp969,-0.9,0.543
Zfpm2,0.5,0.543
ENSMUSG00000095381,-0.1,0.543
ENSMUSG00000095459,-0.1,0.543
4930522L14Rik,1.4,0.544
Arhgap45,0.6,0.544
BC048671,-0.1,0.544
C6,-1.1,0.544
Capsl,0.3,0.544
Coro2b,1.9,0.544
Cwc15,-2,0.544
Eif6,-3.4,0.544
Fancb,0.8,0.544
Gm21783,-0.1,0.544
Gnptg,0.6,0.544
Gtpbp1,-1.4,0.544
Havcr1,0.2,0.544
Nme2,-0.6,0.544
Nrxn2,-0.2,0.544
Olfr279,-0.1,0.544
Olfr765,0.3,0.544
Pdik1l,-0.7,0.544
Pfn1,-2.6,0.544
Pilra,-0.1,0.544
Prkaca,-0.8,0.544
Prune2,0.7,0.544
Pycr1,-1.2,0.544
Rbm5,-0.4,0.544
Serpina16,-0.1,0.544
Slc43a3,0.5,0.544
Smgc,-3.4,0.544
Spry2,-0.4,0.544
Srrt,-2,0.544
Ugt1a5,5,0.544
ENSMUSG00000075087,-0.1,0.544
ENSMUSG00000096693,-0.1,0.544
Cyp39a1,-6.9,0.545
Eml4,1,0.545
Gm4491,1,0.545
Gpr107,2.1,0.545
Ighv1-54,-1.3,0.545
Loxl3,1.1,0.545
Mov10l1,-0.3,0.545
Nfix,1.3,0.545
Nudt21,-0.8,0.545
Nupl1,-0.3,0.545
Pigo,0.4,0.545
Tdrd1,0.3,0.545
Timm44,-0.3,0.545
Tll1,0.8,0.545
Uba3,-3.3,0.545
Zc3h18,-2.5,0.545
ENSMUSG00000057767,0.2,0.545
4931408C20Rik,-0.1,0.546
Agap2,1.5,0.546
Ank3,0.9,0.546
Bag6,0.7,0.546
Cckar,0.8,0.546
Cdkn2aipnl,1.9,0.546
Chuk,-2.5,0.546
Crx,-0.3,0.546
Entpd4,0.5,0.546
Ephb6,-1.2,0.546
Fam207a,0.4,0.546
Hnrnpul1,-2.1,0.546
Il6st,0.8,0.546
Kif17,-6.3,0.546
Ksr2,0.7,0.546
Lclat1,0.5,0.546
Map2k2,2.5,0.546
Neu4,-0.4,0.546
Olfr17,-0.2,0.546
Plac9,-0.1,0.546
Plac9b,-0.1,0.546
Rab31,-0.6,0.546
Rasgrf2,0.5,0.546
Rora,0.7,0.546
Vps51,-6.3,0.546
ENSMUSG00000057946,-0.1,0.546
ENSMUSG00000058762,-0.1,0.546
4921536K21Rik,0.3,0.547
Fam117b,0.3,0.547
Gcom1,-1,0.547
Gip,0.2,0.547
Gm10351,1.2,0.547
Gm11175,-0.9,0.547
Gpr75,0.4,0.547
Lsm14a,-0.3,0.547
Ndc1,2,0.547
Ppp1r15b,-2.3,0.547
Scamp1,-0.7,0.547
Usp11,0.5,0.547
Zfp853,1.1,0.547
ENSMUSG00000074592,0.9,0.547
Acer3,-0.6,0.548
Afap1,0.9,0.548
Aym1,-2.2,0.548
Bco1,-3.7,0.548
Cep41,-0.3,0.548
Dnd1,-0.8,0.548
Gm4791,-3.7,0.548
Gm9999,-3.7,0.548
Gp2,0.2,0.548
Gpr156,-1,0.548
Ifitm7,0.6,0.548
Ighv2-6,-3.7,0.548
Igsf5,0.3,0.548
Lax1,-4.5,0.548
Mlxip,2,0.548
Pex6,-0.3,0.548
Pfkfb1,-1.4,0.548
Prkcz,0.6,0.548
Scn5a,0.5,0.548
Zfp934,-3.1,0.548
ENSMUSG00000072613,-3.7,0.548
BC107364,0.8,0.549
Cchcr1,1.2,0.549
Cdyl2,0.6,0.549
Cxadr,-3,0.549
Dpep1,1.4,0.549
Gap43,0.3,0.549
Gm11541,1.7,0.549
Gpr149,-0.1,0.549
Kcne3,-1.2,0.549
Kcnj14,0.3,0.549
Kcnj2,-0.1,0.549
Olfr552,0.3,0.549
Syde1,-0.1,0.549
Tead3,-0.4,0.549
Tmem30a,-0.3,0.549
Wnt1,-0.2,0.549
Agbl5,-0.4,0.55
Apobec2,1,0.55
Ccdc89,-0.1,0.55
Crisp2,0.6,0.55
D030056L22Rik,2,0.55
Evx2,-0.9,0.55
Fermt2,1,0.55
Ftcd,-0.6,0.55
G6pc2,-0.7,0.55
Gm10803,1.1,0.55
Gm3646,-1.6,0.55
Grasp,2.2,0.55
Nacc2,0.7,0.55
Olfr140,-0.1,0.55
Rbm44,-3.4,0.55
Sdhb,-0.8,0.55
Slc4a11,-1.4,0.55
Taf9b,1.3,0.55
Tia1,0.7,0.55
Zfp36l2,-1,0.55
Zyg11a,5.5,0.55
Acaca,-2.7,0.551
Apobec3,1.3,0.551
Cenpv,0.3,0.551
Coq6,-0.5,0.551
Eif2b1,1.4,0.551
Erlin1,0.5,0.551
EU599041,1.1,0.551
Fam151b,2,0.551
Fhl2,-0.3,0.551
Matn3,-0.1,0.551
Msr1,1.1,0.551
Mvk,1.5,0.551
Pacrg,0.9,0.551
Pde1b,-0.8,0.551
Plk3,0.6,0.551
Pou3f4,1.4,0.551
Rad17,-0.8,0.551
Stard9,-0.8,0.551
Tmem205,-0.6,0.551
Umps,-0.8,0.551
Zfp512b,-0.9,0.551
2300002M23Rik,0.4,0.552
4931414P19Rik,0.6,0.552
Ank2,-1.1,0.552
Bsdc1,-0.3,0.552
Chaf1b,0.5,0.552
Dars,-5.9,0.552
Fbxo45,-0.5,0.552
Fgf10,0.7,0.552
Grxcr1,-0.9,0.552
Hmx2,1.1,0.552
Iqgap1,-1.9,0.552
Kdm2b,-7,0.552
Krtcap2,0.3,0.552
Mgst3,-0.6,0.552
Nkain1,-0.2,0.552
Npffr2,0.2,0.552
Uchl5,-0.5,0.552
Vmn1r234,2.7,0.552
Xkr5,-0.4,0.552
ENSMUSG00000090697,0.6,0.552
Aadat,0.4,0.553
Ambp,0.4,0.553
Cacna2d2,-1.1,0.553
Ccl22,0.6,0.553
Cerkl,-1.3,0.553
Chrna6,0.8,0.553
Efnb2,-2.2,0.553
Eid2b,0.3,0.553
Emsy,-0.3,0.553
F8,-0.2,0.553
Fam204a,-1.4,0.553
Frat2,1.5,0.553
Gm12117,1.3,0.553
Gm20499,-1.4,0.553
Gpatch2l,0.3,0.553
Gpd2,2,0.553
Gpr132,0.5,0.553
Grrp1,0.3,0.553
H2-T24,-0.1,0.553
Ids,0.5,0.553
Itgb3,0.7,0.553
Letm2,-6.8,0.553
Mdh1,0.4,0.553
Myh9,-0.3,0.553
Nat8l,-0.7,0.553
Ndufa2,1,0.553
Olfr1275,-0.1,0.553
Qrich1,-2.6,0.553
Rasd2,1.1,0.553
Rbm15b,0.9,0.553
Rfx4,4.9,0.553
Selplg,0.6,0.553
Shroom2,2,0.553
Sod1,1,0.553
Sri,-0.5,0.553
Txnl4a,-0.8,0.553
Ung,-0.2,0.553
Zfp455,0.2,0.553
ENSMUSG00000058588,-0.1,0.553
1700028K03Rik,-0.2,0.554
Cetn1,1,0.554
Dck,-2.2,0.554
G6pc,-0.5,0.554
Hist2h4,0.9,0.554
Irf9,-3.8,0.554
Klra2,-0.1,0.554
Npy2r,-1.5,0.554
Olfr361,-0.1,0.554
Osbpl2,1.9,0.554
Ppp2cb,-1.6,0.554
Rab27b,-2.8,0.554
Rasl11a,0.3,0.554
Slc4a1,0.7,0.554
Spire2,-0.5,0.554
Svs6,-0.4,0.554
Tcaf2,-0.4,0.554
Ube2a,-0.3,0.554
2310057N15Rik,0.2,0.555
Dnah7b,-0.6,0.555
Glyatl3,-1.5,0.555
Gm11116,1.1,0.555
Gm4836,-0.7,0.555
Hnrnpa0,-0.3,0.555
Krtap11-1,0.3,0.555
Lgi1,0.5,0.555
Mcub,0.3,0.555
Myl9,-3.6,0.555
Myoz2,-7.2,0.555
Necab2,-0.1,0.555
Nectin1,0.2,0.555
Ogfod1,-1.2,0.555
Olfr877,0.2,0.555
Pfkl,-1.2,0.555
Prss50,0.3,0.555
Reg2,-0.1,0.555
Rnf182,0.9,0.555
Rps6ka3,0.8,0.555
Slc37a4,1,0.555
ENSMUSG00000095881,1.3,0.555
ENSMUSG00000096260,1.3,0.555
Batf3,0.6,0.556
C130032M10Rik,1.6,0.556
Cldn34c4,-0.1,0.556
Ctps2,-5.3,0.556
Dpp4,-1.3,0.556
Dubr,0.9,0.556
Fam83g,5.2,0.556
Iqgap3,-0.4,0.556
Klri1,0.1,0.556
Myo1g,1.3,0.556
Otop1,0.5,0.556
Pigm,-0.3,0.556
Prkar1b,-0.5,0.556
Setd1a,-3.3,0.556
Spatc1l,-0.4,0.556
Zfp90,-2.5,0.556
ENSMUSG00000095264,-3.3,0.556
Cox7b2,-0.1,0.557
Gcg,0.1,0.557
Hipk3,-2.5,0.557
Ncapg2,-0.7,0.557
Nsmce3,2,0.557
Olfr715,-0.2,0.557
Pggt1b,-2.1,0.557
Slc26a2,-0.4,0.557
Tmem2,-1.2,0.557
Utf1,0.4,0.557
Uts2r,-0.8,0.557
Vmn1r32,0.1,0.557
BC067074,1.2,0.558
Cdc42se2,-1.5,0.558
Cyp27a1,1.5,0.558
Defa5,0.1,0.558
Dhx35,-0.9,0.558
Il1r1,-0.2,0.558
Lama3,-0.2,0.558
Nmu,-0.5,0.558
Ppp2r1a,1.3,0.558
Rnf43,-0.3,0.558
Rp1l1,-0.3,0.558
Rtl5,-0.3,0.558
Tcim,0.2,0.558
Tssc4,1,0.558
Tuba8,-1,0.558
Zfp867,-1.9,0.558
ENSMUSG00000071084,-0.1,0.558
AF067063,1.8,0.559
Arid1a,-0.3,0.559
Ccni,0.4,0.559
Cldn1,-0.1,0.559
Eprs,1.1,0.559
Fgf18,-1.6,0.559
Gm10112,-1,0.559
Gm11568,1.3,0.559
Gprin2,-0.1,0.559
Gramd1a,-0.7,0.559
Klhl15,0.7,0.559
Mfap3l,-0.3,0.559
Mroh5,1.6,0.559
Olfr332,-0.1,0.559
Olfr774,0.1,0.559
Olfr824,0.1,0.559
Olr1,0.9,0.559
Prpf39,-1.3,0.559
Rnf26,-0.7,0.559
Slc38a9,-0.2,0.559
Smoc2,-0.1,0.559
Srsf9,1.1,0.559
Tarsl2,-0.8,0.559
Tmem214,0.9,0.559
Trim44,1.2,0.559
Vmn1r42,0.1,0.559
Wdr35,1,0.559
Wdr92,-2,0.559
Zfp618,-0.8,0.559
Znhit2,-0.5,0.559
ENSMUSG00000093679,-0.1,0.559
Adamdec1,-0.5,0.56
Alx1,-0.9,0.56
Bora,-3.4,0.56
Bpifb1,-0.7,0.56
Cblc,-0.5,0.56
Cnga3,-3.4,0.56
Dclre1c,-3.4,0.56
Dnah9,-0.5,0.56
Ehbp1,-0.5,0.56
Fbn2,0.4,0.56
Fbxo46,-0.5,0.56
Gapvd1,-0.5,0.56
Gm45753,0.5,0.56
Hgsnat,-0.5,0.56
Ing2,-0.5,0.56
Inppl1,-1.6,0.56
Laptm4a,0.9,0.56
Mars2,-0.7,0.56
Myo18a,-0.5,0.56
Olfr507,-0.1,0.56
Olfr606,0.1,0.56
Ppp4r2,-0.3,0.56
Rab34,2.9,0.56
Rapsn,-0.5,0.56
Sil1,-0.5,0.56
Ttc19,1.3,0.56
Tvp23a,0.2,0.56
Usp49,-0.5,0.56
ENSMUSG00000079254,1.5,0.56
5730455P16Rik,-0.6,0.561
Arhgef12,0.5,0.561
Arl4c,0.9,0.561
Bsg,-0.3,0.561
Card9,0.5,0.561
Clspn,-0.4,0.561
Csn3,0.3,0.561
Dhrs2,0.1,0.561
Dmd,0.4,0.561
Fam134b,0.1,0.561
Fev,-0.2,0.561
Gm572,0.2,0.561
Igkv1-115,1.1,0.561
Ikzf5,-1,0.561
Kif1a,-5.1,0.561
Mrm2,-7.1,0.561
Mrpl28,5.4,0.561
Nkapl,0.2,0.561
Noxred1,-1.6,0.561
Olfml2a,0.5,0.561
Pole3,-0.4,0.561
Prim2,-0.4,0.561
Rgs16,-0.7,0.561
Rgs3,-0.8,0.561
Rpe,-0.4,0.561
Tekt4,-1.3,0.561
Tmem190,-1,0.561
Tmem38a,-0.3,0.561
Usp20,-0.3,0.561
Utrn,-0.4,0.561
ENSMUSG00000091166,1.4,0.561
1700020L24Rik,-0.7,0.562
4930553M12Rik,-9.8,0.562
Aph1b,1.5,0.562
Cfhr2,0.1,0.562
Chmp2a,1.2,0.562
Clec1b,0.2,0.562
Cryba4,1.2,0.562
Dbh,0.7,0.562
Drd1,-0.9,0.562
Enoph1,0.7,0.562
Fmod,0.5,0.562
Galc,1.6,0.562
Gdap2,0.8,0.562
Ghrh,0.4,0.562
Gm10409,-3.7,0.562
Gm12169,0.1,0.562
Gm3020,-3.7,0.562
Gm6994,-0.9,0.562
Lifr,-0.9,0.562
Mrgprb4,0.1,0.562
Myh8,0.9,0.562
Pcdh19,-0.1,0.562
Pde6c,-0.1,0.562
Polrmt,-0.3,0.562
Prickle1,2.2,0.562
Sbspon,-0.1,0.562
Sox5,-0.3,0.562
Trim39,1.3,0.562
Tubgcp6,-0.4,0.562
Uqcr11,0.3,0.562
Vopp1,-1.2,0.562
Wdr46,1.1,0.562
Zeb1,-0.4,0.562
Zfp773,-0.1,0.562
Zmat2,-1.6,0.562
Zmiz1,-2.1,0.562
Ccdc85c,1,0.563
Cpa5,-0.4,0.563
Cyb5r4,4,0.563
Ero1lb,-0.7,0.563
Gm28036,-3.6,0.563
Heatr4,0.3,0.563
Ifna15,1.1,0.563
Kbtbd6,-0.3,0.563
Lypd3,-0.8,0.563
Mapk8ip3,2.5,0.563
Mc2r,0.7,0.563
Olfr398,0.1,0.563
Pcnt,-1.6,0.563
Pear1,-0.4,0.563
Psmd5,1.2,0.563
Sftpa1,1.3,0.563
Slc5a6,0.8,0.563
Socs4,0.4,0.563
Spo11,-0.6,0.563
Stk40,-0.8,0.563
Tmprss11d,1.1,0.563
ENSMUSG00000070907,0.2,0.563
Ap4b1,1.1,0.564
Cd164,0.6,0.564
Cldn15,-0.3,0.564
Cpn2,1.6,0.564
Ddx24,-1.8,0.564
Gm4450,-0.1,0.564
Gm9772,-0.7,0.564
H60c,0.1,0.564
Htr1d,-0.4,0.564
Htra3,1.1,0.564
Lyzl1,0.5,0.564
Mboat2,0.8,0.564
Mybpc3,-6.7,0.564
Nnt,1.2,0.564
Olfr697,1.2,0.564
Rab10,1,0.564
Scp2,-0.4,0.564
Sim2,0.8,0.564
Trav4d-3,-0.8,0.564
Trav4n-3,-0.8,0.564
Trim23,1.2,0.564
Trnp1,1.1,0.564
Zfp619,-0.9,0.564
Abca6,0.6,0.565
Cbln4,-0.1,0.565
Dhx38,1.2,0.565
Dnajc11,1.2,0.565
Focad,0.2,0.565
Gzmf,0.8,0.565
Hnrnpk,1.1,0.565
Imp3,2.5,0.565
Lipm,-0.7,0.565
Mdga2,-0.1,0.565
Mettl24,2.2,0.565
Msl2,-1.1,0.565
Mylpf,-0.6,0.565
Nkx3-2,0.8,0.565
Nlrp4c,-0.4,0.565
Noa1,1.8,0.565
Phyhd1,1,0.565
Prdm15,1.7,0.565
Rgs20,0.4,0.565
Serpinb9,3.3,0.565
Surf6,0.5,0.565
Tmem182,-0.6,0.565
Tmprss11c,0.1,0.565
Trav9d-3,3.3,0.565
Trav9n-3,3.3,0.565
Usp18,1.4,0.565
Vmn1r83,0.1,0.565
Zdhhc17,1.5,0.565
Zdhhc3,1.2,0.565
Aldoc,0.4,0.566
B4galt5,0.6,0.566
Cdadc1,0.6,0.566
Ctnnbip1,-1.5,0.566
Dnajb12,1.6,0.566
Dpp7,0.7,0.566
Gm17509,-0.8,0.566
Gm6104,1.2,0.566
Gm7247,-3.2,0.566
Gm9958,0.8,0.566
Heatr6,1,0.566
Igf2bp2,-1.1,0.566
Lcn12,0.8,0.566
Lrp11,-0.7,0.566
Map1s,-1.2,0.566
Ndufs2,-1.9,0.566
Pdia2,1.6,0.566
Pramef12,0.2,0.566
Rpl36al,1.6,0.566
Selenow,-0.5,0.566
Slc26a11,-0.6,0.566
Tnks2,0.3,0.566
Trim29,-0.3,0.566
Trim72,1.2,0.566
Zfp617,-1,0.566
ENSMUSG00000004613,0.7,0.566
Armc10,-5.3,0.567
Atp6v1g3,-0.3,0.567
Dag1,0.7,0.567
Dusp1,0.3,0.567
Fbln7,-0.1,0.567
Fbxl13,1,0.567
Fdxacb1,-0.4,0.567
Fuk,-1.7,0.567
Gm11011,-3.6,0.567
Gm14393,-3.6,0.567
Gm17391,0.7,0.567
Gm5689,-0.9,0.567
Gm7334,0.7,0.567
Itgax,0.4,0.567
Lrrc4c,-0.1,0.567
Mlip,-0.1,0.567
Nckipsd,-0.4,0.567
Nob1,1,0.567
Nrp1,-0.4,0.567
Pabpc1,1.5,0.567
Polr1c,1.1,0.567
Popdc3,0.4,0.567
Resp18,1.1,0.567
Rspo4,-0.1,0.567
Snx20,0.9,0.567
Stoml3,1,0.567
Zfyve9,-0.2,0.567
ENSMUSG00000094056,-3.6,0.567
ENSMUSG00000094882,-3.6,0.567
ENSMUSG00000095815,-3.6,0.567
ENSMUSG00000096671,-3.6,0.567
ENSMUSG00000096739,-3.6,0.567
2310079G19Rik,0.1,0.568
9130011E15Rik,-0.4,0.568
Abcf2,1.4,0.568
Acad11,0.8,0.568
Asb4,0.9,0.568
Awat2,-0.5,0.568
Bhlhe23,-4.4,0.568
C1ql1,0.3,0.568
Cacna1b,-1.4,0.568
Cndp1,-0.5,0.568
Gm10645,-0.8,0.568
Gm9844,-2.8,0.568
Gpsm2,1.7,0.568
Gsn,-0.3,0.568
Kctd6,-0.5,0.568
Klk1b8,-0.3,0.568
Krtap13-1,0.1,0.568
Lipi,1.1,0.568
Lrp12,-0.5,0.568
Naglu,-2,0.568
Nrg4,0.2,0.568
Olfr888,0.1,0.568
Ormdl2,0.5,0.568
Prtg,-0.5,0.568
Rbp2,1.9,0.568
Rit2,-0.3,0.568
Six5,1.7,0.568
Stx19,-0.5,0.568
Tmem184b,-0.4,0.568
Ube2e2,1.1,0.568
Ubr4,-0.5,0.568
Usp19,-0.5,0.568
