Symbol,casTLE_Effect,pvalue
ZFP474,-1.6,0.278
UBN2,-1.9,0.279
MSH2,2.4,0.279
ARMC6,4.8,0.279
ASRGL1,-6.4,0.279
ACACA,-6.4,0.279
GCM1,5.6,0.28
WHSC1L1,1.9,0.28
SLC18A2,3.4,0.281
CHN1,1.4,0.281
SERPINB3D,-6.6,0.281
MTMR4,-1.7,0.281
CWF19L1,-2.1,0.281
MEAF6,-1.2,0.282
ASCL3,-3.4,0.282
SUPT3,3.1,0.282
COL5A3,3.3,0.283
SLC7A1,-4.8,0.283
SAV1,-2.1,0.283
UBE2E1,1.3,0.284
TLR8,-2.2,0.285
DMRTA1,-2,0.285
TLR7,1.5,0.285
MTF2,-3.2,0.285
VSNL1,-2.5,0.285
ADAM15,1.4,0.285
RFX7,-2.5,0.285
PTPDC1,-1.5,0.286
TCRG-V6,3.9,0.287
ZFP287,1.8,0.287
DCXR,4.5,0.287
SRBD1,1.9,0.288
TGM1,3.9,0.288
MSH6,3.7,0.288
HOXA4,2,0.288
LBX1,-2.3,0.288
CIRBP,-1.9,0.289
MST1R,1.7,0.289
PARS2,-7.8,0.289
FERD3L,1.6,0.289
ZFP691,-1.6,0.289
DMRT3,-2.4,0.289
TAX1BP3,1.7,0.289
ZBED3,-2.1,0.289
HSD17B1,1.7,0.289
MEIS2,1.9,0.289
GM4955,4.2,0.29
ZFP235,-1.2,0.29
TUBA8,-7.9,0.29
GSK3A,-5.3,0.29
POLR3C,2.2,0.291
OPRD1,-3,0.291
IRAK1BP1,-3,0.291
WNK1,-6.4,0.291
RPRD1A,2.5,0.291
ACADSB,-6.5,0.292
PRKRIP1,2,0.292
HMX2,1.1,0.292
PRG2,3.1,0.292
SCAF8,-2.1,0.292
MST1,1.5,0.293
CKMT2,-3.5,0.293
RTCA,2.8,0.294
THAP11,-5.7,0.294
DSTYK,-5.2,0.294
IYD,3.6,0.295
KATNB1,1.8,0.295
CLCA3,4,0.295
EDNRB,1.4,0.295
PTP4A3,-5.7,0.295
CABLES1,3.9,0.295
BCL10,2.9,0.296
TNKS2,1.2,0.296
RECQL,-2.7,0.296
SYNC,2.1,0.296
MRPS31,3.8,0.296
AMPD3,3.9,0.296
TDRD9,4,0.296
H2-AA,2.5,0.297
PPP6R2,-1.5,0.297
ARHGAP29,1.5,0.297
MIXL1,-1.7,0.297
IKZF2,-3.8,0.297
LCMT2,-7,0.297
SPEG,-2.8,0.298
ADH5,-4.1,0.298
DPYSL3,3.8,0.298
LATS1,-1.3,0.298
MCM9,2.1,0.298
ZFP13,-1.5,0.299
ETV4,1.9,0.299
AQP1,2.4,0.299
FANCB,2.9,0.299
PRPS1L1,-6.7,0.299
GON4L,-1.4,0.3
CHAT,1.7,0.3
HDGFRP2,-1.8,0.3
TST,-3.6,0.3
ZDHHC11,-2,0.3
KALRN,-3.9,0.3
B4GALT5,2.7,0.301
YES1,-6.2,0.302
DAZL,-1.6,0.302
PAX8,2.9,0.302
GM608,-3.9,0.302
AKAP11,-5.2,0.302
MPL,2.9,0.303
VIL1,-2.1,0.303
NMRAL1,2.1,0.303
SLC27A5,5.1,0.303
RCHY1,2.9,0.303
FOXC2,-2.5,0.303
HDAC5,4.4,0.303
HNMT,-6.5,0.304
ZFP280C,1.4,0.304
KIF18A,4.2,0.304
C030039L03RIK,1.4,0.304
HINFP,2.3,0.304
A2M,2.4,0.304
PLEK,-2.4,0.305
ING1,-2.4,0.305
PRICKLE1,2.1,0.306
GRM7,-2.3,0.306
ZFP688,-2.9,0.307
LAT,-3,0.307
GALNS,2,0.307
ZSCAN2,2.7,0.308
UCP2,2.4,0.308
PPP1R8,2.7,0.308
NME7,-1.3,0.308
TPRGL,1.4,0.308
ASAP3,1.3,0.309
CENPF,-1.9,0.309
CYP11B2,5.1,0.309
API5,2.4,0.31
INSL3,-5.2,0.31
ANKAR,-1.8,0.31
TRIM16,-1.3,0.31
DLL3,4.5,0.311
BACE1,2.5,0.311
9830147E19RIK,-3.5,0.311
NAV3,1.8,0.311
GALNT5,1.2,0.312
CYTH2,3,0.312
QDPR,-1.8,0.312
ADCK2,-6.5,0.312
STK17B,-1.6,0.313
MAPKAPK5,-4,0.313
H1F0,1.4,0.313
NGF,2.7,0.313
QK,3,0.313
HK2,3.5,0.313
TRPM8,-6,0.313
INPP4B,-5.7,0.313
ZFP750,2.7,0.313
PBK,-3.5,0.314
PLCB3,-2.3,0.314
NFE2,1.9,0.314
BRCA1,2.4,0.314
ZFP616,1.1,0.314
FAM83B,1.3,0.314
DAB2,3.8,0.315
MAP2K4,1.7,0.315
TAAR1,-6.1,0.315
ZFR2,1.1,0.315
NEK7,1.6,0.315
PDGFA,1.2,0.315
RPAP1,3.1,0.315
NELL2,-2.3,0.315
LIN54,3,0.315
MICALL1,2.9,0.315
CYP3A11,-1.8,0.315
TPST1,1.3,0.316
HS6ST3,2.2,0.316
CAPN10,1.4,0.316
TRERF1,2,0.316
PKN1,-6.3,0.316
SHC2,3.9,0.317
TNFSF13B,-4.6,0.317
ADORA2A,-5,0.317
MMP10,-6.6,0.317
IRX2,1.3,0.317
NCOA1,2.3,0.318
ESRRB,-3.2,0.318
FGF9,2.2,0.318
SUFU,2.4,0.318
MTHFSD,-1.8,0.318
GCFC2,-3,0.318
IL6RA,-6.5,0.318
NTRK3,-7.6,0.318
PTPRE,-1.4,0.319
RNASEL,3.6,0.319
NPNT,-1.5,0.319
GBA,-6,0.319
EFCAB2,2.2,0.32
BCL2L12,3.1,0.32
ZKSCAN14,1.6,0.321
ZFP513,1.3,0.321
MDFIC,-1.6,0.321
JAG2,2,0.321
TCL1,-5,0.322
PPRC1,-1.5,0.322
TPM2,1.7,0.322
SULT2A3,-8.4,0.322
HES5,-2.3,0.322
NR2F2,2.1,0.322
CDH23,-3.6,0.323
FADD,2.8,0.323
TULP3,4.4,0.323
PIK3C2B,-6.7,0.323
ST6GAL2,1.8,0.324
TXNL4A,2.2,0.324
ZC3H6,-1.9,0.324
CD180,-1.6,0.324
GPR18,-6.2,0.324
AHCYL2,1.6,0.324
SERINC3,-1.9,0.324
OPRM1,3.3,0.325
TCERG1,-1.4,0.325
MMP11,-4.1,0.326
HRH1,-6.5,0.327
AKAP2,1.2,0.327
BGLAP,-5.6,0.327
GADD45G,2.7,0.327
CDX2,2.8,0.327
MMP27,-8,0.327
RQCD1,-1.3,0.327
CLGN,3.1,0.328
ANKZF1,-2.5,0.328
CPXCR1,-1.5,0.328
WWTR1,-1.5,0.328
FANCL,2.6,0.328
MESP2,3.4,0.329
CHRM5,-6.8,0.329
EIF2AK4,-3.6,0.329
HMOX2,-1.7,0.329
SPNS3,2.6,0.329
ABCB10,3.3,0.33
TDGF1,4.6,0.33
EGFLAM,4.5,0.33
CENPV,1.4,0.331
RBM6,4,0.331
MYO16,1.3,0.331
KIF14,2.2,0.331
PLA2G2E,-3.6,0.331
NR0B1,1.9,0.332
ZFP239,3.9,0.332
EIF3J2,2.3,0.332
GK2,-6.6,0.332
BUB1,-6.5,0.333
ADSSL1,-4.7,0.333
LY86,2.1,0.333
RORB,3.5,0.333
ALAS2,-1.6,0.334
WDR37,1.8,0.334
KLF11,-2.4,0.334
PLEKHA1,-5.8,0.334
CROCC,2.2,0.334
SYF2,-8,0.334
MND1,-1,0.334
SYCP2,1.4,0.335
SCGB1A1,2.7,0.335
TAS1R2,4.2,0.335
ZFP963,-1.4,0.335
HPRT,-4.7,0.335
PLXNA4,-3.7,0.335
HIC1,-1.5,0.335
ZFP382,1.7,0.335
TBP,2.4,0.336
ITGA5,3.5,0.336
P4HB,-1.9,0.336
BRAT1,1.2,0.336
DGKD,-5.3,0.336
TNFSF4,1.9,0.336
ZFP366,1.7,0.336
TCEAL7,-3.2,0.336
DHRS11,-1.6,0.337
IDH3A,2.9,0.337
H2AFX,1.9,0.337
TGS1,1.9,0.338
KCNMA1,3.2,0.338
YTHDC2,3.8,0.338
PDE6D,2.3,0.338
BMP2K,-7.7,0.338
NME5,2.8,0.338
WNT1,4.6,0.338
MAP2K2,1.2,0.338
BLM,2.4,0.338
KLF17,-1.7,0.339
RASGRP4,1.5,0.339
MDH1,2.8,0.339
ADRBK2,-6.2,0.339
CTSD,5.3,0.34
PRKD2,-3.7,0.34
MAEL,-1.6,0.34
ADAM19,2,0.34
PIGA,2.5,0.34
XDH,4.3,0.34
LRRC47,-1.3,0.34
GSTM5,2.2,0.341
GABRA6,3.6,0.341
HES7,-1.9,0.341
TNNT3,2.4,0.341
TAF12,1.7,0.342
NR4A2,1.8,0.342
STK38L,-8.1,0.342
ALDOB,-1.4,0.342
GRIN2D,-5.9,0.343
IGF1R,-6.4,0.343
BCL11A,2.2,0.343
ZFAND3,1.3,0.343
PSMD4,2.1,0.343
ADH4,-2,0.343
GUCY1B3,1.4,0.344
PNRC1,1.1,0.344
MLH3,1.6,0.344
ARG2,3.5,0.344
TGFB3,1.8,0.345
TYR,2.9,0.345
ZFP629,3.3,0.345
LALBA,-6.2,0.345
HRH3,-1.2,0.345
SESN3,1.4,0.345
TPMT,3.2,0.345
TM6SF2,1.6,0.345
SCAND1,5.6,0.345
TCOF1,-1.5,0.346
SLC27A4,-4.8,0.346
MINK1,-4.2,0.346
TWISTNB,2.4,0.346
CREB5,1.9,0.346
MUSK,-1.8,0.346
EPAS1,-1.4,0.346
GRIA4,-1.1,0.346
UCP1,4.8,0.347
PYCR2,-8,0.347
ARL5A,1.3,0.347
AKR1C18,2.7,0.347
ZBTB2,-5.5,0.348
RNPS1,2.2,0.348
PGR,4.5,0.348
ZFP408,-2.3,0.348
NEK1,-3.5,0.349
LPL,1.7,0.349
FLT3,-1,0.349
ARSJ,1.7,0.349
MUTYH,1.6,0.349
TEX9,3.6,0.349
TLK1,-5.9,0.349
AADAT,2.2,0.35
GUSB,-6.6,0.35
GM7173,-1.6,0.35
MYO3B,-7.9,0.35
FAM170A,1.1,0.35
IFI203,3.3,0.35
NR1I2,-5.8,0.35
FN1,-0.9,0.35
UBE3C,1.8,0.35
GOT1,-6.6,0.35
ADAM28,4.2,0.351
PRMT7,2.4,0.351
AKAP8,-2.5,0.351
ZBTB1,2.1,0.351
NKX3-2,2.5,0.351
MAB21L1,4.3,0.351
ROCK2,3.1,0.351
ZFP213,1.3,0.351
ANKRD22,3.6,0.351
SDSL,-4,0.351
ZFP606,-1.2,0.352
HOXB3,1.7,0.352
ROR1,-3.3,0.352
NRAS,3.1,0.353
NFKBIL1,-4,0.353
PPP2R2C,-7.1,0.353
MCCC1,-1.3,0.353
ABCB8,1.5,0.353
NEK3,-1.1,0.354
VGLL4,-2.1,0.354
HNF1B,2.9,0.354
THNSL1,-7.6,0.354
SLC6A1,-0.9,0.354
PABPC1L,1.3,0.355
CEBPA,2.2,0.355
CCRN4L,-1.2,0.355
TCF15,1.3,0.355
ZRSR1,3.1,0.355
BCL2L13,3.9,0.356
CEACAM16,-2.5,0.356
CHIT1,-1.7,0.356
KLHDC8A,-5.5,0.356
CTDSPL,-4.6,0.356
GYG,-8,0.357
CTSF,-4.6,0.357
F3,-8,0.357
WFS1,3.5,0.357
D10JHU81E,-8,0.357
EZR,3.5,0.357
JUP,3.1,0.357
BATF2,2.8,0.358
PIP4K2A,-6.3,0.358
PPP2R5D,1.7,0.358
TYK2,-5.5,0.358
KLF5,-1.3,0.359
SRSF9,1,0.359
KLK6,-1.3,0.359
PRR16,1.3,0.359
NOV,2.5,0.359
HMGB4,4.9,0.359
TCF7L2,-1.3,0.359
HRH4,4.5,0.36
ARID3B,-2,0.36
SMARCD2,-1.8,0.36
RAD54L,1.7,0.36
PTPN12,3.5,0.36
SH2D1B1,-1.2,0.36
TTC8,2.1,0.36
INPP4A,1.9,0.36
GAA,2.6,0.36
MKNK2,-1.3,0.361
GFRAL,3.9,0.361
DDX21,2.6,0.361
SMEK2,2.1,0.362
ARID2,-1.8,0.362
SLC7A3,-1.1,0.362
JARID2,2.2,0.362
NEIL1,4.8,0.362
HOXB13,1.6,0.362
ZFP212,1.2,0.362
ZFP326,1.2,0.362
CDX4,1.4,0.362
DBH,1.4,0.363
FCGR1,3.1,0.363
EPHA7,2.4,0.363
AKAP14,-1.5,0.363
H2-Q1,-5.5,0.363
TBK1,1.2,0.363
NUDCD3,2,0.363
KDM4A,1,0.364
GALNT4,1.3,0.364
SAMD15,2.2,0.364
DHX58,3.5,0.364
PABPC5,-2.2,0.364
NEO1,-1,0.364
NME1,-5.5,0.364
THRSP,1.6,0.364
UGT8A,2.1,0.365
ATG5,1.9,0.365
OVCA2,1.1,0.365
A530054K11RIK,4.7,0.365
PARD3,4.6,0.366
ANKRD35,-3.9,0.366
CELA1,-4.6,0.366
PTF1A,1.1,0.366
GAS2L3,2.2,0.366
GM14391,-2.6,0.366
BCAS3,5.6,0.366
BANF2,-1.8,0.366
PRDM5,3,0.366
GM6710,-2.6,0.366
ISG20,2.1,0.367
F9,2.1,0.367
GNAT1,-1.2,0.367
ZFP354A,2,0.368
PIK3R1,-0.8,0.368
KLF10,3,0.368
BRF1,-1.3,0.368
DBX1,2.4,0.368
IL6ST,2.5,0.368
TBX6,2.2,0.368
KRT12,1.6,0.368
CLEC5A,3.3,0.368
LSM4,1.9,0.368
LSM14A,1.5,0.368
UPP2,1.4,0.368
ANKRD33B,-2.7,0.369
PLXNA3,-2.1,0.37
SALL4,3,0.37
TRAFD1,-1.4,0.37
SLC13A1,-5.3,0.37
GPS1,2.7,0.37
PRDM9,-1.8,0.37
ZFP182,1.4,0.37
PAFAH1B3,4.1,0.37
GMDS,-4.9,0.37
DDX4,2.5,0.37
MPHOSPH8,2.2,0.371
NFATC2,-1.6,0.371
TBPL2,-2.1,0.371
BHLHA9,-1.6,0.371
2-Sep,1.4,0.371
LIPF,-0.9,0.371
IGF2BP1,3.2,0.371
METAP1,-5.8,0.371
HMGXB3,1.1,0.371
CYP2C39,2.4,0.371
ST14,2.2,0.372
NHLH2,1.3,0.372
RBM20,-1.9,0.372
PRUNE2,2.6,0.372
PRSS40,1.5,0.372
HIC2,-5.2,0.372
RELN,2.6,0.372
CLCN6,-1.2,0.372
LHX3,-2.2,0.373
HDAC10,2.9,0.373
TCEA2,3.4,0.373
ACSL4,-1.5,0.373
PANK3,-8.2,0.373
HS3ST3A1,-6,0.373
TPD52L1,-1.3,0.373
MAP4K5,-6,0.374
SOWAHB,-1.1,0.374
GM3055,-1.5,0.374
MSX2,-4,0.374
PITX1,2,0.375
COIL,2.9,0.376
FBP2,-1.7,0.376
PTDSS1,-8.3,0.376
NCOA4,3.1,0.377
M6PR,-5.3,0.377
PSMG2,-5,0.377
TSHZ1,-2.1,0.377
GDF11,-2.1,0.377
HLX,-2.9,0.377
FAM110B,1.4,0.377
DLX4,-3.7,0.377
PIK3CD,-3,0.378
DTD1,-2.3,0.378
CBFA2T2,-2.7,0.378
SLC7A8,-7.1,0.378
RBPMS2,6.4,0.378
CABLES2,-5,0.379
CHRM1,3.2,0.379
UPF3B,1,0.379
2310045N01RIK,-1.9,0.379
GRK6,-1.4,0.379
CPS1,1.3,0.38
TUB,1.5,0.38
CD36,2.1,0.38
ZFYVE26,2.1,0.38
ATOH1,-3,0.38
HAX1,2.1,0.38
MAPK4,-1.1,0.38
RBM44,2.7,0.38
LGI1,4.3,0.38
MAN2A1,-6.1,0.38
PHLPP2,1.5,0.38
PTPN1,-7.7,0.381
CBL,2.2,0.381
ANKRD11,-4.7,0.381
PDCD7,-4.7,0.381
ITK,-3.8,0.381
ARID5B,2.6,0.381
IFNGR1,-5.3,0.381
HN1,1.2,0.381
METTL10,2.7,0.382
DNAJC2,1.9,0.382
VGLL3,-1.8,0.382
ALG12,2.7,0.382
NKX2-5,-1.3,0.382
TCEAL6,0.9,0.383
PHF13,1.3,0.383
THY1,3.1,0.383
DCLK1,1.5,0.383
FGFR1OP,-1,0.383
CREBBP,1.4,0.384
CHRNA1,1.2,0.384
PPP1R15A,-1.2,0.384
EEF1E1,1.4,0.384
ADCK4,-7.5,0.385
TXNDC12,1.1,0.385
PGM2,1.5,0.385
PDCD1,1.8,0.385
NCK1,1.1,0.385
ZFP526,5.2,0.385
PRKCD,3.2,0.386
BPHL,-6.5,0.386
ZFP804A,-2,0.386
SULT2A6,-5.6,0.386
MAPK8,-1.4,0.387
WARS,-1.1,0.387
USP7,1.8,0.387
ASCC1,-1.2,0.387
POLI,-1.2,0.387
MASP2,-8.2,0.388
MTA1,1.8,0.388
CHURC1,1.4,0.388
AHRR,-1.1,0.388
KDM5A,3,0.388
WNT16,3.2,0.389
IL21R,2.1,0.389
RASGRF2,1.6,0.389
TAF9B,1,0.39
DLG1,2,0.39
PAX5,2.2,0.39
ZMYM4,1.4,0.39
CLOCK,-2.2,0.39
PURG,-1.8,0.39
AIF1,2.4,0.39
SMAD6,3.7,0.391
GM8909,-6.3,0.391
5031414D18RIK,5.7,0.391
LARP6,-1.1,0.392
APTX,2.1,0.392
TSPAN32,4,0.392
GNG2,-7.9,0.392
FCGR2B,1.1,0.393
SIK3,-6.7,0.393
LIF,1.4,0.393
LZTS2,1.4,0.393
ZBTB45,-1.4,0.393
CAR2,-7.7,0.393
FIBIN,5.1,0.393
3830406C13RIK,2,0.393
SMAD5,0.9,0.393
EPHB6,-6.6,0.394
PARP14,-1.7,0.394
GPRIN1,1.7,0.394
MYF6,1.8,0.394
ZFP423,-1.9,0.394
VAT1,3.6,0.394
CREBL2,0.9,0.394
TCF7L1,1.8,0.395
SMAD9,2.2,0.395
MMP15,5.3,0.395
INPP5B,-7,0.395
TUBA3A,3.2,0.395
D630045J12RIK,-3,0.395
TNC,1.5,0.396
MAP3K12,-1.3,0.396
CFD,-8.4,0.396
IGFBP3,1.7,0.396
PCNP,-1,0.396
TCF4,5,0.397
CACNA1G,3.3,0.397
COL6A2,1,0.397
APPL2,1,0.397
CLCN7,-2.3,0.397
CTNS,-6.6,0.397
CDCA2,1,0.397
CC2D1A,1.3,0.397
CPT1B,1.4,0.398
ISPD,-8,0.398
NXF2,4.4,0.399
HTR6,1.7,0.399
SP5,3.3,0.4
H2-EB1,-2.3,0.4
ADCY2,3,0.401
MAPKAPK2,-0.9,0.401
SIRT2,2.8,0.401
CACNG1,-5.3,0.401
SGSH,-1.1,0.402
ANKRD42,-3.4,0.402
KLK1B4,1.8,0.402
GABRA4,-5.2,0.402
NDUFB8,-1.2,0.402
TAF3,1.7,0.402
MAFF,1.2,0.402
ARHGAP20,1.4,0.402
NACA,2.3,0.402
CCNI,1.3,0.403
DMRT1,1.3,0.403
KDM3B,0.7,0.403
FICD,1.6,0.403
IL5,-6.7,0.403
PAX4,-1.3,0.403
EIF3J1,2.2,0.404
GCAT,-2.3,0.404
FN3KRP,-3.1,0.404
PFKFB4,-6.4,0.404
CS,1.2,0.405
ABCD4,-1.3,0.405
HP1BP3,-1.9,0.405
RPS6KB2,-1.4,0.405
DBX2,-2.9,0.406
EGR4,6.2,0.406
MAT2A,-1,0.406
MAML3,5.4,0.406
ERRFI1,3.4,0.406
HIST1H3E,1.7,0.406
MIOX,2,0.407
ARID5A,0.9,0.407
SDS,-6,0.407
CHD1L,-1.5,0.407
SPATA7,-2,0.407
MGAT4A,1.4,0.408
ANGPTL2,0.9,0.408
PIP5K1A,-5.9,0.408
KCNIP1,1.2,0.408
GCA,-5.3,0.408
NRK,-2.1,0.408
GM13242,-1.1,0.409
NR6A1,-1,0.409
GNA12,1.2,0.409
GRP,0.9,0.409
SLC27A2,1,0.409
BLVRA,2.6,0.409
NAGLU,-6.1,0.409
TAF9,1.7,0.409
KYNU,-3.3,0.41
RBMX,1.2,0.41
SLC9A3R1,3.7,0.41
ZFP2,-1.1,0.41
CACNA1F,1.8,0.41
UBE2D2A,3.9,0.41
CD2AP,1.9,0.41
FOXI1,2.2,0.411
COX7B,-1.4,0.411
PMP2,-8.2,0.411
FBLN1,1.8,0.411
LMX1B,-2.2,0.411
TRAPPC2,-7.5,0.411
PLAGL2,1.3,0.412
CYTL1,1.7,0.412
CCND3,1.9,0.412
BDH1,-6.6,0.412
NFKBIE,-2.6,0.412
DGKZ,-7.9,0.412
DCP2,-5.3,0.412
ADAD2,1.8,0.412
COPS7A,4.3,0.412
CST8,2.6,0.413
TAF1B,2.2,0.413
ZFP157,-1.2,0.414
EBF3,-1,0.414
PRDM12,-1.8,0.414
MAPK6,-7.7,0.414
PTS,-6.5,0.414
ADAD1,2.9,0.414
CDKN2B,-5.3,0.414
BAIAP2L1,1.6,0.414
GABRB1,-6.3,0.415
TNRC18,0.8,0.415
RETSAT,-6.3,0.415
DDX24,2.2,0.415
NFYA,2.2,0.415
KIFC1,1.1,0.415
DEPDC5,-6.1,0.415
DDX58,-5.2,0.415
LRP1B,1.2,0.415
UGT3A1,1.2,0.416
MAFA,2.7,0.416
SMYD3,2.8,0.416
DMPK,-6,0.417
BLK,-0.9,0.417
TRPC3,2.2,0.417
FKBP1A,-1.2,0.417
DNAJA1,1.9,0.417
CDK4,-6,0.417
AARSD1,-2.1,0.417
IRS2,2.2,0.417
HELZ2,0.8,0.418
CREM,0.9,0.418
TENM2,1.9,0.418
BARHL2,1.7,0.419
ELANE,-6.3,0.419
TSNAX,1.9,0.419
KCNQ2,1.4,0.419
HELT,-4.2,0.419
ZFP457,-0.8,0.419
RBM3,1.1,0.42
PAK4,-5.6,0.42
ARHGAP25,1.8,0.42
SLC5A6,-6.2,0.42
EMX2,-1,0.421
FEZF1,1.9,0.421
CDK10,-6.8,0.421
HEPACAM,1.8,0.421
SPIRE2,-0.7,0.421
ALAS1,-6.9,0.421
KLF3,2.5,0.421
DUSP8,-1,0.421
PPP1R14B,-0.9,0.422
LYZ1,-0.8,0.422
ALDH1B1,-1.3,0.422
AES,2.8,0.422
FAM171A2,2.9,0.422
NPAS1,-1.1,0.422
POU3F4,1,0.423
HOXC10,0.9,0.423
HOXC13,1,0.423
JDP2,-1.8,0.424
PCGF5,1.6,0.424
TPP2,2.1,0.425
VIM,1.1,0.425
OAS3,0.9,0.425
BTG3,1.7,0.425
TFF3,1.9,0.425
OVOL2,-1,0.425
OLIG3,1.7,0.426
AURKAIP1,-0.9,0.426
INPP5F,2.1,0.426
ENPP4,1.7,0.427
THBS1,3.6,0.427
ELF3,3.5,0.428
LMO4,0.9,0.428
CDC6,1.6,0.428
NT5C1A,1.8,0.428
KIFC5B,-0.9,0.429
CCNC,-1.3,0.429
PSG17,-1.3,0.429
TUBA4A,1.1,0.429
PARD3B,-1.2,0.429
GEN1,-2.6,0.429
JMJD4,-1.2,0.429
GATA4,2.5,0.429
MUC2,-7.9,0.429
IRS1,-0.7,0.43
MUM1L1,1.9,0.43
PTHLH,2.8,0.43
TBL1X,5.2,0.43
MOV10L1,4.5,0.431
ZFP30,5.2,0.431
SHMT2,-0.9,0.431
CKM,-6.5,0.431
MATK,-8,0.431
DES,1.1,0.432
ZFP646,2.1,0.432
PI4KA,-0.8,0.432
PSIP1,1.9,0.432
MED25,3.5,0.433
GM13305,-6,0.433
IL11RA2,-6,0.433
P2RX7,1.1,0.433
PAIP2B,1.3,0.433
ZFP169,1,0.434
MYOD1,1.9,0.434
POLB,1.7,0.434
NFKBIB,-1,0.434
MSN,1.2,0.434
PSMD11,1.6,0.434
DFFA,2,0.435
ICK,-4.3,0.435
IGFBP2,1.2,0.435
HDC,-0.8,0.435
TPTE,2.4,0.435
ENTPD6,2,0.435
CHAMP1,5,0.436
NDUFB6,-0.8,0.436
COL4A3,3.6,0.436
CHAF1B,1.3,0.436
HAPLN1,3,0.436
MYF5,5.2,0.436
PTGFR,2.7,0.436
COMP,-6,0.437
PCDH1,1.2,0.437
ESR2,2.3,0.437
ERBB2,-1,0.437
DLST,1.6,0.438
PSD3,2,0.438
CHEK2,-5.1,0.438
GLIS3,-0.9,0.439
FGFR2,-0.7,0.439
CPSF4L,0.9,0.439
FURIN,2.5,0.439
SLC29A1,-5.8,0.44
VPREB2,1,0.44
BRD7,3.1,0.44
CD19,-0.9,0.44
TBRG1,1.8,0.44
NOXO1,-6,0.441
RBM38,1,0.441
DPP10,-0.7,0.441
PSMB5,2.9,0.441
FOXG1,2.7,0.441
BTF3L4,0.9,0.441
NDUFA7,-0.8,0.441
RWDD4A,1.1,0.441
HIST1H1T,0.7,0.442
PGGT1B,1.6,0.442
RAD54L2,-4.9,0.442
F8,1.1,0.443
MAT1A,-4.6,0.443
MAGI2,1.8,0.443
TSSK2,5.1,0.443
PXN,2.9,0.444
CD109,1.2,0.444
WRN,2.7,0.444
EYA4,-4.1,0.444
GP9,-7.5,0.444
ALDOC,2,0.444
BIRC3,-1.2,0.444
ITM2A,1.2,0.444
SPDEF,-2.7,0.444
DDX46,-4.9,0.445
ZFP282,1.1,0.445
PKHD1,-3.1,0.445
UHMK1,0.9,0.446
TUBB2B,-5.7,0.446
ZFP146,-0.7,0.446
SPZ1,-5.4,0.447
NKX2-4,3.3,0.447
CIITA,2.9,0.448
CYLD,2.2,0.448
ZFP362,-1.1,0.448
PLEKHA8,1.2,0.448
E2F6,1.2,0.448
B4GALT6,-1.1,0.448
TLL1,3.8,0.448
MAP3K3,0.9,0.448
RBM12B2,0.9,0.449
STK19,-5,0.449
RIOK3,1.8,0.449
ZXDC,-1.2,0.449
ZFP318,1.6,0.449
TIPIN,1.7,0.449
DND1,-1.1,0.449
P4HTM,-0.6,0.449
GCH1,-7,0.449
ZCCHC9,1.3,0.449
DNMT3L,1.4,0.45
SESN2,1.6,0.451
PRL5A1,-8,0.451
TNRC6A,4.6,0.451
RARB,1.5,0.451
DSCAM,2.6,0.451
PAX7,1.3,0.451
HCN2,-7.5,0.451
RBM15B,0.9,0.451
ANKRD6,2.1,0.452
NDUFV3,-7.8,0.452
RFX3,0.9,0.452
MYNN,-0.8,0.452
PDXK,-1,0.453
EN2,-6.8,0.453
ISX,1.2,0.453
ATOX1,-8.2,0.453
BNC1,-0.8,0.454
ASPH,1.1,0.454
SMARCA2,1.1,0.454
GSTM2,1.5,0.454
AXIN1,-0.9,0.454
ISLR,0.9,0.454
ZFP445,1.4,0.454
DNASE1L2,1.4,0.454
NPR3,-6.8,0.455
PDK1,-7.7,0.455
TRANK1,0.9,0.455
SPIB,1.2,0.455
CACNA2D3,1,0.455
CHP2,-1.5,0.455
TNFAIP3,1.5,0.455
GNG11,1,0.455
MSH5,-1.1,0.456
POMK,-8,0.456
FRMPD4,2.8,0.456
PPAP2C,-6.5,0.456
PUF60,-1,0.456
CNTN4,1.9,0.456
PCCA,2.3,0.456
WHSC1,-0.9,0.457
SLC6A3,-0.8,0.457
INMT,3,0.457
KCNJ3,-7.7,0.458
ZFP791,0.8,0.458
FZD8,1.9,0.458
HOXB6,-0.9,0.458
GM7030,2.1,0.459
NAP1L2,-1,0.459
SOCS2,1.1,0.459
FOXD3,0.9,0.459
MGST3,-7.6,0.46
ATRNL1,1.5,0.46
ABLIM1,-3.2,0.46
MAGEE1,-0.9,0.46
MIER2,2,0.46
UNG,2.2,0.46
INPP5A,-4.2,0.461
PPP1R10,1.6,0.461
IFNB1,1.2,0.461
CAMK2A,-6.3,0.461
SP7,1.3,0.461
GDF15,1,0.462
GTF2F1,-1,0.462
RBM47,0.7,0.462
TERF2IP,2.6,0.463
ACPP,-6.4,0.463
TENM4,2.2,0.464
VWA5A,1.6,0.464
SMARCD3,1,0.464
ZFP628,1,0.464
ZFP608,1.8,0.464
TIPARP,3.2,0.464
LCTL,-1,0.464
DCLRE1B,-1,0.465
PPP1R16A,2.3,0.465
AIRE,1.2,0.465
IKBKAP,-4.7,0.466
TRNAU1AP,1,0.466
RNMT,-4.7,0.466
DLD,-4.7,0.466
MEPCE,1.4,0.466
ABCA5,1.4,0.466
KAT6A,-4.7,0.466
TUBD1,-4.7,0.466
PSMB7,-4.7,0.466
