Symbol,casTLE_Effect,pvalue
PLEKHJ1,1.6,0.25
PPEF1,-1.1,0.25
PTPRC,-3.2,0.25
SCRT1,-1.4,0.25
SIGIRR,4.9,0.25
SMPD4,2.2,0.25
STK39,-5.1,0.25
TRAF3IP1,-3.2,0.25
XDH,4.6,0.25
ALOX8,2.7,0.252
ANGPTL1,2.4,0.252
DRD4,-3.7,0.252
EBF2,-1.5,0.252
GNMT,-4.7,0.252
HIST1H4J,-1.2,0.252
HRH1,-6.7,0.252
PPIC,-5.8,0.252
RAVER1,-4.9,0.252
STMN4,-7.6,0.252
BRSK2,-6,0.253
GLS,-5.8,0.253
INPPL1,-1.8,0.253
ITPA,-5.2,0.253
KATNB1,2.2,0.253
MAFK,1.7,0.253
MEAF6,-5.8,0.253
PAFAH1B3,3.8,0.253
RIPK3,-8.4,0.253
SFN,2.6,0.253
TRP53RK,-1.3,0.253
ACAT2,-8.3,0.255
CMPK1,-5.9,0.255
DGKE,-4.9,0.255
FADD,3.5,0.255
MAOB,-3.4,0.255
MOB3C,1.1,0.255
MPRIP,-1.7,0.255
PAX3,1.3,0.255
POU5F1,2.2,0.255
TFAP2D,3.3,0.255
TTF1,-1.2,0.255
VMN1R51,4.8,0.255
ZFP821,2.1,0.255
ARHGEF6,2.8,0.257
GABRA6,4.1,0.257
H2-Q7,1.9,0.257
HOXD12,-3.2,0.257
MSC,-1.3,0.257
TANK,3,0.257
TEX15,3.2,0.257
TRIB3,-2.9,0.257
VCAM1,2.4,0.257
ZFP688,-1.4,0.257
ACVR1,-4.7,0.259
AKAP4,-3.9,0.259
CDKL2,-1.3,0.259
DLL4,4.1,0.259
FNTA,3,0.259
FOXB1,5.2,0.259
MPHOSPH8,2.9,0.259
MR1,-8.3,0.259
MSX2,-3.6,0.259
NCKIPSD,2.2,0.259
STK38L,-1.1,0.259
SYF2,-5.8,0.259
UGT1A9,-1.4,0.259
UNCX,2.6,0.259
AOC2,2.3,0.26
CIB1,2.6,0.26
DGCR14,-8.3,0.26
NQO1,-4.9,0.26
RND3,1.9,0.26
TENC1,-4.9,0.26
TRY5,3.7,0.26
WNT11,4.5,0.26
ZC2HC1C,1.6,0.26
BIN3,1.4,0.262
CARD6,1.4,0.262
D17WSU104E,-3.4,0.262
DUSP11,2,0.262
GADD45G,2.7,0.262
GRIK1,1.8,0.262
H2AFY2,-4.8,0.262
HTR7,-1.4,0.262
INHBE,3,0.262
KCNJ12,1.8,0.262
MGAM,-7.3,0.262
NDUFS3,-8.3,0.262
PPP2R4,-8.3,0.262
TRPM6,-8.1,0.262
B3GAT3,2,0.264
COL18A1,4.8,0.264
CSAD,-7.9,0.264
DDX3Y,-1.8,0.264
INHBB,1.8,0.264
INMT,3.6,0.264
SERPINB3D,-5.6,0.264
SUPT7L,-2.5,0.264
TKTL2,1.8,0.264
UCN,1.1,0.264
API5,2.6,0.266
C2CD4B,1.5,0.266
CRTC1,3.4,0.266
G0S2,1.3,0.266
GNPDA1,1.8,0.266
HIST1H4K,-1.1,0.266
HRH2,-1.5,0.266
MOS,-3.6,0.266
NFATC2,-3.6,0.266
PPP4C,-8.2,0.266
RBL1,2,0.266
AANAT,4.5,0.267
CARD9,3.2,0.267
ETOHI1,-1.7,0.267
KLK1B4,2.9,0.267
MAP2K6,3.1,0.267
NDUFC2,-7.9,0.267
NDUFS6,-7.5,0.267
NUP210L,1.9,0.267
PDP1,-8,0.267
PRPS1L1,-7.4,0.267
TXNIP,1.6,0.267
CHAF1B,3,0.269
CYB5R1,-1.2,0.269
ERN1,-6,0.269
GCM2,-3.8,0.269
NCOA4,1.6,0.269
NPY2R,-9.3,0.269
NUP54,3.1,0.269
SKIDA1,-2.7,0.269
ZFP296,-2.9,0.269
3-Sep,1.4,0.271
DYRK2,-7.9,0.271
E130309D02RIK,2.5,0.271
FCGR1,3.9,0.271
FPGS,-7.7,0.271
PHGDH,-8.3,0.271
SRPX,3.4,0.271
THPO,2.1,0.271
ZFP628,5.9,0.271
CFD,-7.1,0.273
COMMD4,4.1,0.273
FOXJ1,3.3,0.273
GSTM5,3.4,0.273
MSRA,1.9,0.273
NANOS1,-4,0.273
NTRK3,-7.9,0.273
PSAT1,-4,0.273
SUCNR1,-6.8,0.273
WNT16,3.6,0.273
ZFP488,-1.2,0.273
ACTL6B,1.3,0.275
CIDEA,1.3,0.275
COCH,1.7,0.275
FANCB,1.9,0.275
GLP1R,-1.1,0.275
MIER2,-2.1,0.275
NOL9,2,0.275
PHKB,-4,0.275
PKDCC,-8.3,0.275
ZFP458,-2.9,0.275
ZFP867,-1,0.275
BMP2K,-8,0.277
BRAF,-7.2,0.277
CACYBP,2.7,0.277
CYP4A10,-1.2,0.277
DOLPP1,-8,0.277
FOSB,3.4,0.277
MEOX2,3.3,0.277
NUP153,1.6,0.277
PKN3,-7.1,0.277
SMC4,2.5,0.277
YBX3,1.2,0.277
ATM,-7,0.279
CENPF,1.4,0.279
CTCFL,3.3,0.279
EPHB6,-6.6,0.279
FAM161B,1.9,0.279
IGFBP3,2.3,0.279
MTMR12,-6.2,0.279
OXTR,-5.6,0.279
PNMA5,2.5,0.279
PRDM14,-1.6,0.279
RBM15B,-1.7,0.279
UGDH,1.7,0.279
ZBTB7C,-1.4,0.279
ARL5B,-6.4,0.281
ATP2C1,-5,0.281
ATRNL1,2,0.281
BATF2,4.1,0.281
BAZ2A,-1.4,0.281
CDK5,-7.3,0.281
IRF1,1.7,0.281
MTRR,-7.1,0.281
NARS,-7.8,0.281
RAMP1,-7.1,0.281
RHOH,1.3,0.281
SLCO1B2,-7.6,0.281
SPATA7,-0.8,0.281
TXNL4A,2.4,0.281
BIRC3,1.8,0.282
CD109,1.5,0.282
EIF3D,-7.1,0.282
FANCE,3.8,0.282
HRH4,3.1,0.282
IL2RB,-6,0.282
LCTL,-2.2,0.282
MED13L,6.4,0.282
NFRKB,1.1,0.282
POFUT1,1.5,0.282
PSG18,-1.4,0.282
QDPR,-5.1,0.282
SESN3,1.6,0.282
SLC18A2,-5.1,0.282
ANXA5,-4.6,0.284
CD160,1.1,0.284
CEL,-6.2,0.284
CREB5,-1.3,0.284
DCTN4,2.4,0.284
NELL2,1.6,0.284
NFKBIL1,-1.1,0.284
PPFIBP2,3.9,0.284
PPM1M,1.5,0.284
SIRT6,-1.3,0.284
CAMKV,-7.4,0.286
CYLD,2.2,0.286
FASTK,-5.5,0.286
FURIN,2,0.286
HDAC5,3.4,0.286
LAMC3,3.7,0.286
OLIG1,2.3,0.286
PIGM,2.6,0.286
SLC32A1,-3.3,0.286
TSN,3.9,0.286
WRN,1.4,0.286
CDCA2,2.1,0.288
IFNB1,1.4,0.288
LEF1,1.8,0.288
PAPSS1,1.2,0.288
RBM6,-3.9,0.288
TEP1,1.6,0.288
TUBA8,-8.2,0.288
CD2AP,2.8,0.29
DIP2C,4.1,0.29
FGF23,1.1,0.29
IGFALS,5.5,0.29
MPG,2,0.29
KIF14,1.5,0.291
MEPCE,2.7,0.291
PDE4A,1.8,0.291
PEBP4,1.6,0.291
CACNA1G,3.5,0.292
EGFL6,2.8,0.292
EYA2,3,0.292
MAPK8,-5.7,0.292
MAPKAPK2,-4.4,0.292
MEF2C,-0.9,0.292
TAX1BP3,-1.1,0.292
DMTF1,2.3,0.293
DUSP10,-1.3,0.293
GAS2L3,2.8,0.293
IDI1,1.7,0.293
PDE6D,3.9,0.293
PLAGL2,2.2,0.293
RELN,1.7,0.293
SCPEP1,-2.6,0.293
ZEB1,1.4,0.294
ZFPM1,-2.3,0.294
PIM3,-7.2,0.295
RTN4,2.4,0.295
ACVR1B,-5.3,0.296
CDKN1B,-1.1,0.296
CSRNP1,1.4,0.296
DDX17,-2.5,0.296
NOV,1.2,0.296
NR2E3,3,0.296
VPS13B,3.4,0.296
GM10324,1.5,0.297
MTHFD2,-1,0.297
WNT2,1.7,0.297
CACNA1F,2.4,0.298
HTR3A,-7.3,0.298
LHFP,3.8,0.298
MTMR14,-7.5,0.298
THBS4,3.7,0.299
PTGDR,5.7,0.3
AMD2,1.5,0.301
CST3,2.5,0.301
CXCR1,-1.2,0.301
EFNB2,-6.1,0.301
EPHB1,-8.3,0.301
NLRC4,2.1,0.301
NME3,-5.6,0.301
PDK1,-8.8,0.301
PTPLAD2,3.7,0.301
ADNP,-3.2,0.302
HTR2B,1.6,0.302
KATNAL1,-6,0.302
NT5C1B,2.5,0.302
ALOXE3,1.4,0.303
CDKL1,-4.9,0.303
ERCC8,2.1,0.303
OSM,3,0.303
QPCT,-5.7,0.303
QPRT,-0.9,0.303
RNF213,1.3,0.303
TCF12,1.4,0.303
VSX1,3.7,0.303
BCL2A1B,3.2,0.304
DNAJC2,2.3,0.304
ERRFI1,4,0.304
PLCG2,3.2,0.304
POU2AF1,2.3,0.304
RAB9,-1,0.304
CLEC4A2,-1.2,0.305
DLG1,2.7,0.305
HSD3B2,-1.3,0.305
PARP4,1.1,0.305
SPIB,1.3,0.305
AIM1,2.2,0.306
ALPI,1.2,0.306
ARL3,-5.3,0.306
FBXL18,1.5,0.306
HTR6,1.9,0.306
PITX1,-4,0.306
WNK3,1.1,0.306
ANAPC7,2.6,0.307
SLC25A10,-0.9,0.307
2210018M11RIK,1.8,0.308
GM4975,2.8,0.308
NAP1L2,2.2,0.308
OTOP1,1.6,0.308
PPP1R3F,-3.3,0.308
PRKD2,-4.9,0.308
SULF1,2.7,0.308
UNG,1.8,0.308
CACNA1A,-1.2,0.309
KIT,2.2,0.309
MST1,1.6,0.309
NKX3-1,-1,0.309
SMOC1,1.6,0.309
TSX,1.9,0.309
UPP1,1.7,0.309
ZFP74,-3.6,0.309
ECSIT,-1.4,0.31
GOT1,3.1,0.31
SYTL4,-7.9,0.31
TNN,1.1,0.31
CLK1,-0.9,0.311
EGF,1.4,0.311
NR3C2,2.4,0.311
PFKFB3,-5.7,0.311
CYP19A1,1,0.312
SV2A,-4.3,0.312
BCL2L2,3.5,0.313
MKL1,1.2,0.313
SMAD6,3.6,0.314
TCP11,1.4,0.314
BHLHE22,2.2,0.315
EBF3,-0.7,0.315
EIF2AK1,-1.1,0.315
FOXR1,6.4,0.315
PCP4,1.6,0.315
VRK2,-4.5,0.315
ZMYM3,1.5,0.315
ACTR3B,1.8,0.316
ATXN10,3.1,0.316
E2F1,2.4,0.316
H2-AA,3.4,0.316
HOXA10,3.1,0.317
JUP,3,0.317
PTPN22,0.9,0.317
SASH1,1.9,0.317
TIPIN,1.5,0.317
UCP2,1.8,0.317
UHMK1,-9,0.317
ZBTB20,-2.4,0.317
3830406C13RIK,2.6,0.318
GRIN3B,-3.8,0.318
HMOX2,-5.6,0.318
HPCAL4,3.3,0.318
MIS12,2.2,0.318
PLA2G4A,1,0.318
SOCS1,2.2,0.318
UPF2,2.2,0.318
GM608,-1,0.319
GSK3B,-3.1,0.319
KANK1,2.6,0.319
TNR,1.2,0.319
VDAC3,-0.9,0.32
CD40LG,2.2,0.321
NFE2L3,-0.8,0.321
NRBP1,-6.4,0.321
CLIC6,1.6,0.322
EIF5A,-1.1,0.322
IGF2,1.2,0.322
KITL,2.1,0.322
NMBR,2.7,0.322
PKD1,1.3,0.322
SRSF11,-1.1,0.322
BCAS3,1.1,0.323
D10JHU81E,-8.2,0.323
HIST4H4,1.3,0.323
KLK10,1.6,0.323
PINX1,1.4,0.323
PPP1R8,2.1,0.323
ACOX1,-6.8,0.324
APP,3.2,0.324
ATP6V1G2,1.3,0.324
CIITA,4.2,0.324
HS2ST1,1.7,0.324
ID4,3,0.324
IL1RAPL1,1.7,0.324
RPS6KA5,1.4,0.324
SUZ12,4.4,0.324
ARHGEF40,4.3,0.325
BRSK1,-6.7,0.325
PARPBP,-4.2,0.325
CALR,-7.6,0.327
HIST1H3E,1.4,0.327
RASGRP1,1.6,0.327
TIGD2,-0.8,0.327
UBE2R2,2.6,0.327
VWA7,-0.8,0.327
A2M,2.3,0.328
FAM175B,1.7,0.328
TAOK1,-6.2,0.328
UCP3,1.1,0.328
VILL,1.8,0.328
CLP1,2.1,0.329
E2F7,1.8,0.329
GM13305,-6.1,0.329
IL11RA2,-6.1,0.329
TCEA2,1.1,0.329
TFPI2,3,0.329
ALKBH8,5,0.33
CACNA1D,-8,0.33
FEZF2,-0.9,0.33
LRP1B,1.5,0.33
MARK4,-6.2,0.33
PELO,-1,0.33
ZAP70,-2.1,0.33
CEACAM9,-3.3,0.331
CHD1L,-1.7,0.331
CTIF,-1.1,0.331
KCND3,-9,0.331
MYO3B,-7.8,0.331
PPP2R1B,-8.2,0.331
SLC16A6,2,0.331
ADAM15,1.3,0.332
ANXA10,-1.3,0.332
CCNA1,-0.8,0.332
CDIP1,0.9,0.332
CHRNA6,-7.1,0.332
FHIT,3,0.332
GRIA2,-7.8,0.332
SH3BP4,1.4,0.332
CGREF1,1,0.333
DNAJA4,3.4,0.333
ID2,1.9,0.333
LAMTOR3,-0.8,0.333
MYLK3,-7.6,0.333
CHST7,1.4,0.334
FANCA,-0.8,0.334
GLTP,-3.6,0.334
GPR158,2.2,0.334
LYAR,4.3,0.334
MSN,1.9,0.334
PRDM8,1.9,0.334
RBM18,-0.9,0.334
ZFP616,4.7,0.334
BCL2L14,1.6,0.335
GATA1,-3.9,0.335
NTNG1,-1.8,0.335
TPM1,1.7,0.335
VIPAS39,1.3,0.335
VLDLR,1.2,0.335
AK7,2.1,0.336
CDH16,-2.4,0.336
FANCL,2.5,0.336
NBR1,1.8,0.336
REG4,1.2,0.336
RIPPLY2,1.3,0.336
TFPI,2.4,0.336
UBR5,2,0.336
FZD10,1.1,0.337
HOOK1,3.4,0.337
MALT1,2.5,0.337
NXF3,-1,0.337
ABCA6,1.4,0.338
AKAP2,1.9,0.338
BASP1,-0.9,0.338
EHHADH,-8,0.338
PKIA,-4.6,0.338
PPP1CA,-8.4,0.338
SRRT,2.6,0.338
TBX6,1.5,0.338
5-Sep,1.6,0.339
CHSY3,1.5,0.339
GTF2H1,2.9,0.339
INSRR,3.9,0.339
LZTS2,1.9,0.339
MBL2,-3.1,0.339
MCM7,2.4,0.339
SKP1A,2,0.339
TENM3,1.2,0.339
TLR8,-4.9,0.339
BTG1,2,0.34
CASR,-1.2,0.34
DGKG,-6.4,0.34
NEK3,-4.6,0.34
WISP2,2.2,0.34
APOBEC4,1.1,0.341
DIP2B,-1.3,0.341
DLX4,-4.1,0.341
HMGB2,3.4,0.341
KCNK1,-6.3,0.341
KDM5B,-1,0.341
ZBTB26,-2.4,0.341
CDK5R2,-1.5,0.342
CYP3A44,-6.3,0.342
FUBP1,-5.5,0.342
KAT5,-1,0.342
NAT14,-0.7,0.342
NTNG1,1.3,0.342
PRKAA2,-8,0.342
UOX,3.1,0.342
ATOH7,1.1,0.343
LY86,2,0.343
GSTA2,-8.1,0.344
MMP2,2.2,0.344
AHCYL2,2.6,0.345
CD3G,1.9,0.345
CXCR4,2,0.345
DNMT3A,1.7,0.345
FAM110B,1.8,0.345
PRKAB2,-6.5,0.345
SMEK2,2.4,0.345
CADM1,2.9,0.346
FN1,1.5,0.346
POLR2M,-7.3,0.346
TTC8,1.6,0.346
DEF6,-2.2,0.347
RTF1,-0.9,0.347
SH2B2,2.1,0.347
SPIN2F,0.9,0.347
UPK3A,1.7,0.347
EIF6,-1,0.348
GLYAT,-1,0.348
MCAT,-0.7,0.348
PPARGC1B,1.6,0.348
PPP1R3D,-5.7,0.348
SERPINE1,1.4,0.348
ANPEP,1.4,0.349
APTX,1.9,0.349
FICD,1.6,0.349
GALNS,1.2,0.349
MACROD2,1.4,0.349
WBP4,1.9,0.349
YTHDC2,2.9,0.349
AGTR2,-7,0.35
DSTYK,-1,0.35
HDAC4,1,0.35
JKAMP,1.4,0.35
ZFAND3,1.5,0.35
AR,1.7,0.351
COL3A1,2.9,0.351
DNM1,1.8,0.351
TERF2IP,1.3,0.351
ACP6,-4.1,0.352
BTG3,2.3,0.352
CCNE1,2.3,0.352
CDK16,1.3,0.352
GLRA2,-6.4,0.352
GP9,1.2,0.352
PIK3C2G,1.8,0.352
SLC7A11,-3.6,0.352
AADAT,1.5,0.353
BACH1,-0.7,0.353
PLA2G6,-3.4,0.353
ACPP,-6.2,0.354
ALG12,3.3,0.354
CXX1A,0.9,0.354
CXX1B,0.9,0.354
KLF14,-0.9,0.354
MIIP,-0.9,0.354
TARBP2,2.3,0.354
ZFP777,5.8,0.354
COL4A3,1.2,0.355
GM22,-3.7,0.355
NRBF2,-4.4,0.355
PRMT2,1.1,0.355
RAB33A,3.5,0.355
THTPA,2.3,0.355
CD209E,1.3,0.356
H2AFB2,-2.2,0.356
ACO2,1.2,0.357
ATRAID,2.5,0.357
BMF,1.9,0.357
BPHL,-6.8,0.357
LMX1B,-3,0.357
MCM3AP,-0.8,0.357
PSTK,-1,0.357
PTHLH,2.5,0.357
SKA1,-1,0.357
ZSCAN30,-3.4,0.357
GALNTL5,1.8,0.358
ITPR1,1.1,0.358
PPM1J,1.6,0.358
SLC12A6,1.3,0.358
TM6SF2,2.8,0.358
CST8,3.1,0.359
LSM14A,2.5,0.359
NPSR1,-7.1,0.359
OAZ1,1.9,0.359
PIGN,1.3,0.359
PPP1R16B,3.3,0.359
TAC2,1.5,0.359
TAF9,2.8,0.359
TRPV1,-6.9,0.359
ANGPT1,-0.7,0.36
FFAR1,-6.6,0.36
VCP,1.8,0.36
ABTB1,1.7,0.361
ERO1LB,-7.9,0.361
GLRA3,-5.6,0.361
PSCA,2.5,0.361
TMEM123,2.2,0.361
ANKRD33B,-0.8,0.362
DGKD,-5.4,0.362
ITGB2,1.2,0.362
LRRC41,1,0.362
USP12,2.8,0.362
DCC,1,0.363
OLFR218,-0.7,0.363
PPM1F,-0.8,0.363
ADAM23,-0.9,0.364
ATP4A,-0.9,0.364
FES,1.1,0.364
KCNK6,1.5,0.364
MAP3K15,2.3,0.364
MKL2,-5.7,0.364
NDUFA8,-0.9,0.364
PABPN1L,3.6,0.364
PIP5K1B,-5.6,0.364
RDH12,-7.9,0.364
A530054K11RIK,3.4,0.365
ADRA1A,-1.1,0.365
AFMID,1.5,0.365
CEP55,2.3,0.365
MOB3B,1.3,0.365
NOM1,1.8,0.365
RAB25,1.2,0.365
TRPV2,1.6,0.365
VEGFC,1.1,0.365
HELZ,-4.7,0.366
KCNQ2,1.4,0.366
ZC3H4,-0.8,0.366
BUB1,-7.8,0.367
CHKB,2.1,0.367
ELANE,-6.7,0.367
HOXC5,-3.5,0.367
NPR1,-6.5,0.367
PCK1,-7.5,0.367
SARNP,2.2,0.367
TEX261,1.5,0.367
TIMM17B,1.3,0.367
ABCD2,4,0.368
CSF1,1.5,0.368
TRPC5,2.1,0.368
VRK3,-0.8,0.368
CD86,-0.9,0.369
CSDE1,1.4,0.369
CUL5,4.6,0.369
EEF1E1,-0.8,0.369
NR1I3,-5.8,0.369
PAPD7,-0.9,0.369
PLD1,1.5,0.369
SIRPA,2.1,0.369
SLC19A3,-7.3,0.369
WDR12,-1,0.369
GLI1,3.1,0.37
GSK3A,-5.7,0.37
IFNGR1,-5.1,0.37
LRAT,-7.7,0.37
PPA1,1.8,0.37
AICDA,1.7,0.371
CDCA5,2.5,0.371
CDH20,1.7,0.371
EPHA1,-0.7,0.371
EPHA5,4,0.371
HTATIP2,2.7,0.371
IRX2,1.9,0.371
KCNH7,-1,0.371
PRDM5,1.5,0.371
PRR16,1.7,0.371
PURG,-0.7,0.371
AVPI1,0.9,0.372
DOCK9,1.1,0.372
HOXB3,-2.9,0.372
MGAT4A,1.8,0.372
NAP1L5,-0.6,0.372
NR4A2,2.1,0.372
CXCL1,-0.8,0.373
NR1H2,1,0.373
NUMA1,1.5,0.373
PGK2,-8.2,0.373
CUL3,1.7,0.374
ELF4,2.2,0.374
IL2RG,-6.4,0.374
LHCGR,-7.6,0.374
MAGEH1,0.9,0.374
MAN2A1,-6.4,0.374
NSUN6,-0.7,0.374
RYBP,1.3,0.374
TXNDC12,-1,0.374
ZFP281,2.2,0.374
BBOX1,2.8,0.375
CCRN4L,-3.6,0.375
CTGF,1.4,0.375
GSS,-8.2,0.375
HPN,-4.5,0.375
INSC,0.9,0.375
PHC2,0.9,0.375
ROCK2,-1,0.375
TGFB1I1,2.5,0.375
TNK2,1.3,0.375
CNOT6L,1.3,0.376
MYL6B,-0.9,0.376
NCAPH,1.2,0.376
NPM1,1.7,0.376
PAK6,-0.8,0.376
ZFP92,4.7,0.376
ENTPD6,1.7,0.377
MTF2,-0.9,0.377
MXD4,-2.9,0.377
RAC3,2.1,0.377
KLK1B3,2.7,0.378
MAPK8IP1,-6.6,0.378
NAV3,2.5,0.378
SALL1,-3.9,0.378
SERTAD3,-3.8,0.378
SULT2A3,-0.7,0.378
VAV1,1.5,0.378
ZFP276,-1.3,0.378
CCDC32,1.7,0.379
DDX4,1.1,0.379
PGM1,1.1,0.379
SCGB1A1,2.7,0.379
TNFSF13B,-5.1,0.379
WDR37,1.7,0.379
WRNIP1,1.9,0.379
DAB2,3.7,0.38
GABRA4,-0.7,0.38
GRHPR,1.3,0.38
MAPK3,5.8,0.38
PANK1,3.5,0.38
TCP10A,1.4,0.38
YES1,-6.7,0.38
CKS1B,-0.6,0.381
FKBP9,1.9,0.381
GABRA5,-0.9,0.381
ITM2A,1.6,0.381
MUTYH,1.1,0.381
NSMCE4A,-0.9,0.381
PRDM4,2.5,0.381
ZFP235,-6.3,0.381
5730455P16RIK,1,0.382
CLIC5,0.9,0.382
DUSP9,1.2,0.382
ENPP4,1,0.382
OLFM3,1.4,0.382
POLR3GL,1.4,0.382
SDCCAG8,1.2,0.382
SUFU,2.7,0.382
UCKL1,-8,0.382
ALOX15,1.2,0.383
NUDC,2.1,0.383
PPIG,-0.9,0.383
TNFAIP2,0.9,0.383
AKR1D1,1.2,0.384
CAMK2G,2.1,0.384
CCDC6,2.3,0.384
ABL2,-0.7,0.385
DMC1,2.1,0.385
GLIS2,-0.7,0.385
HES3,1.2,0.385
HP1BP3,5.4,0.385
SESN2,1.1,0.385
DEB1,1.7,0.386
GM14326,-0.8,0.386
MTL5,2,0.386
NYX,1.2,0.386
PREX2,-0.7,0.386
RPS6KA4,1.1,0.386
ARID5B,1.5,0.387
GLTSCR2,-0.8,0.387
GPS1,3,0.387
PTPN14,-7.4,0.387
TARDBP,-1,0.387
TOP2B,-0.8,0.387
UCK1,1,0.387
ANXA4,2.8,0.388
IL4,2.1,0.388
PLA2G2E,-1.1,0.388
PTK2B,-3.5,0.388
RP1L1,2.7,0.388
TBX5,1,0.388
TFF3,2.4,0.388
DACH1,-0.7,0.389
EDA2R,1.9,0.389
GPLD1,1.5,0.389
NT5M,-3.4,0.389
RAD50,1.7,0.389
ASCL3,-4.3,0.39
CCR1,1,0.39
CPA1,-0.8,0.39
FCGR2B,0.9,0.39
MYOD1,2.7,0.39
NAB1,-0.8,0.39
TPST1,1.2,0.39
CTPS,2.6,0.391
HAL,-0.8,0.391
INHA,2.7,0.391
LARP4,-0.7,0.391
TLL1,1.2,0.391
TLR7,1,0.391
TMEFF2,2.2,0.391
UROC1,1.2,0.391
DIRAS1,2.3,0.392
GP1BA,-8.2,0.392
IFNGR2,-7.9,0.392
LPP,0.9,0.392
PFKFB4,-5,0.392
THRSP,1.3,0.392
NACA,1.4,0.393
RIMS2,1.2,0.393
TNNC2,1.9,0.393
FAIM,-1,0.394
ICK,-6.7,0.394
PGP,-0.7,0.394
TLR6,-0.7,0.394
CNTN4,2.6,0.395
HIP1,0.9,0.395
HOXC12,-1,0.395
IREB2,0.9,0.395
PSD3,1.7,0.395
SFSWAP,-1,0.395
SOWAHD,1.6,0.395
BAX,2,0.396
DUSP4,1,0.396
RET,-6.7,0.396
SMURF1,2.2,0.396
STK31,-6.2,0.396
TMPRSS11A,1.7,0.396
TUBA4A,0.9,0.396
CDC37L1,2.1,0.397
GAS2L1,1,0.397
HNF1A,0.9,0.397
MET,0.9,0.397
RGS7,3.1,0.397
RP9,-4.8,0.397
VGLL1,-0.7,0.397
GTF3C4,1.5,0.398
6-Sep,1.2,0.399
EHMT1,1.2,0.399
NR2E1,4.3,0.399
PRUNE2,2.7,0.399
SPHK2,-5.7,0.399
TICAM1,-0.6,0.399
UBA3,1.6,0.399
ZFP1,-4.6,0.399
ABLIM2,1.4,0.4
CHST1,1.4,0.4
ALDH5A1,-0.8,0.401
LAMA2,0.9,0.401
TAC1,1.8,0.401
THY1,2.2,0.401
AREG,1,0.402
CDC26,-0.8,0.402
D430042O09RIK,-0.9,0.402
DAPK1,-0.9,0.402
FIGLA,1.1,0.402
GALNT6,1.2,0.402
NDUFB6,-0.8,0.402
RAD54L,2,0.402
TCEA3,1.9,0.402
BCL2L12,3.4,0.403
GSTZ1,0.9,0.403
HELT,-4.1,0.403
MCRS1,1.2,0.403
ARPC5,1.6,0.404
NUDCD3,2,0.404
RASGRF1,3,0.404
VAX1,1.9,0.404
XRCC5,-0.8,0.404
ZFP622,1.6,0.404
ALX1,-4,0.405
ANKRD17,-0.6,0.405
ATF3,0.9,0.405
GM14308,-0.7,0.405
GM14434,-0.7,0.405
GM2026,-0.7,0.405
GM4724,-0.7,0.405
PIK3CA,-0.6,0.405
TFAP2A,2.5,0.405
VMN2R104,-0.8,0.405
ADCK3,-8.2,0.406
GK2,-6.7,0.406
HIVEP2,3.1,0.406
PPP1R1A,-5.2,0.406
ARIH2,-0.8,0.407
BCL11B,1,0.407
PAX7,1,0.407
SMARCA2,1.7,0.407
SPRYD3,-6.8,0.407
ARHGAP25,1.9,0.408
IKBKE,-8.9,0.408
PLXND1,0.9,0.408
DAZL,-0.7,0.409
GLRX2,-6.7,0.409
GM5483,-0.7,0.409
JMY,2.1,0.409
RCOR1,-0.6,0.409
TBX1,0.9,0.409
ZFP160,-0.5,0.409
ASGR2,-4.5,0.41
CHURC1,2.8,0.41
CUL4A,2.9,0.41
TRP73,1,0.41
BMPR1A,-0.7,0.411
NRL,1.6,0.411
TPMT,3.1,0.411
DBX2,2.5,0.412
FAM118A,0.9,0.412
MAPKBP1,-0.8,0.412
MRO,-0.6,0.412
TRPC3,1.8,0.412
WBP1,1.2,0.412
WHSC1,-0.5,0.412
ACADS,3.5,0.413
CEP76,-1.1,0.413
CPT1B,1.8,0.413
CTSF,-5.1,0.413
DDX10,-1.1,0.413
EGR1,-0.6,0.413
EIF5B,-1.1,0.413
EMP2,1.2,0.413
EVX1,2.3,0.413
EXOSC8,-1.1,0.413
GINS2,-1.1,0.413
GM4836,-1.1,0.413
HK3,-0.6,0.413
IL10RB,1.5,0.413
ILF2,-1.1,0.413
MCM5,-1.1,0.413
NASP,1.5,0.413
NHEJ1,-1.1,0.413
PLCB3,3.8,0.413
POLE3,-1.1,0.413
PPP1R7,-1.1,0.413
QK,-0.6,0.413
RIOK1,-1.1,0.413
RIOK2,-1.1,0.413
RNASE4,-1.1,0.413
SAE1,-1.1,0.413
TPP2,2,0.413
TPT1,1.5,0.413
WDR36,-1.1,0.413
YARS,-1.1,0.413
YIPF3,-1.1,0.413
ALDH3A1,-8.3,0.414
BRAT1,0.8,0.414
DERA,3.7,0.414
EID1,1.1,0.414
EPHB4,-6.6,0.414
PDE4DIP,1.3,0.414
TAL1,1,0.414
CDCA3,1.4,0.415
LGALS3BP,2.4,0.415
MED7,1.1,0.415
STK17B,-0.9,0.415
WBSCR17,1.5,0.415
ACY3,1.9,0.416
ADCY2,3.3,0.416
ATP5O,-7.1,0.416
GADD45GIP1,1.3,0.416
MAGI2,0.8,0.416
PHPT1,1.9,0.416
RASD1,1.5,0.416
SSH2,-5.9,0.416
THBS1,4,0.416
CDK5RAP2,-0.8,0.417
DMBX1,1.1,0.417
GABRA1,-6.9,0.417
HIST1H2BP,1.9,0.417
RAB11A,1,0.417
XLR3C,1.5,0.417
