Symbol,casTLE_Effect,pvalue
Ccz1,-0.7,0.509
Cdipt,-0.7,0.509
Cmtm3,0.8,0.509
Dnmt1,-0.7,0.509
Fgf8,1.9,0.509
Gtf2b,-0.7,0.509
Ifna5,0.5,0.509
Ighv6-5,-5.7,0.509
Mcpt9,2.2,0.509
Pnma5,1.1,0.509
Psenen,-0.7,0.509
Rad51,-0.7,0.509
Rnf8,-0.7,0.509
Ryk,1.6,0.509
Slc4a1,3.1,0.509
Smurf1,0.5,0.509
Trim28,-0.7,0.509
Wnt2,-0.4,0.509
Zfp410,-2.3,0.509
ENSMUSG00000075180,0.4,0.509
Adcy8,0.9,0.51
Asb3,2.5,0.51
BC037034,-0.4,0.51
Btbd16,0.6,0.51
Dgkg,-0.4,0.51
Ell,0.6,0.51
Fam162a,-7.2,0.51
Gas1,-0.4,0.51
Gm10037,1.5,0.51
Gm14548,1.4,0.51
Haspin,-2.4,0.51
Mtch1,0.5,0.51
Nlrc4,0.5,0.51
Pdzd7,2.1,0.51
Pum1,7.1,0.51
Rho,1.4,0.51
Ropn1,2.6,0.51
Smyd1,10.7,0.51
Sst,-0.6,0.51
Tdgf1,-0.3,0.51
Thoc1,1.6,0.51
Tmem173,-7,0.51
Tmprss3,1.6,0.51
Tom1,0.7,0.51
Usp1,-0.5,0.51
Zfp385c,2.1,0.51
ENSMUSG00000091964,-0.4,0.51
4931428F04Rik,-0.6,0.511
4932414N04Rik,0.4,0.511
BC025920,-2.4,0.511
Casp12,-0.2,0.511
Cntn5,0.6,0.511
Egln2,-0.7,0.511
Gap43,0.8,0.511
Htt,1.6,0.511
Mgat4c,1.2,0.511
Mia,-0.3,0.511
Pard6a,0.9,0.511
Pde6c,0.8,0.511
Rab3c,2.5,0.511
Rfx7,1.1,0.511
Rhox2h,-0.2,0.511
Sec14l1,-0.9,0.511
Spata2l,2.1,0.511
Spata32,-0.3,0.511
Sprr2h,3.5,0.511
Bmp2k,-3.4,0.512
Car4,-0.4,0.512
Dhrs1,1.9,0.512
Emc10,-0.5,0.512
Eomes,6.7,0.512
Ffar2,1.8,0.512
Fryl,0.3,0.512
Ifi44,1.5,0.512
Insm1,-2.4,0.512
Ly6i,0.6,0.512
Mup13,-0.2,0.512
Mup16,-0.2,0.512
Mup19,-0.2,0.512
Mvb12b,0.8,0.512
Olfr1126,0.4,0.512
Pcdh9,0.7,0.512
Plxnd1,1,0.512
Rit1,-0.4,0.512
Rragb,1.9,0.512
Slc51a,1.8,0.512
Stxbp6,2.6,0.512
Tdrd12,-0.9,0.512
Tlr3,0.7,0.512
Ttc30b,1.6,0.512
Ttc37,-5.2,0.512
Wdr83,-0.7,0.512
Zzz3,2.3,0.512
E030018B13Rik,-10.1,0.513
Garem1,-0.3,0.513
Gm9991,-5.2,0.513
Mcf2,1.2,0.513
Myo1h,1.6,0.513
Mzf1,1,0.513
Osm,0.5,0.513
Pramef12,1.8,0.513
Acvr1c,-0.5,0.514
Aqp5,0.8,0.514
Cox10,3.4,0.514
Etv3,2.2,0.514
Gm13078,0.5,0.514
Gm9637,1.8,0.514
Nyap2,0.8,0.514
Ppl,-2.6,0.514
Ppp1r9a,-0.5,0.514
Proc,-0.6,0.514
Prr9,1.8,0.514
Rsl1,-0.2,0.514
Scgb2b27,2.5,0.514
Srek1,3.4,0.514
Tnfrsf4,-0.5,0.514
Trip11,0.7,0.514
Vav2,-0.4,0.514
Arap2,-2.2,0.515
Chrna4,-2.5,0.515
D930020B18Rik,1.2,0.515
Dnajc10,0.9,0.515
Gdf7,1.6,0.515
Gm17333,-1.1,0.515
Palm,3.9,0.515
Pdss1,2,0.515
Pkp2,1.6,0.515
Rictor,-0.5,0.515
Slc24a5,0.5,0.515
Spats2,2.4,0.515
Tspan11,0.5,0.515
Yap1,-2.5,0.515
ENSMUSG00000097273,1.5,0.515
Aldoart1,-0.3,0.516
Bace1,-0.4,0.516
Cd48,-0.5,0.516
Col6a3,-0.5,0.516
Cyp26a1,0.7,0.516
Fam163a,0.6,0.516
Fam221a,-0.9,0.516
Fbf1,3.8,0.516
Fbxw4,-0.8,0.516
Gm128,2,0.516
Gm21586,-0.3,0.516
Gm21953,-0.3,0.516
Gm5771,-0.3,0.516
Klhl32,-0.9,0.516
Lonrf2,-1.8,0.516
Mef2c,-0.4,0.516
Olfr1323,-0.3,0.516
Olfr1472,-0.3,0.516
Olfr30,-0.3,0.516
Pym1,2,0.516
Rnase13,0.7,0.516
Sval2,-0.2,0.516
Tmem107,-0.6,0.516
Wfdc11,0.8,0.516
ENSMUSG00000057299,-0.2,0.516
ENSMUSG00000093881,-0.3,0.516
2310003L06Rik,2.5,0.517
Ap5s1,1.2,0.517
Azin2,2.9,0.517
Brinp2,1.5,0.517
Calr4,2.4,0.517
Ccdc6,-0.4,0.517
Dbi,-3,0.517
Erg,-0.6,0.517
Fam83g,1.6,0.517
Krt33b,-3.2,0.517
Lin7b,0.7,0.517
Lingo2,0.6,0.517
Ly6l,-0.4,0.517
Mroh2b,1.8,0.517
Mrpl12,-0.9,0.517
Olfml2b,2.7,0.517
Olfr656,2.5,0.517
P3h3,-1.1,0.517
Pi4k2b,0.5,0.517
Pigs,-0.4,0.517
Riiad1,1.3,0.517
Sult6b2,0.4,0.517
Trhr2,1.4,0.517
Vsig1,0.5,0.517
Zfp157,0.9,0.517
ENSMUSG00000094984,-1.4,0.517
ENSMUSG00000095611,-1.4,0.517
ENSMUSG00000096543,-1.4,0.517
ENSMUSG00000096892,-1.4,0.517
1700034J05Rik,0.8,0.518
BC106179,2.1,0.518
Cks1brt,1.4,0.518
Cst9,0.8,0.518
Ddr1,0.6,0.518
Dnaaf3,2,0.518
E2f2,1.7,0.518
Fabp2,2.4,0.518
Fam13a,2.3,0.518
Fcer2a,0.8,0.518
Ikbip,2.4,0.518
Neurod1,4.1,0.518
Nln,-2.2,0.518
Olfr1024,0.3,0.518
Olfr1288,0.4,0.518
Pde6b,-5.7,0.518
Por,-0.8,0.518
Rgs3,-4.1,0.518
Riok1,-0.8,0.518
Rnf138rt1,0.4,0.518
Slc4a7,-0.6,0.518
Tbx1,-0.3,0.518
Tmem161a,0.8,0.518
6030458C11Rik,2.1,0.519
Catsperz,1.8,0.519
Ccr9,0.8,0.519
Cct7,1.5,0.519
Cry2,-1.9,0.519
Ctf1,-0.6,0.519
Deaf1,-0.6,0.519
Foxr1,4.9,0.519
Gm6803,2.5,0.519
Olfr112,-2.5,0.519
Olfr701,-1.1,0.519
Pla2g4c,0.8,0.519
Ptgds,-1.5,0.519
Ptprb,1,0.519
Slc4a8,-0.4,0.519
Slc6a2,-0.6,0.519
Sumf1,-0.9,0.519
Tpte,-1.3,0.519
Vmn2r88,0.5,0.519
Wdr35,2,0.519
Zfand1,0.5,0.519
A130010J15Rik,1.9,0.52
Col2a1,-0.8,0.52
Dda1,0.9,0.52
Ddx58,-0.8,0.52
Fermt1,-3.3,0.52
Filip1l,-0.8,0.52
Gm11563,-0.3,0.52
Gm6327,-0.2,0.52
Greb1,1.4,0.52
Il12b,-0.3,0.52
Mmp12,-0.8,0.52
Nsf,-4.3,0.52
Nudt19,1,0.52
Olfr491,0.4,0.52
Olfr784,0.9,0.52
Oxnad1,0.9,0.52
Ppp2r2b,0.6,0.52
Pvalb,0.6,0.52
Rnf11,0.2,0.52
Rpp25l,-0.8,0.52
Ssr3,1.5,0.52
Tnr,0.7,0.52
ENSMUSG00000029333,-0.3,0.52
Cdkal1,2.5,0.521
Cep135,0.7,0.521
Drc3,4.1,0.521
Gm8247,0.6,0.521
Hsd17b13,1.8,0.521
Lsmem1,-0.7,0.521
Olfr1168,0.6,0.521
Olfr1513,-0.2,0.521
Olfr709-ps1,3.3,0.521
Pp2d1,3.4,0.521
Rpl36al,1.5,0.521
Sirt4,1,0.521
Sla,-0.8,0.521
Sorbs3,3.7,0.521
Spink10,0.6,0.521
Stard6,4.1,0.521
Stoml2,2.8,0.521
Swap70,-0.6,0.521
Tbc1d10c,1.2,0.521
Usp17le,0.4,0.521
Xiap,0.6,0.521
ENSMUSG00000096540,0.6,0.521
Camk1d,-3.4,0.522
Cda,-0.9,0.522
Col3a1,-0.4,0.522
Gm20939,-1.3,0.522
Il20rb,-1.5,0.522
Nckap5l,-0.8,0.522
Olfr1241,-0.4,0.522
P2rx6,0.3,0.522
Reep1,-4.5,0.522
Spag9,-2.5,0.522
Vamp8,0.5,0.522
Wdr44,-3.3,0.522
4930550C14Rik,2.7,0.523
Cdyl,-0.9,0.523
Chek2,-3.1,0.523
Cldn24,1.4,0.523
Emsy,0.6,0.523
Gabrq,-1.5,0.523
Gpr33,-0.2,0.523
Hsd17b7,-4.3,0.523
Ifitm3,4,0.523
Kctd20,1.1,0.523
Kif3b,0.5,0.523
Lyrm1,0.9,0.523
Map3k6,-1,0.523
Mcrip2,-1.3,0.523
Mroh1,1.9,0.523
Nemp1,1.5,0.523
Pld3,0.8,0.523
Plekhf2,4,0.523
Sgtb,1.5,0.523
Thop1,4.1,0.523
Tmem11,-0.6,0.523
Tor3a,-0.9,0.523
Tymp,0.8,0.523
Usp48,1.5,0.523
Zfp983,-5.2,0.523
ENSMUSG00000021206,2.2,0.523
Adgre5,1.5,0.524
Akr1b3,-0.6,0.524
Bbs1,-1,0.524
Cfap73,1.1,0.524
Cpt2,0.6,0.524
Cyp4v3,-0.9,0.524
Enpp7,-1.3,0.524
Gm10645,-6,0.524
Hypk,-0.8,0.524
Kcnh5,-3.4,0.524
Lamb1,1.2,0.524
Lman1,-2.8,0.524
Mansc1,-0.4,0.524
Nenf,1.9,0.524
Olfr427,-0.3,0.524
Olfr464,1.8,0.524
Ppp4r2,-0.4,0.524
Reg3g,0.8,0.524
Tfpi2,0.6,0.524
Tspyl1,-0.3,0.524
Ttc9b,2.6,0.524
Ube2d2a,0.8,0.524
Vmn2r57,0.3,0.524
Zfp667,-1.8,0.524
ENSMUSG00000079254,0.7,0.524
1810009A15Rik,1.7,0.525
Ak2,-7.5,0.525
Cd200r1,1.8,0.525
Dnmt3l,-1,0.525
Drp2,1.6,0.525
Efna1,0.9,0.525
Epb41l5,-0.5,0.525
Ero1lb,-0.5,0.525
Fkbp1b,1.5,0.525
Gm17190,-3.2,0.525
Gm9758,1.3,0.525
Irx3,1.4,0.525
Lmf1,1.5,0.525
Olfr1271,-5.3,0.525
Pkp4,-4.1,0.525
Svop,-3.7,0.525
Tspan1,0.5,0.525
Upk3b,0.7,0.525
Vstm2b,0.8,0.525
5430402E10Rik,-0.3,0.526
Arhgdig,-0.6,0.526
Barx2,-0.8,0.526
Cdadc1,0.7,0.526
Copg2,1.6,0.526
Coq8b,-2.9,0.526
Dio3,-1.8,0.526
E4f1,-0.3,0.526
Ephb6,-0.9,0.526
Fktn,-1.5,0.526
Foxl2,1.1,0.526
Gm10288,2.5,0.526
Gm14025,-0.2,0.526
Gramd3,1.8,0.526
Higd1c,2.7,0.526
Ipo7,3.3,0.526
Lgi1,-0.3,0.526
Maea,-0.4,0.526
Mapkapk5,0.7,0.526
Omp,0.7,0.526
Peg10,4.1,0.526
Pigq,1,0.526
Ptprz1,-0.5,0.526
Rcor3,0.3,0.526
Sp8,-1.8,0.526
Usp6nl,1.8,0.526
ENSMUSG00000095254,-0.2,0.526
1700021P04Rik,-3.7,0.527
Aaed1,1.8,0.527
Arrb1,2.4,0.527
Cdnf,1.8,0.527
Cldn7,0.6,0.527
Entpd8,0.3,0.527
Erc2,1.3,0.527
Gm9112,1.7,0.527
Ifit2,1,0.527
Mybl2,-0.5,0.527
Olfr1008,-10.2,0.527
Pgp,-1.8,0.527
Rax,-1.8,0.527
Sdccag3,1.8,0.527
Slamf6,-1.3,0.527
Slc38a10,3,0.527
Snx25,1.8,0.527
Tra2a,4.3,0.527
Tsc22d1,0.6,0.527
Zfp112,1.8,0.527
Adam32,2.4,0.528
C2cd4c,1.8,0.528
Coq3,-3.7,0.528
Fam160a1,1.8,0.528
Frmd4b,0.8,0.528
Gm2163,2.5,0.528
Hoxb5,-0.7,0.528
Letm1,-0.5,0.528
Mypn,0.9,0.528
Nob1,1.4,0.528
Olfr1402,0.6,0.528
Orm1,-0.3,0.528
Plac1,1.8,0.528
Sdc2,-0.4,0.528
Srcin1,2,0.528
Tcfl5,-3.7,0.528
2810403A07Rik,-2.9,0.529
A730018C14Rik,1.9,0.529
Camsap3,1.8,0.529
Capn11,-0.6,0.529
Epb41l2,-4,0.529
Epo,0.6,0.529
Fcho1,-0.7,0.529
Gm10710,2.5,0.529
Gmeb1,-1.6,0.529
Hnf4g,-7.2,0.529
Lce3b,2.6,0.529
Ltf,-0.7,0.529
Ndufab1,1.1,0.529
Nlgn1,-1.2,0.529
Olfr582,1.1,0.529
Olfr902,-10.1,0.529
Pcdhb20,-0.3,0.529
Ptprm,-0.4,0.529
Rbbp8,-0.6,0.529
Rgs1,-0.3,0.529
Rxrg,1.4,0.529
Zbtb37,1.3,0.529
Zfp3,10.9,0.529
6430503K07Rik,1.7,0.53
Adcyap1,-0.4,0.53
Alk,-0.3,0.53
Apol10a,0.5,0.53
Atp13a5,-0.2,0.53
Brip1,-0.3,0.53
Ccdc39,1.4,0.53
Chchd6,4.2,0.53
E2f4,-0.4,0.53
Emc7,-1.3,0.53
Fam199x,0.7,0.53
Gm11541,-1.5,0.53
Hsd11b1,-0.4,0.53
Hspb8,0.9,0.53
Ifna9,-0.4,0.53
Kbtbd4,-0.9,0.53
Lrrc73,-0.3,0.53
Mfhas1,2.5,0.53
Mmp20,-1,0.53
Pcbp4,-0.4,0.53
Pxmp2,-0.4,0.53
Rxra,1.4,0.53
Taco1,-3.4,0.53
Zbtb42,1.1,0.53
Zdhhc19,1.4,0.53
Akap11,-0.7,0.531
Dnase2a,-1.3,0.531
Fgd5,-1.3,0.531
Gm10610,-1.1,0.531
Gm10845,-5.2,0.531
Nat8f3,0.3,0.531
Olfr688,-0.2,0.531
Prrc2b,2.2,0.531
Rabl6,1.7,0.531
Rnase4,-0.7,0.531
Sec16b,0.8,0.531
Sh3bgrl2,1.7,0.531
Slf2,1.7,0.531
Tas2r105,0.8,0.531
Trav16,1.4,0.531
Tspan9,-0.8,0.531
Usp24,1.2,0.531
1700019D03Rik,1.7,0.532
Agtr1b,0.4,0.532
Calb2,-0.4,0.532
Cpb2,-0.6,0.532
Cys1,-0.4,0.532
Fam189a1,0.7,0.532
Fam19a4,-0.4,0.532
Gm5493,-5.6,0.532
Gnpnat1,1.4,0.532
Gpc5,-0.4,0.532
Grip1,-0.9,0.532
Gsg1l,-0.4,0.532
Ighv7-4,-3.5,0.532
Iqcj,-0.4,0.532
Mrps28,1.4,0.532
Npy4r,0.4,0.532
Olfr1505,-0.4,0.532
Olfr187,-0.4,0.532
Olfr631,-0.4,0.532
Olfr729,-0.4,0.532
Olfr91,-0.4,0.532
Pcdh12,-0.4,0.532
Prrt4,1.1,0.532
Pttg1,-3.4,0.532
Rbfa,0.8,0.532
Smtnl1,1.7,0.532
Tmem215,-0.4,0.532
Tmem79,-0.4,0.532
Trbv10,-5.2,0.532
ENSMUSG00000055396,1.9,0.532
ENSMUSG00000090425,1,0.532
Ctxn3,-0.2,0.533
Eme1,-0.4,0.533
Fnbp4,-0.8,0.533
Fnd3c2,-6.6,0.533
Gm17657,-0.2,0.533
Hspbp1,1,0.533
Hykk,-0.8,0.533
Klc3,-0.8,0.533
Krt14,-3.7,0.533
Lcn3,-0.2,0.533
Mul1,1.8,0.533
Olfr1322,-0.2,0.533
Prss27,-0.6,0.533
Rgcc,-0.4,0.533
Rsu1,-0.9,0.533
Scamp2,-0.9,0.533
Sh3bgr,-0.2,0.533
Arf6,1,0.534
Atg101,-8.2,0.534
Atp13a4,0.7,0.534
Fam3a,-0.3,0.534
H6pd,-0.6,0.534
Il18r1,0.4,0.534
Msr1,1.7,0.534
Mt1,-2.2,0.534
Nt5c3b,-0.3,0.534
Pigw,-0.6,0.534
Slc6a19,0.3,0.534
Vwa2,2.7,0.534
Zbp1,1.2,0.534
Zdhhc14,-0.6,0.534
ENSMUSG00000090340,-0.9,0.534
7-Sep,-0.5,0.535
1600012H06Rik,-0.7,0.535
Ahdc1,9.5,0.535
Akr1c18,0.6,0.535
Cd36,-0.4,0.535
Cebpg,-0.5,0.535
Cep57,-0.5,0.535
Chn2,3.6,0.535
Hdgf,-0.7,0.535
Hps3,-0.7,0.535
Napsa,3.5,0.535
Nicn1,-1.2,0.535
Olfr1451,0.6,0.535
Pclaf,-0.9,0.535
Phlpp1,0.3,0.535
Ppp2r3a,0.5,0.535
Ptgs1,-0.6,0.535
Slc7a6os,-0.7,0.535
Tjp3,-0.7,0.535
Tmem168,0.8,0.535
Tmem41b,-0.4,0.535
Tyms,-0.5,0.535
Ube3a,-0.5,0.535
Utp23,-5,0.535
Vmn2r104,-0.5,0.535
4932411N23Rik,-2.4,0.536
Agt,-0.3,0.536
Col15a1,1,0.536
Egfr,0.8,0.536
Erbin,-0.4,0.536
Ftl1,0.9,0.536
Gm20695,-4,0.536
Hist1h4h,-0.4,0.536
Ifngr2,-0.4,0.536
Igkv4-58,-6.5,0.536
Iqcf5,1.7,0.536
Kel,0.6,0.536
Maml3,-0.9,0.536
Mettl6,1.4,0.536
Mpzl2,-2.5,0.536
Nos2,-0.3,0.536
Olfr1219,-0.2,0.536
Olfr507,0.6,0.536
Olfr697,2.4,0.536
Prrc2a,-0.4,0.536
Ranbp17,-0.4,0.536
Serpina3k,1.7,0.536
Tsc2,-0.4,0.536
Zfp617,1.4,0.536
Zfp87,2.3,0.536
ENSMUSG00000075089,1.7,0.536
1-Mar,1.7,0.537
Akr1cl,-0.3,0.537
Ccdc162,-0.3,0.537
Cnr1,-0.4,0.537
Cyp2j9,-0.3,0.537
Epop,-0.5,0.537
Fam205c,-0.3,0.537
Grin2d,-0.3,0.537
Milr1,-0.3,0.537
Npc2,0.9,0.537
Olfr1340,-0.3,0.537
Olfr259,0.3,0.537
Olfr599,0.2,0.537
Olfr770,-0.3,0.537
Rimkla,1.7,0.537
Rnls,0.7,0.537
Rpl39l,-0.3,0.537
Slc7a12,-0.3,0.537
Slxl1,-0.3,0.537
Sptbn4,0.8,0.537
Taf4,1.2,0.537
Tmem178,-0.5,0.537
Vmn1r43,-0.3,0.537
Vmn2r97,-0.3,0.537
4931429P17Rik,-3.3,0.538
9130008F23Rik,-0.6,0.538
Anapc15,0.5,0.538
Bpifc,-1.1,0.538
Entpd7,-0.7,0.538
Faap100,-0.3,0.538
Llgl1,1.2,0.538
Myl10,-4.4,0.538
Pard6b,0.6,0.538
Ptov1,4.7,0.538
Trpm3,0.6,0.538
Vmn2r61,-0.2,0.538
Zbed4,-0.2,0.538
Asns,0.6,0.539
Atmin,-0.9,0.539
Bcl2,-0.5,0.539
C1qtnf5,1.6,0.539
Ckap4,1.3,0.539
Cop1,-0.9,0.539
Dpysl2,4.1,0.539
Fancd2os,-0.3,0.539
Fmn2,-0.7,0.539
Hook2,0.7,0.539
Nkain4,-0.3,0.539
Noxo1,-0.5,0.539
Nudt9,0.7,0.539
Olfr512,0.4,0.539
Qrfpr,0.6,0.539
Rab9,-0.7,0.539
Sall2,1.9,0.539
Sec11c,2.2,0.539
Slc9b2,-3.5,0.539
Sod1,1.6,0.539
Spire2,-0.8,0.539
Zbtb6,-0.7,0.539
ENSMUSG00000070357,2.5,0.539
Ahcyl2,0.6,0.54
Akap3,-0.4,0.54
Col16a1,0.8,0.54
Gipr,1.1,0.54
Gm11983,1.9,0.54
Gm21827,1.6,0.54
Golt1b,-3.8,0.54
Mast3,1.3,0.54
Metap1d,-0.6,0.54
Nek9,-0.9,0.54
Olfr1164,0.3,0.54
Pdk3,-0.7,0.54
Slc25a38,-1.5,0.54
Snx12,0.8,0.54
Stard7,-5.3,0.54
Tcte1,-0.3,0.54
Tex13c3,2.2,0.54
Tgfb1,0.5,0.54
2310022A10Rik,1,0.541
Ago4,-3.4,0.541
Arrb2,-0.7,0.541
Bbip1,1.6,0.541
Cct3,-0.7,0.541
Cftr,0.5,0.541
Fam19a5,-0.4,0.541
Fam71f1,-0.4,0.541
Gm19345,-0.8,0.541
Htr2c,-0.7,0.541
Krtap11-1,-0.3,0.541
Mapk8ip2,-0.8,0.541
Odc1,-0.5,0.541
Olfr62,-6.8,0.541
Rc3h1,-0.8,0.541
Slc16a1,1,0.541
Slc25a14,-0.6,0.541
Smim13,0.4,0.541
Txndc17,0.7,0.541
Vps52,1.4,0.541
Vwa5a,1.6,0.541
Wsb1,1.3,0.541
Zeb2,-0.5,0.541
Zfc3h1,-0.8,0.541
ENSMUSG00000055936,2.5,0.541
Alox12b,-2.1,0.542
Arcn1,1.3,0.542
Arsb,1.8,0.542
B4galt3,-0.8,0.542
Cd52,-0.3,0.542
Cela2a,0.6,0.542
Cep44,1,0.542
Dpp8,1.3,0.542
Dpyd,-0.4,0.542
Gm5239,2.4,0.542
Gm5420,2.4,0.542
Gm8267,0.2,0.542
Gps2,-0.3,0.542
Hibch,0.5,0.542
Hmgn1,0.8,0.542
Hsd3b6,0.5,0.542
Lancl2,-0.4,0.542
Metrnl,-1.3,0.542
Peak1,2.1,0.542
Pias4,-1,0.542
Rap2a,0.5,0.542
Sp7,1.8,0.542
Tssk4,-0.7,0.542
Ubn1,-1.9,0.542
Zdhhc8,0.8,0.542
ENSMUSG00000096603,1.6,0.542
A430078G23Rik,-2.6,0.543
AI597479,0.7,0.543
Arl14ep,0.7,0.543
Arpin,-0.6,0.543
BC017643,0.3,0.543
Bsdc1,-0.5,0.543
Epyc,2.5,0.543
Fuom,0.9,0.543
Glis1,-1.2,0.543
Kif18b,-4.9,0.543
Nedd9,-0.4,0.543
Neurod4,0.8,0.543
Npl,1.6,0.543
Olfr1033,-0.2,0.543
Olfr111,0.5,0.543
Olfr310,-0.3,0.543
Olfr632,0.4,0.543
Pigz,1.8,0.543
Proca1,1.7,0.543
Slc8a1,1.6,0.543
Spock2,1.6,0.543
Trim45,1.3,0.543
Ttc39d,-0.2,0.543
1700123L14Rik,1.9,0.544
4933405O20Rik,2.5,0.544
Aacs,-0.4,0.544
Atp4b,-0.4,0.544
Cenpu,-1.4,0.544
Cxcr2,0.5,0.544
Cyct,0.3,0.544
Eif1b,-2.2,0.544
Gm10570,2.3,0.544
Gm21761,-5.3,0.544
Gm9913,-1.9,0.544
Htr5b,0.5,0.544
Irs3,0.3,0.544
Kcnj8,-0.7,0.544
Kdm5c,0.6,0.544
Marcks,-4.2,0.544
Mettl5,-0.4,0.544
Necab2,0.6,0.544
Olfr1454,-0.3,0.544
Olfr98,-0.2,0.544
Rhox6,0.5,0.544
Rps6kl1,-2.3,0.544
Scap,0.5,0.544
Trim44,1.6,0.544
Vmn2r76,0.4,0.544
Zfp74,6.1,0.544
ENSMUSG00000020068,-6.4,0.544
2010005H15Rik,-0.4,0.545
Cxcl14,0.9,0.545
Fam229b,1.5,0.545
Grin3a,-0.6,0.545
Inpp5a,-1.3,0.545
Klhl42,-0.6,0.545
Olfr1052,1.3,0.545
Olfr1100,0.7,0.545
P2rx5,-0.4,0.545
Pbrm1,-0.8,0.545
Prdx2,0.5,0.545
Smim12,-1.1,0.545
Tas2r135,0.4,0.545
Zfp422,-3.9,0.545
Zscan26,1.6,0.545
1810046K07Rik,0.4,0.546
Chst8,0.7,0.546
Cpa4,4,0.546
Ext1,-0.3,0.546
Fbxo28,1.1,0.546
Gpr55,0.7,0.546
Gusb,-0.6,0.546
Itga1,0.7,0.546
Lmntd2,-2.6,0.546
Mrap,2.4,0.546
Neurl3,1,0.546
Npas2,-1.7,0.546
Olfr790,0.7,0.546
P2ry4,1.5,0.546
Qdpr,-2.9,0.546
Rtl6,0.5,0.546
Sparcl1,1.1,0.546
Vmn1r75,-0.2,0.546
ENSMUSG00000058588,0.4,0.546
9130011E15Rik,0.5,0.547
Acsm5,-0.4,0.547
Anapc2,-0.5,0.547
Casp1,0.7,0.547
Cyp2a5,-0.3,0.547
Dpm3,1.8,0.547
Galnt6,1,0.547
Gm2431,2.4,0.547
Gm8994,2.3,0.547
Mttp,-2.1,0.547
Mylk4,-3.6,0.547
Nsd3,0.6,0.547
Nudt16l1,-2.8,0.547
Parl,-1.5,0.547
Psca,0.7,0.547
Themis3,-0.2,0.547
Zc3h7a,0.7,0.547
ENSMUSG00000046548,-10.1,0.547
ENSMUSG00000073866,1.8,0.547
Bzw1,1.5,0.548
Caprin2,0.9,0.548
Endou,0.9,0.548
Gpm6a,0.5,0.548
Gzmd,0.7,0.548
Kif21a,1.1,0.548
Klf7,2.2,0.548
L1cam,-0.3,0.548
Olfr1250,0.6,0.548
Ovol1,1.3,0.548
Prrg2,-0.6,0.548
Rtl8c,0.7,0.548
Setd1b,-1,0.548
Stac3,-0.4,0.548
Trub2,-0.9,0.548
Vnn3,6.1,0.548
Amh,-0.4,0.549
Ankrd6,-1.4,0.549
BC049730,2.4,0.549
Drg1,1.6,0.549
Dyrk2,-3.1,0.549
Hexdc,1.5,0.549
Hmg20b,1.1,0.549
Il21r,0.3,0.549
Klhl3,-0.8,0.549
Parp10,1.5,0.549
Rab2b,-7.1,0.549
Spatc1,0.4,0.549
Tbxas1,-0.3,0.549
Thy1,0.4,0.549
4933405L10Rik,1.5,0.55
Acot8,-0.8,0.55
Anpep,-0.4,0.55
Cd200,-0.3,0.55
Cib1,0.7,0.55
Dgkb,-0.4,0.55
Fabp5,1.4,0.55
Hcn2,0.7,0.55
Htr3b,-0.4,0.55
Itga2,-0.4,0.55
Ivns1abp,-0.8,0.55
Kif3a,-0.7,0.55
Kncn,1.3,0.55
Lrrn4cl,-0.3,0.55
Mrgprx2,0.8,0.55
Nr2e3,0.6,0.55
Olfr373,0.8,0.55
Pafah1b2,-0.4,0.55
Ppp1r37,-0.3,0.55
Serinc4,-0.3,0.55
Smad3,-0.4,0.55
Stat4,1.5,0.55
Tigit,-0.3,0.55
Tmem30b,-0.3,0.55
Trim34b,0.8,0.55
Twist2,-0.3,0.55
2310057N15Rik,-0.4,0.551
Amdhd2,0.7,0.551
Bclaf3,0.7,0.551
Cep55,0.5,0.551
Cnga4,-0.4,0.551
Cntnap3,-0.4,0.551
Eipr1,-0.7,0.551
Fam47c,-0.4,0.551
Fign,-0.4,0.551
Gjb4,-0.4,0.551
Gm136,-0.7,0.551
Gm17472,1.3,0.551
Hoxc5,1,0.551
Ier3,0.4,0.551
Jmy,-0.3,0.551
Kcnh6,0.7,0.551
Kif12,1.2,0.551
Med22,-0.7,0.551
Mzt2,1.5,0.551
Rd3,-0.4,0.551
Rgs6,0.7,0.551
Rora,1,0.551
Sox3,1.1,0.551
Svep1,1.9,0.551
Syk,-0.7,0.551
Tctn3,1.2,0.551
Tmem255b,-0.4,0.551
Ttc17,-0.7,0.551
Wfdc8,-0.4,0.551
Aifm1,-1.1,0.552
Anxa4,0.5,0.552
Ctsj,-1.7,0.552
Lrfn1,-0.7,0.552
1700066B19Rik,1.5,0.553
Bbs7,1.4,0.553
Cdk2,-2.7,0.553
Cks1b,0.8,0.553
Clcn3,-0.6,0.553
Cplx2,1.4,0.553
Cyb5r4,1.3,0.553
Dnmt3b,-0.3,0.553
Elavl4,-0.9,0.553
Esrrg,-2,0.553
Igfbp4,1.4,0.553
Inpp5e,-0.6,0.553
Ints9,-0.8,0.553
Ispd,0.4,0.553
Nfia,1.4,0.553
Parp11,0.3,0.553
Ppm1l,-0.2,0.553
Sez6,-0.9,0.553
Slc48a1,-0.4,0.553
Spg21,-0.6,0.553
Stx16,1.4,0.553
Tle3,-0.5,0.553
Acbd5,-0.5,0.554
Arrdc3,1.4,0.554
Ccdc154,0.8,0.554
Fkbpl,1.2,0.554
Golph3,1.2,0.554
Hdac10,-0.3,0.554
Igha,2.3,0.554
